Date,Close_FDS,High_FDS,Low_FDS,Open_FDS,Volume_FDS
1997-02-20,3.2656824588775635,3.2656824588775635,3.2656824588775635,3.2656824588775635,7200.0
1997-02-21,3.244056463241577,3.244056463241577,3.2224291330511567,3.244056463241577,4050.0
1997-02-24,3.244056463241577,3.2656830509264547,3.244056463241577,3.244056463241577,14850.0
1997-02-25,3.1359198093414307,3.244054923973536,3.1359198093414307,3.2224276040450386,21150.0
1997-02-26,3.114293098449707,3.2008012813236064,3.0926659599180653,3.1575473755129906,36000.0
1997-02-27,3.1575469970703125,3.1575469970703125,3.135920046757068,3.135920046757068,7200.0
1997-02-28,3.1359198093414307,3.17917333544064,3.1142924894129336,3.17917333544064,199350.0
1997-03-03,3.0710394382476807,3.1359212420494167,3.0710394382476807,3.1359212420494167,6300.0
1997-03-04,2.962904214859009,3.071038607124596,2.962904214859009,3.071038607124596,13500.0
1997-03-05,2.962904214859009,2.962904214859009,2.941276890902694,2.941276890902694,220050.0
1997-03-06,3.0494132041931152,3.1359214144275738,2.984531582451289,2.984531582451289,201150.0
1997-03-07,3.1359198093414307,3.1359198093414307,3.071038035182237,3.071038035182237,244800.0
1997-03-10,3.2008001804351807,3.2008001804351807,3.17917286371574,3.17917286371574,3600.0
1997-03-11,3.17917537689209,3.222429673271473,3.17917537689209,3.2008027107081984,6750.0
1997-03-12,3.2008001804351807,3.2008001804351807,3.17917286371574,3.2008001804351807,5400.0
1997-03-13,3.2008001804351807,3.2008001804351807,3.2008001804351807,3.2008001804351807,0.0
1997-03-14,3.244056463241577,3.244056463241577,3.244056463241577,3.244056463241577,14400.0
1997-03-17,3.2224292755126958,3.2224292755126958,3.2224292755126958,3.2224292755126958,5400.0
1997-03-18,3.103479146957397,3.200800982834588,3.0277848188476546,3.200800982834588,2694600.0
1997-03-19,3.114293098449707,3.114293098449707,3.0710386357600896,3.0710386357600896,73350.0
1997-03-20,3.2224292755126958,3.2224292755126958,3.200802315618932,3.200802315618932,11250.0
1997-03-21,3.2656824588775635,3.2656824588775635,3.200801593827133,3.200801593827133,179100.0
1997-03-24,3.395443916320801,3.395443916320801,3.287308431061473,3.287308431061473,28350.0
1997-03-25,3.460325002670288,3.460325002670288,3.460325002670288,3.460325002670288,129150.0
1997-03-26,3.4170706272125244,3.438697945511754,3.4170706272125244,3.438697945511754,35550.0
1997-03-27,3.4170706272125244,3.4170706272125244,3.4170706272125244,3.4170706272125244,0.0
1997-03-31,3.352191925048828,3.37381851464248,3.352191925048829,3.37381851464248,4500.0
1997-04-01,3.352191925048828,3.352191925048829,3.352191925048829,3.352191925048829,0.0
1997-04-02,3.2873098850250244,3.2873098850250244,3.2873098850250244,3.2873098850250244,54450.0
1997-04-03,3.2224292755126958,3.265683195300221,3.200802315618932,3.265683195300221,47250.0
1997-04-04,3.395443916320801,3.395443916320801,3.1791733170547385,3.1791733170547385,116550.0
1997-04-07,3.3738179206848145,3.3738179206848145,3.3738179206848145,3.3738179206848145,900.0
1997-04-08,3.460325002670288,3.460325002670288,3.3954441525047514,3.3954441525047514,5850.0
1997-04-09,3.5035791397094727,3.5252064601881004,3.4819518192308454,3.4819518192308454,13500.0
1997-04-10,3.4170706272125244,3.4603245213058496,3.4170706272125244,3.4603245213058496,81000.0
1997-04-11,3.395443916320801,3.417070864871629,3.395443916320801,3.395443916320801,38700.0
1997-04-14,3.4170706272125244,3.4170706272125244,3.4170706272125244,3.4170706272125244,20700.0
1997-04-15,3.4170706272125244,3.4170706272125244,3.395443680165862,3.395443680165862,11700.0
1997-04-16,3.395443916320801,3.417070864871629,3.395443916320801,3.417070864871629,5850.0
1997-04-17,3.395443916320801,3.395443916320801,3.352190019219144,3.352190019219144,45000.0
1997-04-18,3.352191925048828,3.352191925048829,3.352191925048829,3.352191925048829,36000.0
1997-04-21,3.2224292755126958,3.3738183660218244,3.2224292755126958,3.3738183660218244,38700.0
1997-04-22,3.114293098449707,3.2008012813236064,3.114293098449707,3.2008012813236064,43650.0
1997-04-23,3.244056463241577,3.244056463241577,3.092666822546106,3.1142939671101404,100350.0
1997-04-24,3.3089375495910645,3.3089375495910645,3.2656832577239423,3.2656832577239423,8100.0
1997-04-25,3.244056463241577,3.2656830509264547,3.244056463241577,3.2656830509264547,2700.0
1997-04-28,3.395443916320801,3.395443916320801,3.244054905212409,3.244054905212409,20250.0
1997-04-29,3.4170706272125244,3.4603245213058496,3.352189786072537,3.352189786072537,42300.0
1997-04-30,3.5035791397094727,3.546833409414123,3.3954440223267537,3.3954440223267537,79650.0
1997-05-01,3.65497088432312,3.65497088432312,3.525209092087623,3.525209092087623,26550.0
1997-05-02,3.633342504501343,3.633342504501343,3.633342504501343,3.633342504501343,117000.0
1997-05-05,3.827984809875488,3.827984809875488,3.633341527042924,3.633341527042924,46800.0
1997-05-06,3.741477251052856,3.784731155933771,3.719850298612399,3.784731155933771,132300.0
1997-05-07,3.827984809875488,3.827984809875488,3.7414766429218376,3.763103220594501,45000.0
1997-05-08,3.8063597679138175,3.8063597679138175,3.763105472921749,3.7847328060441945,30600.0
1997-05-09,3.698223114013672,3.784731298281832,3.676595789507126,3.784731298281832,34650.0
1997-05-12,3.7198522090911865,3.7198522090911865,3.676597539489788,3.676597539489788,1800.0
1997-05-13,3.7198522090911865,3.741479172639036,3.698224874290487,3.698224874290487,18900.0
1997-05-14,3.7198522090911865,3.7198522090911865,3.7198522090911865,3.7198522090911865,58050.0
1997-05-15,3.676595687866211,3.6982230117748607,3.654968735210225,3.676595687866211,13500.0
1997-05-16,3.590087890625,3.6333421673508735,3.590087890625,3.6333421673508735,4500.0
1997-05-19,3.5252068042755127,3.546833755612493,3.5252068042755127,3.546833755612493,6300.0
1997-05-20,3.460325002670288,3.5252065953410625,3.460325002670288,3.5252065953410625,11250.0
1997-05-21,3.481953382492065,3.481953382492065,3.4603264235563813,3.4603264235563813,8100.0
1997-05-22,3.395443916320801,3.4386981846750504,3.373816596517379,3.4386981846750504,13050.0
1997-05-23,3.460325002670288,3.460325002670288,3.3954441525047514,3.3954441525047514,16200.0
1997-05-27,3.438699245452881,3.438699245452881,3.373817637280383,3.438699245452881,25200.0
1997-05-28,3.4170706272125244,3.438697945511754,3.4170706272125244,3.4170706272125244,9450.0
1997-05-29,3.3738179206848145,3.3954452489766025,3.3738179206848145,3.3954452489766025,8550.0
1997-05-30,3.3738179206848145,3.3738179206848145,3.3305643778594543,3.3738179206848145,79650.0
1997-06-02,3.460325002670288,3.5035792740332647,3.3738168311969536,3.3738168311969536,75600.0
1997-06-03,3.5252068042755127,3.5252068042755127,3.48195215909627,3.48195215909627,4950.0
1997-06-04,3.481953382492065,3.5035807126805203,3.481953382492065,3.5035807126805203,11250.0
1997-06-05,3.481953382492065,3.481953382492065,3.481953382492065,3.481953382492065,2700.0
1997-06-06,3.438699245452881,3.5035801111199643,3.438699245452881,3.481952784644896,23400.0
1997-06-09,3.5252068042755127,3.5252068042755127,3.46032520775929,3.48195215909627,29700.0
1997-06-10,3.5468339920043945,3.5900878975611725,3.5035797151949515,3.5468339920043945,25650.0
1997-06-11,3.633342504501343,3.633342504501343,3.5468343142748635,3.5468343142748635,5850.0
1997-06-12,3.784733533859253,3.784733533859253,3.676597961210712,3.676597961210712,35100.0
1997-06-13,3.849612474441528,3.849612474441528,3.806358564378764,3.82798589066285,19800.0
1997-06-16,3.827984809875488,3.849611387548152,3.8063574896976258,3.827984809875488,55800.0
1997-06-17,3.979373455047608,3.979373455047608,3.849611031009028,3.849611031009028,75150.0
1997-06-18,3.9361226558685294,3.968562730504421,3.871241021585321,3.968562730504421,103950.0
1997-06-19,3.914493560791016,3.9361205129425754,3.8928662373868015,3.914493560791016,27450.0
1997-06-20,3.979373455047608,3.979373455047608,3.892865296106076,3.9144926142808822,26100.0
1997-06-23,3.95774507522583,3.979372387599209,3.95774507522583,3.979372387599209,8550.0
1997-06-24,3.892866373062134,3.979374555936033,3.892866373062134,3.979374555936033,33300.0
1997-06-25,3.95774507522583,4.109134776829623,3.914491564236468,3.914491564236468,94500.0
1997-06-26,4.0550689697265625,4.0550689697265625,3.97937463309038,3.97937463309038,12150.0
1997-06-27,4.076695919036865,4.174017571291717,4.022628540702304,4.022628540702304,142650.0
1997-06-30,4.238897800445557,4.260524748591395,4.09832226624502,4.09832226624502,83250.0
1997-07-01,3.9361226558685294,4.238900893335891,3.9361226558685294,4.238900893335891,125100.0
1997-07-02,4.022626876831055,4.022626876831055,3.9577453071611353,3.9793726208019375,57600.0
1997-07-03,4.206459045410156,4.206459045410156,4.065882725395532,4.065882725395532,69750.0
1997-07-07,4.130762577056885,4.19564341391339,4.10913563143805,4.184829941103973,63450.0
1997-07-08,4.2172722816467285,4.2172722816467285,4.152390678425542,4.152390678425542,58500.0
1997-07-09,4.303779125213623,4.3686599656987735,4.26052448905173,4.26052448905173,53550.0
1997-07-10,4.509236812591553,4.541676868416015,4.30378003193128,4.30378003193128,65250.0
1997-07-11,4.455171585083008,4.49842625844997,4.4119180254746935,4.49842625844997,151200.0
1997-07-14,4.4984235763549805,4.541677110174241,4.465982776298377,4.465982776298377,20700.0
1997-07-15,4.584932804107666,4.584932804107666,4.476797636741042,4.498424967216587,29700.0
1997-07-16,4.995845317840576,4.995845317840576,4.584931365294407,4.606558688983007,78750.0
1997-07-17,4.779574394226074,4.995845019425021,4.779574394226074,4.97421769702828,63900.0
1997-07-18,4.757946491241455,4.866081596581879,4.7471326465801065,4.8012007561291625,117450.0
1997-07-21,4.757946491241455,4.768759964650242,4.757946491241455,4.768759964650242,9000.0
1997-07-22,4.768763065338135,4.779576545777933,4.768763065338135,4.779576545777933,60750.0
1997-07-23,4.703878402709961,4.768759233211164,4.660624144456653,4.7471319184582565,135000.0
1997-07-24,4.6930670738220215,4.747134086007605,4.671439749194042,4.747134086007605,62550.0
1997-07-25,4.703878402709961,4.714691874460161,4.682251087957054,4.6930649309597605,13050.0
1997-07-28,4.736322402954102,4.736322402954102,4.703882331858844,4.72550892217141,12150.0
1997-07-29,4.747135639190674,4.747135639190674,4.7146955697665485,4.7146955697665485,2700.0
1997-07-30,4.703878402709961,4.7471319184582565,4.703878402709961,4.7471319184582565,51300.0
1997-07-31,4.747135639190674,4.747135639190674,4.693068609315266,4.693068609315266,9450.0
1997-08-01,4.768763065338135,4.801203877910332,4.757949584898337,4.768763065338135,20700.0
1997-08-04,4.84445333480835,4.84445333480835,4.736318250532727,4.7579455643898445,16200.0
1997-08-05,4.930962562561035,4.930962562561035,4.82282745446784,4.82282745446784,51750.0
1997-08-06,4.898525238037109,4.92015182618453,4.898525238037109,4.898525238037109,90000.0
1997-08-07,4.930962562561035,4.9417760362450975,4.909335986445483,4.909335986445483,13500.0
1997-08-08,4.909337043762207,4.930963624535444,4.887710091736317,4.930963624535444,4950.0
1997-08-11,4.941776275634766,4.941776275634766,4.8985227500558,4.914742775741338,23850.0
1997-08-12,4.920151233673096,4.974218996915241,4.920151233673096,4.963405518517359,94950.0
1997-08-13,4.963404178619385,4.963404178619385,4.963404178619385,4.963404178619385,13500.0
1997-08-14,4.941776275634766,4.974217069511023,4.930962801426877,4.974217069511023,15300.0
1997-08-15,4.866082191467285,4.941776514582525,4.8552687167365365,4.941776514582525,34200.0
1997-08-18,4.779574394226074,4.844455247658384,4.757947443081971,4.844455247658384,15750.0
1997-08-19,4.779574394226074,4.779574394226074,4.779574394226074,4.779574394226074,0.0
1997-08-20,4.801201820373535,4.801201820373535,4.779574497509443,4.779574497509443,14400.0
1997-08-21,4.6930670738220215,4.779574887323236,4.6930670738220215,4.779574887323236,18000.0
1997-08-22,4.660627841949463,4.7038821345184125,4.628187029709551,4.628187029709551,99000.0
1997-08-25,4.703878402709961,4.714691874460161,4.606556785705652,4.638996829703746,15300.0
1997-08-26,4.703878402709961,4.703878402709961,4.703878402709961,4.703878402709961,3150.0
1997-08-27,4.833643436431885,4.8444569157272905,4.736321751520467,4.736321751520467,50400.0
1997-08-28,4.801201820373535,4.8228284007323365,4.779574497509443,4.8228284007323365,99450.0
1997-08-29,4.747135639190674,4.768762970894754,4.736322158965033,4.768762970894754,19350.0
1997-09-02,4.747135639190674,4.779576451120394,4.747135639190674,4.747135639190674,38700.0
1997-09-03,4.779574394226074,4.779574394226074,4.757947443081971,4.757947443081971,20700.0
1997-09-04,4.812015056610107,4.812015056610107,4.768760784288008,4.768760784288008,34650.0
1997-09-05,4.812015056610107,4.844455111159584,4.801201581342739,4.812015056610107,81000.0
1997-09-08,4.84445333480835,4.855267177363154,4.790386349549275,4.790386349549275,39600.0
1997-09-09,4.952592849731445,4.952592849731445,4.887711968737923,4.887711968737923,27900.0
1997-09-10,4.952592849731445,4.985033661481002,4.941778998313064,4.952592849731445,60750.0
1997-09-11,4.963404178619385,4.97421765409811,4.9093368012257566,4.920149905451848,23400.0
1997-09-12,4.97421932220459,4.97421932220459,4.93096503453171,4.93096503453171,14850.0
1997-09-15,4.941776275634766,4.952590121095245,4.909336224263689,4.952590121095245,21150.0
