Date,Close_SPGI,High_SPGI,Low_SPGI,Open_SPGI,Volume_SPGI
1973-07-19,0.2278628796339035,0.2374906844736313,0.2182346830298234,0.2182346830298234,124800.0
1973-07-20,0.2214443832635879,0.234281727459603,0.2214443832635879,0.2278630553615955,424000.0
1973-07-23,0.2278628796339035,0.2310720173256953,0.2246533501777594,0.2246533501777594,291200.0
1973-07-24,0.237490713596344,0.237490713596344,0.2278629075759896,0.2278629075759896,112000.0
1973-07-25,0.2439095377922058,0.2471190696981131,0.2374908657450425,0.2374908657450425,262400.0
1973-07-26,0.2599563300609588,0.2695841391482776,0.247118990101517,0.247118990101517,480000.0
1973-07-27,0.240700289607048,0.2599562971050328,0.2374907591418128,0.2599562971050328,163200.0
1973-07-30,0.240700289607048,0.2439094283078077,0.2374907591418128,0.240700289607048,86400.0
1973-07-31,0.240700289607048,0.2471189587730429,0.240700289607048,0.240700289607048,80000.0
1973-08-01,0.234281450510025,0.2407001150203792,0.234281450510025,0.2407001150203792,105600.0
1973-08-02,0.240700289607048,0.2439094283078077,0.234281620441053,0.234281620441053,65600.0
1973-08-03,0.2439095377922058,0.2471190696981131,0.2374908657450425,0.2407003976509498,62400.0
1973-08-06,0.237490713596344,0.2439093815313803,0.2310720456613076,0.2439093815313803,96000.0
1973-08-07,0.234281450510025,0.2374905868831064,0.234281450510025,0.2374905868831064,67200.0
1973-08-08,0.234281450510025,0.2374905868831064,0.234281450510025,0.234281450510025,41600.0
1973-08-09,0.2471188306808471,0.2471188306808471,0.2374906360403196,0.2374906360403196,91200.0
1973-08-10,0.237490713596344,0.2439093815313803,0.237490713596344,0.2439093815313803,116800.0
1973-08-13,0.237490713596344,0.2407002434460623,0.234281575511026,0.237490713596344,65600.0
1973-08-14,0.237490713596344,0.2439093815313803,0.234281575511026,0.237490713596344,222400.0
1973-08-15,0.237490713596344,0.2407002434460623,0.237490713596344,0.237490713596344,108800.0
1973-08-16,0.237490713596344,0.2407002434460623,0.237490713596344,0.237490713596344,121600.0
1973-08-17,0.240700289607048,0.2439094283078077,0.2374907591418128,0.2374907591418128,84800.0
1973-08-20,0.237490713596344,0.237490713596344,0.237490713596344,0.237490713596344,28800.0
1973-08-21,0.240700289607048,0.2439094283078077,0.2374907591418128,0.2374907591418128,212800.0
1973-08-22,0.237490713596344,0.2407002434460623,0.237490713596344,0.2407002434460623,62400.0
1973-08-23,0.2310720086097717,0.2374906755155987,0.227862871039027,0.2374906755155987,712000.0
1973-08-24,0.2310720086097717,0.2342815379448539,0.227862871039027,0.2310720086097717,129600.0
1973-08-27,0.2310720086097717,0.2310720086097717,0.2246533417039447,0.2310720086097717,67200.0
1973-08-28,0.2246533781290054,0.2310720460755484,0.2246533781290054,0.2310720460755484,30400.0
1973-08-29,0.2214443832635879,0.2246535234302645,0.2182348513322569,0.2246535234302645,713600.0
1973-08-30,0.2214443832635879,0.2246535234302645,0.2182348513322569,0.2214443832635879,96000.0
1973-08-31,0.2246533781290054,0.2246533781290054,0.2182347101824624,0.2214442400379344,57600.0
1973-09-04,0.237490713596344,0.237490713596344,0.2310720456613076,0.2310720456613076,1032000.0
1973-09-05,0.234281450510025,0.2407001150203792,0.234281450510025,0.2374905868831064,136000.0
1973-09-06,0.2310720086097717,0.2342815379448539,0.2310720086097717,0.2342815379448539,73600.0
1973-09-07,0.2310720086097717,0.2374906755155987,0.2310720086097717,0.2310720086097717,211200.0
1973-09-10,0.234281450510025,0.2374905868831064,0.2310719223727522,0.2310719223727522,70400.0
1973-09-11,0.2278628796339035,0.2310720173256953,0.2278628796339035,0.2310720173256953,219200.0
1973-09-12,0.234281450510025,0.2374905868831064,0.2310719223727522,0.2310719223727522,110400.0
1973-09-13,0.234281450510025,0.234281450510025,0.2310719223727522,0.234281450510025,36800.0
1973-09-14,0.237490713596344,0.2407002434460623,0.234281575511026,0.234281575511026,1420800.0
1973-09-17,0.237490713596344,0.237490713596344,0.234281575511026,0.237490713596344,433600.0
1973-09-18,0.2310720086097717,0.2342815379448539,0.2246533417039447,0.2342815379448539,128000.0
1973-09-19,0.2310720086097717,0.2342815379448539,0.227862871039027,0.2310720086097717,492800.0
1973-09-20,0.2214443832635879,0.2310721955282721,0.2214443832635879,0.2310721955282721,179200.0
1973-09-21,0.2310720086097717,0.2310720086097717,0.2214442041331999,0.2214442041331999,96000.0
1973-09-24,0.2214443832635879,0.2374908676262796,0.2182348513322569,0.2310721955282721,3627200.0
1973-09-25,0.2278628796339035,0.2310720173256953,0.2214442124859675,0.2214442124859675,440000.0
1973-09-26,0.2310720086097717,0.2310720086097717,0.227862871039027,0.227862871039027,68800.0
1973-09-27,0.234281450510025,0.234281450510025,0.224653257862398,0.2310719223727522,696000.0
1973-09-28,0.2246533781290054,0.2342815759310204,0.2246533781290054,0.2342815759310204,201600.0
1973-10-01,0.2439095377922058,0.2439095377922058,0.2310721936978791,0.2310721936978791,780800.0
1973-10-02,0.2503279149532318,0.2503279149532318,0.2439092504672515,0.2439092504672515,185600.0
1973-10-03,0.253537654876709,0.253537654876709,0.25032812407047,0.25032812407047,504000.0
1973-10-04,0.2567466795444488,0.2567466795444488,0.2535375419323145,0.2535375419323145,649600.0
1973-10-05,0.2695839703083038,0.2727934991703045,0.2567466383888608,0.2567466383888608,1171200.0
1973-10-08,0.2663750052452087,0.2695841444155079,0.2631654743103768,0.2695841444155079,150400.0
1973-10-09,0.2792123258113861,0.2824214647559051,0.2663749865042995,0.2663749865042995,1136000.0
1973-10-10,0.2792123258113861,0.2824214647559051,0.2695841254488185,0.2792123258113861,384000.0
1973-10-11,0.2695839703083038,0.279212165130026,0.2695839703083038,0.279212165130026,544000.0
1973-10-12,0.2599563300609588,0.2695841391482776,0.2599563300609588,0.2695841391482776,216000.0
1973-10-15,0.2503279149532318,0.2631652439251924,0.2503279149532318,0.2599561075642971,284800.0
1973-10-16,0.2503279149532318,0.2503279149532318,0.2407001141063562,0.2503279149532318,416000.0
1973-10-17,0.240700289607048,0.2503280974738027,0.240700289607048,0.2503280974738027,118400.0
1973-10-18,0.2439095377922058,0.2439095377922058,0.2374908657450425,0.2407003976509498,148800.0
1973-10-19,0.2439095377922058,0.2503282098393691,0.2374908657450425,0.2439095377922058,169600.0
1973-10-22,0.237490713596344,0.2439093815313803,0.234281575511026,0.2439093815313803,112000.0
1973-10-23,0.240700289607048,0.2439094283078077,0.234281620441053,0.2374907591418128,172800.0
1973-10-24,0.2310720086097717,0.2439093424214257,0.2310720086097717,0.2407002048506809,56000.0
1973-10-25,0.2310720086097717,0.2342815379448539,0.2310720086097717,0.2310720086097717,494400.0
1973-10-26,0.2310720086097717,0.2374906755155987,0.2310720086097717,0.2310720086097717,86400.0
1973-10-29,0.2278628796339035,0.2374906844736313,0.2278628796339035,0.2310720173256953,217600.0
1973-10-30,0.2278628796339035,0.2310720173256953,0.2246533501777594,0.2278628796339035,132800.0
1973-10-31,0.2246533781290054,0.2246533781290054,0.2214442400379344,0.2246533781290054,166400.0
1973-11-01,0.2182345241308212,0.2246531866052571,0.2182345241308212,0.2246531866052571,148800.0
1973-11-02,0.2150255441665649,0.2182346818408733,0.2118160147279064,0.2182346818408733,222400.0
1973-11-05,0.2150255441665649,0.2150255441665649,0.2118160147279064,0.2150255441665649,216000.0
1973-11-06,0.2182345241308212,0.2182345241308212,0.2150253887756368,0.2150253887756368,124800.0
1973-11-07,0.2246533781290054,0.2278629079844774,0.2182347101824624,0.2182347101824624,203200.0
1973-11-08,0.2246533781290054,0.2246533781290054,0.2214442400379344,0.2246533781290054,76800.0
1973-11-09,0.2214443832635879,0.2214443832635879,0.2150257111655804,0.2214443832635879,188800.0
1973-11-12,0.2150255441665649,0.2182346818408733,0.2118160147279064,0.2182346818408733,126400.0
1973-11-13,0.2118161022663116,0.2150256330313905,0.2118161022663116,0.2150256330313905,99200.0
1973-11-14,0.2053974419832229,0.2086069728964759,0.2053974419832229,0.2086069728964759,232000.0
1973-11-15,0.2086069881916046,0.2118161275756225,0.2053974570430278,0.2053974570430278,86400.0
1973-11-16,0.2053974419832229,0.2118161120451986,0.2053974419832229,0.2086069728964759,113600.0
1973-11-19,0.2021882236003875,0.2086068785157063,0.2021882236003875,0.2053973490545524,62400.0
1973-11-20,0.1829322576522827,0.2021882628656963,0.1829322576522827,0.2021882628656963,187200.0
1973-11-21,0.1957695186138153,0.1957695186138153,0.1797226456948591,0.1829321867784682,302400.0
1973-11-23,0.1989786475896835,0.2021881887401001,0.1989786475896835,0.1989786475896835,46400.0
1973-11-26,0.1957695186138153,0.1989786434478798,0.1925599775302063,0.1989786434478798,113600.0
1973-11-27,0.1957695186138153,0.1989786434478798,0.1925599775302063,0.1957695186138153,232000.0
1973-11-28,0.1989786475896835,0.2021881887401001,0.1925599815384034,0.19576952268882,227200.0
1973-11-29,0.1989786475896835,0.2021881887401001,0.1989786475896835,0.1989786475896835,48000.0
1973-11-30,0.2053974419832229,0.2086069728964759,0.2021883150771417,0.2021883150771417,534400.0
1973-12-03,0.2053974419832229,0.2053974419832229,0.2021883150771417,0.2053974419832229,177600.0
1973-12-04,0.1989786475896835,0.2053973136409636,0.1989786475896835,0.2053973136409636,918400.0
1973-12-05,0.1957695186138153,0.1989786434478798,0.1957695186138153,0.1989786434478798,137600.0
1973-12-06,0.1829322576522827,0.1957695944612251,0.1797227153251942,0.1957695944612251,315200.0
1973-12-07,0.1797226965427398,0.1861413642764091,0.1733040288090706,0.1829322385344056,603200.0
1973-12-10,0.1765135079622268,0.1797226325617874,0.1733039671131521,0.1797226325617874,249600.0
1973-12-11,0.1700948625802993,0.173303987558452,0.1668853213525834,0.173303987558452,713600.0
1973-12-12,0.1636762022972107,0.1668853273914886,0.1636762022972107,0.1668853273914886,160000.0
1973-12-13,0.1508388519287109,0.1636761833162808,0.1508388519287109,0.1636761833162808,305600.0
1973-12-14,0.1604666262865066,0.1668852913379669,0.1476292961835861,0.1508388368340604,307200.0
1973-12-17,0.173303946852684,0.173303946852684,0.1668852821544364,0.1668852821544364,196800.0
1973-12-18,0.1765135079622268,0.1765135079622268,0.1733039671131521,0.1733039671131521,190400.0
1973-12-19,0.1765135079622268,0.1797226325617874,0.1733039671131521,0.1765135079622268,1105600.0
1973-12-20,0.1700948625802993,0.1765135287861679,0.1700948625802993,0.1765135287861679,142400.0
1973-12-21,0.1668853759765625,0.1668853759765625,0.1604667076697716,0.1668853759765625,292800.0
1973-12-24,0.1668853759765625,0.1668853759765625,0.1604667076697716,0.1668853759765625,243200.0
1973-12-26,0.1668853759765625,0.1733040442833533,0.1668853759765625,0.1668853759765625,211200.0
1973-12-27,0.1668853759765625,0.1668853759765625,0.1636762499480168,0.1668853759765625,164800.0
1973-12-28,0.1668853759765625,0.1668853759765625,0.1540480393629807,0.1668853759765625,912000.0
1973-12-31,0.1797226965427398,0.1797226965427398,0.1668853610754013,0.1668853610754013,161600.0
1974-01-02,0.1893509924411773,0.1893509924411773,0.176513651131601,0.1797227783340692,209600.0
1974-01-03,0.1989786475896835,0.1989786475896835,0.1925599815384034,0.1925599815384034,160000.0
1974-01-04,0.2021882236003875,0.2021882236003875,0.1989786818965977,0.1989786818965977,108800.0
1974-01-07,0.1989786475896835,0.2021881887401001,0.1925599815384034,0.2021881887401001,80000.0
1974-01-08,0.1925600320100784,0.1957695740017442,0.1829322385344056,0.1957695740017442,124800.0
1974-01-09,0.1893509924411773,0.1893509924411773,0.1829323217863891,0.1893509924411773,100800.0
1974-01-10,0.1893509924411773,0.1893509924411773,0.1829323217863891,0.1893509924411773,96000.0
1974-01-11,0.1668853759765625,0.186141380896935,0.1540480393629807,0.186141380896935,1872000.0
1974-01-14,0.173303946852684,0.173303946852684,0.1668852821544364,0.1668852821544364,267200.0
1974-01-15,0.1765135079622268,0.1765135079622268,0.1733039671131521,0.1733039671131521,84800.0
1974-01-16,0.1765135079622268,0.1765135079622268,0.1733039671131521,0.1765135079622268,80000.0
1974-01-17,0.1829322576522827,0.1829322576522827,0.1765135892478115,0.1765135892478115,110400.0
1974-01-18,0.1893509924411773,0.1893509924411773,0.1861414489888574,0.1861414489888574,232000.0
1974-01-21,0.1829322576522827,0.1893509260567539,0.1797227153251942,0.1893509260567539,134400.0
1974-01-22,0.1797226965427398,0.1797226965427398,0.1765135708007363,0.1797226965427398,147200.0
1974-01-23,0.1861413419246673,0.1861413419246673,0.1797226749617478,0.1797226749617478,124800.0
1974-01-24,0.1861413419246673,0.1893508835309333,0.1829322165680137,0.1861413419246673,110400.0
1974-01-25,0.1861413419246673,0.1861413419246673,0.1797226749617478,0.1861413419246673,94400.0
1974-01-28,0.1797226965427398,0.1861413642764091,0.1733040288090706,0.1861413642764091,102400.0
1974-01-29,0.1861413419246673,0.1861413419246673,0.1797226749617478,0.1797226749617478,152000.0
1974-01-30,0.1829322576522827,0.1861413837296654,0.1797227153251942,0.1861413837296654,161600.0
1974-01-31,0.1797226965427398,0.1861413642764091,0.1733040288090706,0.1829322385344056,235200.0
1974-02-01,0.1765135079622268,0.1797226325617874,0.1765135079622268,0.1797226325617874,102400.0
1974-02-04,0.1893509924411773,0.1893509924411773,0.176513651131601,0.176513651131601,408000.0
1974-02-05,0.1861413419246673,0.1893508835309333,0.1829322165680137,0.1893508835309333,155200.0
1974-02-06,0.1861413419246673,0.1925600088875869,0.1861413419246673,0.1861413419246673,326400.0
1974-02-07,0.1893509924411773,0.1893509924411773,0.1829323217863891,0.1861414489888574,72000.0
1974-02-08,0.1893509924411773,0.1893509924411773,0.1861414489888574,0.1893509924411773,81600.0
1974-02-11,0.1893509924411773,0.1893509924411773,0.1861414489888574,0.1893509924411773,54400.0
1974-02-12,0.1829322576522827,0.1861413837296654,0.1797227153251942,0.1861413837296654,225600.0
1974-02-13,0.1765135079622268,0.1797226325617874,0.1700948425135916,0.1797226325617874,294400.0
1974-02-14,0.1797226965427398,0.1797226965427398,0.1765135708007363,0.1765135708007363,28800.0
1974-02-15,0.1829322576522827,0.1829322576522827,0.1797227153251942,0.1797227153251942,70400.0
1974-02-19,0.173303946852684,0.1861412762491791,0.173303946852684,0.182932152024788,404800.0
1974-02-20,0.173303946852684,0.1765134873265405,0.1700948226282929,0.173303946852684,374400.0
1974-02-21,0.1765135079622268,0.1765135079622268,0.1733039671131521,0.1733039671131521,699200.0
1974-02-22,0.1797226965427398,0.1797226965427398,0.1765135708007363,0.1765135708007363,398400.0
1974-02-25,0.1829322576522827,0.1861413837296654,0.1797227153251942,0.1797227153251942,1049600.0
1974-02-26,0.1893509924411773,0.1893509924411773,0.1829323217863891,0.1829323217863891,126400.0
1974-02-27,0.1861413419246673,0.1893508835309333,0.1829322165680137,0.1893508835309333,113600.0
1974-02-28,0.1861413419246673,0.1893508835309333,0.1829322165680137,0.1861413419246673,182400.0
1974-03-01,0.1861413419246673,0.1861413419246673,0.1829322165680137,0.1861413419246673,107200.0
1974-03-04,0.1861413419246673,0.1861413419246673,0.1829322165680137,0.1861413419246673,112000.0
1974-03-05,0.1893509924411773,0.1893509924411773,0.1829323217863891,0.1861414489888574,531200.0
1974-03-06,0.2021882236003875,0.2021882236003875,0.189350889284478,0.189350889284478,676800.0
1974-03-07,0.2021882236003875,0.2053973490545524,0.1989786818965977,0.2021882236003875,307200.0
1974-03-08,0.2053974419832229,0.2053974419832229,0.195769645015166,0.2021883150771417,188800.0
1974-03-11,0.2021882236003875,0.2021882236003875,0.1989786818965977,0.2021882236003875,124800.0
1974-03-12,0.2021882236003875,0.2021882236003875,0.1957695564424328,0.2021882236003875,590400.0
1974-03-13,0.2086069881916046,0.2086069881916046,0.1989787865104332,0.2021883299016524,1470400.0
1974-03-14,0.2182345241308212,0.2182345241308212,0.2118158616563853,0.2118158616563853,625600.0
1974-03-15,0.1957695186138153,0.2214441700418758,0.1957695186138153,0.2182346412009004,302400.0
1974-03-18,0.2182345241308212,0.2246531866052571,0.2150253887756368,0.2150253887756368,368000.0
1974-03-19,0.2182345241308212,0.2182345241308212,0.2150253887756368,0.2182345241308212,201600.0
1974-03-20,0.2182345241308212,0.2182345241308212,0.2118158616563853,0.2182345241308212,1262400.0
1974-03-21,0.2182345241308212,0.2182345241308212,0.2150253887756368,0.2182345241308212,440000.0
1974-03-22,0.2214443832635879,0.2214443832635879,0.2182348513322569,0.2182348513322569,118400.0
1974-03-25,0.2214443832635879,0.2214443832635879,0.2182348513322569,0.2214443832635879,219200.0
1974-03-26,0.2278628796339035,0.2278628796339035,0.2214442124859675,0.2214442124859675,116800.0
1974-03-27,0.2278628796339035,0.2310720173256953,0.2278628796339035,0.2278628796339035,171200.0
1974-03-28,0.2278628796339035,0.2278628796339035,0.2246533501777594,0.2278628796339035,123200.0
1974-03-29,0.2310720086097717,0.2310720086097717,0.2246533417039447,0.227862871039027,404800.0
1974-04-01,0.2278628796339035,0.2310720173256953,0.2246533501777594,0.2310720173256953,107200.0
1974-04-02,0.2182345241308212,0.2278627137245086,0.2118158616563853,0.2278627137245086,145600.0
1974-04-03,0.2182345241308212,0.2214440512500727,0.2118158616563853,0.2182345241308212,222400.0
1974-04-04,0.2182345241308212,0.2214440512500727,0.2118158616563853,0.2182345241308212,54400.0
1974-04-05,0.2214443832635879,0.2214443832635879,0.2182348513322569,0.2182348513322569,224000.0
1974-04-08,0.2182345241308212,0.2214440512500727,0.2150253887756368,0.2214440512500727,123200.0
1974-04-09,0.2182345241308212,0.2214440512500727,0.2182345241308212,0.2182345241308212,30400.0
1974-04-10,0.2182345241308212,0.2214440512500727,0.2182345241308212,0.2182345241308212,92800.0
1974-04-11,0.2182345241308212,0.2214440512500727,0.2182345241308212,0.2182345241308212,94400.0
1974-04-15,0.2182345241308212,0.2214440512500727,0.2182345241308212,0.2182345241308212,140800.0
1974-04-16,0.2246533781290054,0.2246533781290054,0.2182347101824624,0.2182347101824624,60800.0
1974-04-17,0.2246533781290054,0.2246533781290054,0.2214442400379344,0.2246533781290054,33600.0
