Date,Close_BXP,High_BXP,Low_BXP,Open_BXP,Volume_BXP
2024-04-09,60.28180694580078,60.43874103956151,58.26010253211117,58.52781736192623,1415600.0
2024-04-10,56.61688232421875,58.121616710820966,56.12760964201083,57.97391261392924,1455200.0
2024-04-11,57.26308822631836,57.91852848838844,56.432253963008975,57.115384122516005,882300.0
2024-04-12,55.95221710205078,57.401564782142295,55.60141852016521,56.91229557797772,1122300.0
2024-04-15,54.16130065917969,56.69073749820533,53.819735565966624,56.50610648079101,1333900.0
2024-04-16,53.52432632446289,53.958208678868296,52.67502859073894,53.73665075789388,1474400.0
2024-04-17,53.49662780761719,54.5305564567137,53.40431054869755,53.65356186546556,1424700.0
2024-04-18,54.17975997924805,54.2905406941705,53.28430542365748,53.93974214000302,955800.0
2024-04-19,55.5737190246582,55.62910585889736,54.32746243112633,54.32746243112633,1446300.0
2024-04-22,56.62611770629883,56.99537974462249,55.33370409370981,55.80451336864967,1159500.0
2024-04-23,58.09392547607422,59.28479178288003,56.59842099865738,56.59842099865738,1600300.0
2024-04-24,58.10315704345703,58.24163118398874,57.05076484435584,57.42002687141127,1030100.0
2024-04-25,57.18923568725586,57.41079007347896,55.87835873618586,56.95844781403977,1178400.0
2024-04-26,56.78304672241211,58.721666968503065,56.70919643425605,57.309246312662566,845600.0
2024-04-29,58.010841369628906,58.26009270137656,57.48464528756504,57.48464528756504,908400.0
2024-04-30,57.13384246826172,58.50010618668361,57.01383179416816,57.49387096899909,1261400.0
2024-05-01,54.69672775268555,56.55226076494304,52.43500581640924,53.54278834862045,2343300.0
2024-05-02,55.45370864868164,55.69373000349782,54.03205453644241,55.59218277811739,1254400.0
2024-05-03,56.10914993286133,57.73389862860412,55.68450106616134,56.921524280732726,891700.0
2024-05-06,56.85690307617188,57.13384783185005,56.34917043717129,57.09692092534799,812000.0
2024-05-07,56.18300247192383,57.6415800527388,55.96144455606222,57.216931195676274,986800.0
2024-05-08,55.49987030029297,56.183003998007074,55.250618958757165,55.80451200268463,649800.0
2024-05-09,56.70920181274414,56.81997901625643,55.656809575517805,55.80451368738213,672600.0
2024-05-10,56.7738151550293,56.96767611770533,56.14607187646973,56.96767611770533,787400.0
2024-05-13,57.9277572631836,58.59242747740011,57.161539819401376,57.46618150809847,1306400.0
2024-05-14,59.12786102294922,59.58943680909843,58.647818261225005,58.84168276778095,1251600.0
2024-05-15,59.70944595336914,60.771071705251885,59.63559213480092,60.69721788668368,1664300.0
2024-05-16,58.75859069824219,59.92176348735163,58.74935721175696,59.6632751673711,1133300.0
2024-05-17,58.34317398071289,59.07246449183837,57.9277551122526,58.90629694445425,887300.0
2024-05-20,57.32770919799805,58.74936341408942,57.25385890603602,58.47241865653045,873800.0
2024-05-21,57.55849838256836,57.7338994328331,56.83844129234728,57.096922602366384,990300.0
2024-05-22,56.98614501953125,58.02007377422751,56.61688651076872,57.25385981542608,614600.0
2024-05-23,55.16753005981445,57.21692744127044,54.9182822629475,57.21692744127044,879800.0
2024-05-24,54.75211715698242,55.97990683029288,54.52132928019424,55.63834175867856,949800.0
2024-05-28,53.62587356567383,55.82297523600719,53.61664359967279,55.32447255490284,1142600.0
2024-05-29,52.77657318115234,52.95197423195947,52.12113641640924,52.75811324884567,1132800.0
2024-05-30,53.71818542480469,53.7458823649222,52.84119430222286,53.164295924064206,1213200.0
2024-05-31,56.00760269165039,56.081456505784985,53.79204109076781,54.336700644607554,2268300.0
2024-06-03,55.42601776123047,56.25685201113668,55.02906232837597,56.118381396924086,975300.0
2024-06-04,55.34293365478516,56.14607448137873,55.02906200094324,55.05675541931226,942200.0
2024-06-05,55.13061141967773,55.89682537117781,54.89059004580276,55.35216581851529,870400.0
2024-06-06,56.155311584472656,56.32147562692995,54.5582562725132,54.65980350846315,1322100.0
2024-06-07,54.70595932006836,55.666037777529255,54.46594146647498,55.0567578952067,1536800.0
2024-06-10,54.53979110717773,55.30600500407222,53.81050059309565,54.09667529799471,1554100.0
2024-06-11,53.90281677246094,54.84443174689795,53.6904923451188,54.03205742201322,1383800.0
2024-06-12,55.35216522216797,57.58619376923055,54.992136686778025,56.34917057082655,1888100.0
2024-06-13,56.58918762207031,56.96767960541437,55.15830346657662,55.37062789415562,1685100.0
2024-06-14,56.90305709838867,57.40155974656675,56.072222872968666,56.072222872968666,1566200.0
2024-06-17,56.7276611328125,57.11538307762166,55.97067717448109,56.6722707743211,968200.0
2024-06-18,57.281551361083984,57.7523606103982,56.6261146242008,56.819975599074375,977000.0
2024-06-20,56.69073867797852,57.567733387789616,56.64458180305032,56.78305242783492,1057300.0
2024-06-21,56.7738151550293,57.07845682912881,56.36762977777332,56.783045120209565,1563000.0
2024-06-24,57.41079330444336,57.88160256436473,56.709199679861285,56.9861444389978,829900.0
2024-06-25,56.967681884765625,57.392330756914376,56.78305086857895,57.27232358970521,1250900.0
2024-06-26,56.39532852172852,56.87536775194268,56.14607717979749,56.46917881477639,800200.0
2024-06-27,56.47841262817383,56.52456950178797,55.67527175834776,56.256854704664704,935700.0
2024-06-28,57.754337310791016,57.7824815534774,56.57222901376709,56.95688250558923,1985600.0
2024-07-01,56.9381217956543,58.12961038324608,56.51594381532048,57.791865135881935,755500.0
2024-07-02,57.74495697021485,57.78248501529246,56.47841586925185,56.89121362849155,1010300.0
2024-07-03,57.67927551269531,58.40167416069369,57.33215009808104,57.979492667854274,743400.0
2024-07-05,56.57223129272461,57.98888454619325,56.22510582974813,57.52917495019362,1445600.0
2024-07-08,56.99441146850586,57.15390028479823,56.42212133216979,56.90997516021249,1027000.0
2024-07-09,57.472877502441406,57.5854616249232,56.01869991965905,56.88182696433132,1087700.0
2024-07-10,58.00764465332031,58.18589748360275,57.34153443727322,57.81062422326273,890600.0
2024-07-11,61.19746017456055,61.46952596738127,59.22728081195613,59.66822280269624,2619400.0
2024-07-12,63.571048736572266,63.946321990626,62.0887233198181,62.1074837615369,1768900.0
2024-07-15,64.16209411621094,64.77191221024994,63.41154766851043,64.12456607805177,1368700.0
2024-07-16,65.06275939941406,65.38174421275296,64.15272396425402,64.64996520733357,1688500.0
2024-07-17,64.31221771240234,65.71010338329589,64.05890519918954,64.69686764592998,1184800.0
2024-07-18,63.073822021484375,66.14166637634192,62.4733804508169,63.96508984005428,1429100.0
2024-07-19,62.63286972045898,63.38340907729718,61.98552353057708,63.13010374432802,794000.0
2024-07-22,63.67425155639648,63.72115624140312,61.98552542582799,62.63287163550295,718400.0
2024-07-23,64.90327453613281,65.39112485029769,63.05505930774627,63.33651609213512,918600.0
2024-07-24,62.87679672241211,65.86020828285467,62.79236398999275,64.68748372541252,958700.0
2024-07-25,63.71177291870117,65.08151412198922,62.782970065404776,62.97998690035633,776300.0
2024-07-26,66.14167022705078,66.19795871974492,64.39665537610063,64.47171147152162,914300.0
2024-07-29,66.9391098022461,67.22056653177789,65.6819526345525,66.35744305923525,1270900.0
2024-07-30,68.13998413085938,68.34638479524568,65.71010231843034,67.43634940649294,1752700.0
2024-07-31,66.90158081054688,68.83423553320483,64.73438836026749,67.20179797750221,3384400.0
2024-08-01,65.94464111328125,68.5809233457051,65.21286221301712,67.89605628581354,1478300.0
2024-08-02,62.79236602783203,64.5279969976254,61.42262455921565,64.46232470658704,1596000.0
2024-08-05,61.59148788452149,62.87678926610402,58.62684069802826,59.89338163832321,1960900.0
2024-08-06,64.12456512451172,65.5975066010845,61.638388105932606,62.3889345424724,1644100.0
2024-08-07,63.37403869628906,65.73824828262828,62.96123735671288,65.14719767547916,1604900.0
2024-08-08,64.4998550415039,64.6311996282417,63.38341889648952,63.90880440118384,1041800.0
2024-08-09,64.37789154052734,64.78130908498932,63.4021838246718,64.6593411469181,635000.0
2024-08-12,63.04566192626953,64.36849850711963,62.5015232355308,64.17148166358187,712700.0
2024-08-13,64.58428192138672,64.64996136654115,63.167635841823234,63.75868642853063,577600.0
2024-08-14,64.29344940185547,65.12842870647106,64.08704873640126,64.8469791099138,668500.0
2024-08-15,65.32544708251953,66.26362674156458,64.5092353601057,65.11905357003353,1073900.0
2024-08-16,65.6631851196289,66.16041913906531,64.74377316309342,65.29729566541185,762700.0
2024-08-19,66.87344360351562,66.98602773711904,65.64443056541766,65.6631910088136,823000.0
2024-08-20,65.84144592285156,66.87344207181313,65.6444290618651,66.61075292383119,777200.0
2024-08-21,66.19795989990234,66.36683253873856,65.25040351985675,66.06661530944567,785100.0
2024-08-22,66.48878479003906,66.86405086976221,65.47554919620657,66.10412775325868,839100.0
2024-08-23,68.59969329833984,69.56601711813391,66.62013381676977,67.0235513214912,1250300.0
2024-08-26,69.39715576171875,70.27904699824894,68.67475336140346,68.95621014345366,1319600.0
2024-08-27,69.6129150390625,69.84745991070051,68.54339099701252,68.65597511218569,750100.0
2024-08-28,69.68798065185547,69.9131417552711,69.16260235797154,69.35023541786082,654700.0
2024-08-29,69.80057525634766,70.25089753075194,68.95621204466026,69.80057525634766,835200.0
2024-08-30,70.56986999511719,71.04834359079575,70.03510791444428,70.5229581524604,1595600.0
2024-09-03,69.72549438476562,70.57924109484455,69.16258816288747,70.09138378687346,1054300.0
2024-09-04,69.82870483398438,70.80441243387246,69.38775929619686,69.82870483398438,844600.0
2024-09-05,70.04449462890625,71.03896274647553,69.91314289555051,70.43852835574586,1006900.0
2024-09-06,69.95067596435547,70.53234995366975,69.3033368402603,70.24151653788414,1042900.0
2024-09-09,69.70674133300781,70.01633513531887,68.9280506120539,69.9037581736573,1144500.0
2024-09-10,69.90375518798828,70.11953246045135,68.55277444381754,69.91313182923179,936200.0
2024-09-11,71.57372283935547,71.64877892552447,68.70289554194332,69.25641807251947,1332500.0
2024-09-12,73.75030517578125,74.21001121455369,71.60187285086508,71.77074547947944,1435200.0
2024-09-13,75.11067199707031,75.59852949815634,74.28507635535891,74.62282165372808,1209500.0
2024-09-16,76.4616470336914,76.68680816189246,74.40703116034506,75.28892238593541,1016800.0
2024-09-17,75.43901824951172,77.32475392140383,75.17632197276468,76.60235884413906,1301600.0
2024-09-18,76.26461791992188,78.22540978076707,75.42963867725912,75.90811226097058,1436000.0
2024-09-19,77.2215576171875,78.66635500457971,76.72432359353955,78.00024837311341,1695000.0
2024-09-20,76.01130676269531,77.0151586314825,75.80491326667416,76.78999753544167,2453900.0
2024-09-23,77.0902099609375,77.12773800091983,76.09574195350172,76.50854323556567,891500.0
2024-09-24,77.39043426513672,77.8595240715939,76.63989486945069,76.94948870182819,712000.0
2024-09-25,75.80491638183594,77.79385260112488,75.3358265704576,77.53116345199182,1105600.0
2024-09-26,75.29829406738281,76.78061234366979,74.91363700911594,76.73370765995519,1052500.0
2024-09-27,75.77677154541016,76.42411783167132,74.96055978385625,76.18957290566286,942000.0
2024-09-30,76.4130630493164,76.76445558628761,75.32090371419713,75.58681925756771,1212800.0
2024-10-01,75.67230987548828,76.36559602037346,74.8080769582791,76.36559602037346,640800.0
2024-10-02,76.10916900634766,76.24212679632382,74.91254165090609,75.03600763135262,631700.0
2024-10-03,75.80525970458984,75.85274773188897,74.97901585091273,75.77676978647266,751000.0
2024-10-04,76.67898559570312,77.20132492192516,75.62481513416833,76.10916548706005,950800.0
2024-10-07,75.88124084472656,76.1756463385401,75.18795474351171,76.1756463385401,905800.0
2024-10-08,76.84992218017578,77.0968468513093,75.672293145443,76.06166739063929,1190300.0
2024-10-09,78.2554931640625,78.49291880640149,76.76446041999986,77.05886589789043,1339500.0
2024-10-10,78.09403991699219,79.21468915902692,77.29628604767939,78.20799957999753,1336300.0
2024-10-11,78.79682922363281,79.02475582851716,78.21751003340734,78.340968768208,863400.0
2024-10-14,80.1454086303711,80.37333524491477,78.17002531590876,78.63538484624166,763200.0
2024-10-15,82.13027954101562,83.24142978324386,80.54427077912106,80.56326888764853,1537500.0
2024-10-16,83.0040054321289,83.37438885194292,82.52915415076164,82.62412295790399,907900.0
2024-10-17,84.44755554199219,84.63750041408427,82.34871361355256,82.66211721826252,972100.0
2024-10-18,85.20731353759766,85.57769695067299,83.64980194270261,84.5330255998027,1058500.0
2024-10-21,82.55764770507812,85.2358087601387,82.46267889375231,84.8939152428411,1303000.0
2024-10-22,82.45317077636719,83.21293567477842,81.97831952627392,82.32021300599348,765800.0
2024-10-23,82.58612823486328,84.11514983404179,82.03529904787803,83.1179593143497,1244100.0
2024-10-24,83.1939468383789,83.45986240876007,82.25374328720096,82.73809364505573,922300.0
2024-10-25,82.6146240234375,83.67829350368046,82.33920941036597,83.57382564197555,990100.0
2024-10-28,82.9945068359375,84.25761299030547,82.95651786373972,83.46935811992645,977700.0
2024-10-29,81.85486602783203,83.66879415108332,81.73140005771775,83.11796492690326,1311300.0
2024-10-30,78.587890625,81.47498741592885,77.64768707410086,81.02862603192604,2179900.0
2024-10-31,76.50804138183594,78.16052917118564,76.46056059783653,77.52422290382049,1890000.0
2024-11-01,75.17845153808594,77.79013334917073,74.74158202260091,77.41974271723258,1595600.0
2024-11-04,76.28961181640625,76.81194390051526,75.01700656100454,75.04549647978156,873000.0
2024-11-05,77.28680419921875,77.73316563377078,75.69130335106291,75.81476934101107,899400.0
2024-11-06,76.87841796875,79.72752559816367,74.33321486331424,78.67335519562818,2451400.0
2024-11-07,78.46442413330078,78.70184976125063,76.1756376019498,76.22312562580183,2028800.0
2024-11-08,78.7303466796875,78.94877421926172,77.90410281249889,78.57839078636995,1280100.0
2024-11-11,77.8376235961914,79.28117559406877,77.45774111013654,79.12921970138451,962400.0
2024-11-12,75.05499267578125,77.97057926528836,74.92203489611556,77.23931147712709,1112100.0
2024-11-13,75.39688110351562,76.64098906334094,74.90303899024038,76.19463497345883,1128300.0
2024-11-14,75.47286224365234,76.88791700379142,75.37789343849332,75.89073368113853,1273800.0
2024-11-15,74.58013916015625,75.17845639639847,73.58295584251145,75.17845639639847,1379600.0
2024-11-18,74.46617889404297,74.85555316380524,73.39301039736401,74.39969276107922,1066300.0
2024-11-19,75.42537689208984,75.74827953586397,73.68741943801267,73.96283405469612,820100.0
2024-11-20,75.55833435058594,75.72928110346464,74.76058766758906,74.91253631145035,731600.0
2024-11-21,76.70747375488281,77.57170657559935,75.64381150865401,75.97620596060051,792400.0
2024-11-22,76.60301208496094,77.7331532060479,76.3750782533395,76.87841945160633,1326400.0
2024-11-25,77.98957061767578,78.12252838582286,76.86892139639679,77.43874143783502,3005700.0
2024-11-26,79.03425598144531,79.30967062043163,77.02088374764332,77.61920105655219,968300.0
2024-11-27,78.69235229492188,80.48728949878212,78.4549266621821,79.65155387997403,899000.0
2024-11-29,77.86610412597656,79.59456234574499,77.67616652867868,78.82530565733717,957500.0
2024-12-02,76.81193542480469,78.06554243225689,76.25161442893558,77.84711491529794,1054000.0
2024-12-03,76.11865997314453,77.03987259555973,75.68179767455024,76.91640662823272,762200.0
2024-12-04,75.75776672363281,76.47004361261101,75.38738332101656,76.14714823418872,866300.0
2024-12-05,75.24493408203125,75.97620183662042,74.76058376653933,75.56782946192237,803800.0
2024-12-06,76.29910278320312,76.4510586758774,75.13097265230664,75.7197908679358,854200.0
2024-12-09,78.83482360839844,79.10073920662008,76.54603661034265,76.54603661034265,1164400.0
2024-12-10,77.10636138916016,78.92978875988926,76.45106423425652,78.83481994289102,1108500.0
2024-12-11,75.96671295166016,77.83762833163617,75.46337170641914,77.66668156479429,1741800.0
2024-12-12,75.91921997070312,76.92590229946929,75.64380537694247,75.8717319475649,815600.0
2024-12-13,75.90973663330078,76.0806834080742,74.70361739981813,75.5203550507838,679900.0
2024-12-16,76.51753234863281,77.48622573856645,75.52984085058279,75.52984085058279,1267900.0
2024-12-17,76.3180923461914,76.69797478968049,75.7292741965006,75.86223196487353,893400.0
2024-12-18,70.49642944335938,76.74546724475294,70.24000567558151,76.29910584915567,1598400.0
2024-12-19,69.6417007446289,71.31317228010829,69.04338340628264,70.83832093000825,1745700.0
2024-12-20,70.88579559326172,72.24387048822281,69.64168760926532,69.8316252152179,3032000.0
2024-12-23,71.80701446533203,72.12041806359738,70.22101285567041,70.45843850666128,1287900.0
2024-12-24,72.30085754394531,72.32935470877484,71.29417508964671,71.64556766598488,246500.0
2024-12-26,72.39583587646484,73.01313679970174,71.43663417543581,71.99695525853544,677600.0
2024-12-27,70.85731506347656,72.54778461562053,70.70535916206056,71.5980819687391,593300.0
2024-12-30,70.43943786621094,70.75284145321609,69.20482887280993,70.24950025050481,616400.0
2024-12-31,71.56547546386719,72.28728969406272,70.8244087423023,70.86290638236694,980700.0
2025-01-02,70.9302749633789,72.29691547757827,70.50681561072291,70.96877260319745,935600.0
2025-01-03,72.09480285644531,72.21028842438615,70.93026953343661,71.15162910977895,747800.0
2025-01-06,69.28453826904297,71.99855941882089,69.19792408788331,71.79645232010778,1227700.0
2025-01-07,67.68692779541016,70.27582982683691,67.57143487586409,69.4577751724058,1448100.0
2025-01-08,67.30195617675781,67.9371488533882,66.16630154382592,67.46556563287903,1199900.0
2025-01-10,65.58885955810547,66.51278096261896,64.8574190260293,65.64660235130174,1886400.0
2025-01-13,66.71488189697266,66.89774384870894,65.165386786665,65.42524401730856,1387500.0
