Date,Close_ABT,High_ABT,Low_ABT,Open_ABT,Volume_ABT
1980-07-16,0.2159556299448013,0.2172263179892111,0.2140503427382245,0.2165909631719332,2929823.0
1980-07-17,0.2184963971376419,0.2184963971376419,0.2146850925018241,0.2159554122331006,5431934.0
1980-07-18,0.219766765832901,0.2235777042856825,0.217226147394423,0.2184964458185974,13529936.0
1980-07-21,0.2273885309696197,0.2299291697494203,0.2204016231943387,0.2204016231943387,3856531.0
1980-07-22,0.2318345308303833,0.2324698634553977,0.2280235929964496,0.2280235929964496,5004223.0
1980-07-23,0.2299292385578155,0.2318345239017737,0.2299292385578155,0.2318345239017737,3300506.0
1980-07-24,0.2318345308303833,0.2318345308303832,0.2299292454294837,0.2299292454294837,2302513.0
1980-07-25,0.2311996221542358,0.2318346095528594,0.2299293235049951,0.2318346095528594,2487854.0
1980-07-28,0.2318345308303833,0.2331048290482774,0.2292938912143438,0.2311995436473779,2309641.0
1980-07-29,0.2375512272119522,0.2375512272119521,0.2337402876756643,0.2337402876756643,2224099.0
1980-07-30,0.2445381134748459,0.2477137200329296,0.2394568752642412,0.2394568752642412,4875909.0
1980-07-31,0.2445381134748459,0.2445381134748459,0.2400918411268878,0.2445381134748459,3329020.0
1980-08-01,0.2451730370521545,0.2489839755123032,0.2439027170353952,0.2445380497648078,5339263.0
1980-08-04,0.2458084523677826,0.2458084523677826,0.240091859240813,0.2451731194249122,2744481.0
1980-08-05,0.2464433908462524,0.2483490222634794,0.2451730706553841,0.2458084034718748,2167071.0
1980-08-06,0.2464433908462524,0.2483490222634794,0.2464433908462524,0.2464433908462524,1611046.0
1980-08-07,0.2502546012401581,0.2502546012401581,0.2464433179430313,0.2464433179430313,4997094.0
1980-08-08,0.2496193051338195,0.2521599451357057,0.2489839724123172,0.2502546378553218,3022494.0
1980-08-11,0.2534303665161133,0.2534303665161133,0.2483491056369381,0.2496194262542667,6586755.0
1980-08-12,0.2547007203102112,0.2629579349392501,0.2540657542300914,0.2540657542300914,4141672.0
1980-08-13,0.2515249252319336,0.2534302106750613,0.2515249252319336,0.2534302106750613,7185551.0
1980-08-14,0.2496193051338195,0.2515249578562649,0.2496193051338195,0.2515249578562649,1568275.0
1980-08-15,0.2496193051338195,0.2508896251347626,0.2496193051338195,0.2496193051338195,2609039.0
1980-08-18,0.2458084523677826,0.2489840591654525,0.2445381319242237,0.2489840591654525,13586964.0
1980-08-19,0.2445381134748459,0.2464434212753458,0.243267814717262,0.2458084338225644,6665168.0
1980-08-20,0.2439026683568954,0.2439026683568954,0.2419973830231786,0.2439026683568954,2031629.0
1980-08-21,0.2439026683568954,0.2451729881201222,0.2426323485936687,0.2439026683568954,1988858.0
1980-08-22,0.2540656626224518,0.25533596135708,0.248984035881252,0.248984035881252,5182436.0
1980-08-25,0.2515249252319336,0.2540655649042831,0.2508895925928378,0.2540655649042831,2045886.0
1980-08-26,0.2540656626224518,0.2540656626224518,0.2515250219729267,0.2515250219729267,1290263.0
1980-08-27,0.2489838004112243,0.252159770940613,0.2470785160371633,0.252159770940613,2409441.0
1980-08-28,0.2464433908462524,0.2502546752708385,0.2451730706553841,0.248984009637857,1924701.0
1980-08-29,0.2432678639888763,0.2451731505851393,0.2426325093751193,0.2451731505851393,1539761.0
1980-09-02,0.2445381134748459,0.2445381134748459,0.243267814717262,0.243267814717262,1539761.0
1980-09-03,0.2527952194213867,0.2527952194213867,0.2439026576184457,0.2445379901930854,1554018.0
1980-09-04,0.2502546012401581,0.2566061787254348,0.2477136161679861,0.252795240870319,5446191.0
1980-09-05,0.2483491599559784,0.2496194808511521,0.2464435274822094,0.2496194808511521,4141672.0
1980-09-08,0.2483491599559784,0.2508898017463259,0.2477138267872391,0.2483491599559784,1133435.0
1980-09-09,0.2508896589279175,0.2515249917349949,0.2470787200019091,0.2483490185838241,1290263.0
1980-09-10,0.2540656626224518,0.2572412475330147,0.249619368764708,0.2508896890894706,3400305.0
1980-09-11,0.2540656626224518,0.2559709487983865,0.2527953422976892,0.2540656626224518,2074400.0
1980-09-12,0.2521601617336273,0.2540658160929719,0.2502548528166409,0.2540658160929719,1518375.0
1980-09-15,0.2508896589279175,0.2527953119070416,0.2489840059487934,0.2521599790999642,1254620.0
1980-09-16,0.2597817480564117,0.2616874002367226,0.2515248863005452,0.2515248863005452,5161050.0
1980-09-17,0.2718501091003418,0.274390750402965,0.2623225746746652,0.2623225746746652,12382243.0
1980-09-18,0.2737556397914886,0.2762962799525231,0.2724853413011016,0.2724853413011016,5702818.0
1980-09-19,0.2782015800476074,0.2782015800476074,0.2724853552930572,0.2737556538486733,4854524.0
1980-09-22,0.2794718742370605,0.2794718742370605,0.2743906369137173,0.2782015757012902,2530625.0
1980-09-23,0.2712149918079376,0.2794718339444317,0.2705796591155378,0.2794718339444317,7770089.0
1980-09-24,0.269309401512146,0.2705797217489518,0.2667687610385342,0.2705797217489518,4269985.0
1980-09-25,0.2654985189437866,0.2718500783004501,0.2654985189437866,0.2693094588758122,4220085.0
1980-09-26,0.2642283141613006,0.2654986352250548,0.2629579930975464,0.2654986352250548,2815766.0
1980-09-29,0.2604172825813293,0.2635928898321631,0.2604172825813293,0.2635928898321631,3264863.0
1980-09-30,0.2616875171661377,0.2616875171661377,0.257876578134766,0.2604171969589697,2067272.0
1980-10-01,0.2642283141613006,0.2661336014456097,0.260417372560185,0.2616876936239392,3500105.0
1980-10-02,0.2667686641216278,0.2667686641216278,0.2604171084253807,0.264228046161154,2302513.0
1980-10-03,0.269309401512146,0.2705797217489518,0.2674041154681328,0.2674041154681328,1710845.0
1980-10-06,0.2699446678161621,0.2712149877398619,0.2680390152095921,0.2693093351332919,1325905.0
1980-10-07,0.273120254278183,0.273120254278183,0.2699446490014162,0.2699446490014162,3008236.0
1980-10-08,0.2750259935855865,0.2769312796287467,0.2712150544670077,0.273120340510168,2723096.0
1980-10-09,0.2718501091003418,0.27820169076676,0.27057981003917,0.27502608344974,969479.0
1980-10-10,0.2667686641216278,0.2712149560561758,0.2667686641216278,0.2712149560561758,2081529.0
1980-10-13,0.2680388987064361,0.2680388987064361,0.2642279621818884,0.2667685793348808,1226106.0
1980-10-14,0.2654985189437866,0.2699447918506057,0.2654985189437866,0.2680391383684245,4113157.0
1980-10-15,0.2642283141613006,0.2667689346986621,0.2642283141613006,0.2654986352250548,4505226.0
1980-10-16,0.2566063106060028,0.2680391300471477,0.2566063106060028,0.2642281902334327,4426812.0
1980-10-17,0.2591468393802643,0.2616874794282148,0.2553359008984676,0.2566062209224429,1796388.0
1980-10-20,0.2604172825813293,0.2604172825813293,0.2566063422969621,0.2591469619564938,2038757.0
1980-10-21,0.2553359568119049,0.2604172164303704,0.2547006239397582,0.2604172164303704,2644682.0
1980-10-22,0.2591468393802643,0.2610521251050641,0.2553359008984676,0.2553359008984676,1853416.0
1980-10-23,0.2585115730762481,0.2604172263229354,0.2572412527258421,0.2591469059725294,1290263.0
1980-10-24,0.2591468393802643,0.2604171594042395,0.2566062209224429,0.2585115066472427,1817773.0
1980-10-27,0.2515249252319336,0.2578765028226814,0.2515249252319336,0.2578765028226814,2081529.0
1980-10-28,0.2508896589279175,0.2527953119070416,0.2496193387558708,0.2515249917349949,2730224.0
1980-10-29,0.2521601617336273,0.2540658160929719,0.2521601617336273,0.2521601617336273,1340162.0
1980-10-30,0.2419973313808441,0.2508895246455838,0.2413619989138125,0.2508895246455838,5617276.0
1980-10-31,0.2527952194213867,0.2527952194213867,0.2439026576184457,0.2439026576184457,4327013.0
1980-11-03,0.2527952194213867,0.255335837245858,0.2521598868467471,0.2527952194213867,1475604.0
1980-11-05,0.2559711039066314,0.2604173788685055,0.2553361160805478,0.2553361160805478,10642884.0
1980-11-06,0.2508896589279175,0.2553359306610032,0.2508896589279175,0.2553359306610032,4376913.0
1980-11-07,0.2445381134748459,0.251525026518241,0.2445381134748459,0.2508896936233038,5524605.0
1980-11-10,0.2439026683568954,0.2451729881201222,0.2426323485936687,0.2445380009595072,4227214.0
1980-11-11,0.2439026683568954,0.2464433078833489,0.2439026683568954,0.2439026683568954,2587654.0
1980-11-12,0.2496193051338195,0.2496193051338195,0.2413620955869164,0.2439027139986737,6529727.0
1980-11-13,0.2540656626224518,0.2540656626224518,0.2515250219729267,0.2515250219729267,11983046.0
1980-11-14,0.2566063106060028,0.2585115969966976,0.2527953707922878,0.2540656912602384,6258843.0
1980-11-17,0.2591468393802643,0.2604171594042395,0.2553359008984676,0.2566062209224429,4034744.0
1980-11-18,0.2597817480564117,0.2642280179257056,0.2585114284168589,0.2591467609576169,4469584.0
1980-11-19,0.2604172825813293,0.262957902240861,0.2572413082981248,0.259781949547796,5973702.0
1980-11-20,0.2591468393802643,0.2604171594042395,0.2559708881894214,0.2604171594042395,4319885.0
1980-11-21,0.2578765153884887,0.2610520992324051,0.2572411611283074,0.2591468136964366,5317878.0
1980-11-24,0.2591468393802643,0.2604171594042395,0.2566062209224429,0.2578765409464182,2865666.0
1980-11-25,0.2724853157997131,0.2743906014310051,0.2597818139216149,0.2597818139216149,6151915.0
1980-11-26,0.2718501091003418,0.2724854637372567,0.27057981003917,0.2724854637372567,3492976.0
1980-11-28,0.2718501091003418,0.2731204297516534,0.27057981003917,0.2718501091003418,1347291.0
1980-12-01,0.2648630738258362,0.2718499631990407,0.2642280865620959,0.2718499631990407,2131428.0
1980-12-02,0.2642283141613006,0.2654986352250548,0.2635929809082483,0.2648633019720025,1981729.0
1980-12-03,0.266133576631546,0.2674042646093197,0.2642282895248842,0.2642282895248842,1247491.0
1980-12-04,0.273120254278183,0.2737555869167714,0.2642280586123122,0.2661333440539186,2666067.0
1980-12-05,0.269309401512146,0.2724853748252235,0.2680390812753401,0.2724853748252235,2851409.0
1980-12-08,0.2616875171661377,0.266768754814545,0.2604171969589697,0.266768754814545,4512355.0
1980-12-09,0.2604172825813293,0.2610522485824921,0.2566063422969621,0.2610522485824921,2708839.0
1980-12-10,0.2502546012401581,0.2623224019920402,0.2502546012401581,0.2604171165805506,4633540.0
1980-12-11,0.2483491599559784,0.2502548140198913,0.2439028856918619,0.2502548140198913,5011351.0
1980-12-12,0.2521601617336273,0.2521601617336273,0.247713865190062,0.2483491984572963,7762961.0
1980-12-15,0.2578765153884887,0.2591468136964366,0.2547005429222846,0.2547005429222846,1917573.0
1980-12-16,0.2572412192821502,0.2604171924663382,0.2553359333154588,0.2578765736859645,2559140.0
1980-12-17,0.2566063106060028,0.2578766310739533,0.2553359901380522,0.257241276528747,3649803.0
1980-12-18,0.2553359568119049,0.2597818835582238,0.2553359568119049,0.2566062771140547,4391170.0
1980-12-19,0.2553359568119049,0.2566062771140547,0.2547006239397582,0.2553359568119049,1746488.0
1980-12-22,0.2635928988456726,0.264228231900931,0.2540657313251601,0.2553360304032939,5374906.0
1980-12-23,0.2737556397914886,0.2743906271107057,0.2680390482982497,0.2680390482982497,3300506.0
1980-12-24,0.273120254278183,0.273120254278183,0.2712149688365766,0.273120254278183,1311648.0
1980-12-26,0.274390697479248,0.2750260304034818,0.272485411181026,0.2731203770729523,377812.0
1980-12-29,0.2794718742370605,0.2820125144888631,0.2769312555753889,0.2769312555753889,1917573.0
1980-12-30,0.2782015800476074,0.2782015800476074,0.2737556538486733,0.2782015800476074,2402312.0
1980-12-31,0.2870939671993255,0.2896346061091443,0.2769311092983765,0.2782014287532859,2616168.0
1981-01-02,0.28899946808815,0.28899946808815,0.2858238616255301,0.2870941603449267,1603918.0
1981-01-05,0.2902698218822479,0.2934457959797446,0.2889995229218296,0.2889995229218296,2844280.0
1981-01-06,0.2991619110107422,0.2997972437702366,0.2915400337295629,0.2915400337295629,8618384.0
1981-01-07,0.3017028570175171,0.3017028570175171,0.2902696755637854,0.299161871755047,12175516.0
1981-01-08,0.30360808968544,0.3099596665399986,0.3023377915866272,0.3023377915866272,18584058.0
1981-01-09,0.2997972071170807,0.3048784652133431,0.291539998085932,0.3036081452917457,4041872.0
1981-01-12,0.2947161197662353,0.3010676794084805,0.2928104661983713,0.2997973588439762,3599904.0
1981-01-13,0.290905088186264,0.2940806945233779,0.290905088186264,0.2940806945233779,1575403.0
1981-01-14,0.28899946808815,0.2940807061460045,0.28899946808815,0.2909050996833846,1796388.0
1981-01-15,0.2832831442356109,0.287729069802898,0.2820124788282903,0.287729069802898,6565369.0
1981-01-16,0.2864587008953094,0.2877290206435404,0.2832830958358528,0.2832830958358528,2965465.0
1981-01-19,0.28899946808815,0.2909050996833846,0.2845535413159994,0.2864588274690887,3229221.0
1981-01-20,0.2832831442356109,0.2902696881433076,0.2820124788282903,0.2889993897681669,1454219.0
1981-01-21,0.2864587008953094,0.2864587008953094,0.2820124306456291,0.2832830958358528,1104921.0
1981-01-22,0.2788368761539459,0.2883644055342674,0.2775665561753392,0.2864587528453295,3920687.0
1981-01-23,0.2750259935855865,0.2750259935855865,0.2718500202739307,0.2750259935855865,14592085.0
1981-01-26,0.2756609618663788,0.2756609618663788,0.2737556758061199,0.2750259960537574,1539761.0
1981-01-27,0.2769311666488647,0.2782014863668484,0.2743905488030215,0.2756608469308811,4989966.0
1981-01-28,0.2769311666488647,0.2807421042126916,0.2756608469308811,0.2769311666488647,1803516.0
1981-01-29,0.2794718742370605,0.2826478472728615,0.2794718742370605,0.2794718742370605,2145685.0
1981-01-30,0.2794718742370605,0.2832831800568599,0.2794718742370605,0.2794718742370605,1268877.0
1981-02-02,0.2775662839412689,0.2794715677293407,0.275025668065993,0.2794715677293407,5139665.0
1981-02-03,0.2832831442356109,0.2832831442356109,0.2750259349205936,0.2775665532610032,2801509.0
1981-02-04,0.2801074683666229,0.2839184104161369,0.2782018138255956,0.2832834225307219,2915566.0
1981-02-05,0.2870939671993255,0.2870939671993255,0.2801070806566065,0.2801070806566065,2537754.0
1981-02-06,0.2915398478507995,0.2947158187391848,0.2883642439943926,0.2883642439943926,6102015.0
1981-02-09,0.2915398478507995,0.2934454994722031,0.2902695285838178,0.2915398478507995,3607032.0
1981-02-10,0.2934459447860718,0.2934459447860718,0.2896350027920132,0.2915402902727749,9103123.0
1981-02-11,0.2940805852413177,0.2953509050285847,0.2909049800842772,0.2934456196588111,20323417.0
1981-02-12,0.2902698218822479,0.2940807619437792,0.2902698218822479,0.2940807619437792,3906430.0
1981-02-13,0.2915398478507995,0.2928101671177813,0.2902695285838178,0.2902695285838178,4134543.0
1981-02-17,0.2928104698657989,0.294716123457531,0.2915401492853838,0.2915401492853838,3478719.0
1981-02-18,0.2997972071170807,0.2997972071170807,0.2928103180075295,0.2928103180075295,4576511.0
1981-02-19,0.2959862947463989,0.2997972332533002,0.2959862947463989,0.2997972332533002,8739569.0
1981-02-20,0.2972565591335296,0.2972565591335296,0.2953509067207096,0.2959862393389847,11248808.0
1981-02-23,0.2921752333641052,0.2966211572963932,0.2909049138659993,0.2966211572963932,4768982.0
1981-02-24,0.2934459447860718,0.2985272079748662,0.290269969078039,0.2921756235913358,8247700.0
1981-02-25,0.2921752333641052,0.2940805183001814,0.2896346159580137,0.2934455528622111,4034744.0
1981-02-26,0.3023377656936645,0.3023377656936645,0.2940805372918827,0.2940805372918827,9880132.0
1981-02-27,0.3042435050010681,0.3048784706620673,0.3017028651124673,0.3023378523635945,3443076.0
1981-03-02,0.3093247413635254,0.3099597286141711,0.3048784704309494,0.3048784704309494,3770988.0
1981-03-03,0.3023377656936645,0.3112299595744226,0.3023377656936645,0.3093246529251816,3728217.0
1981-03-04,0.3023377656936645,0.3042434177848527,0.3004324806345451,0.3023377656936645,1824902.0
1981-03-05,0.2959862947463989,0.3017028860228506,0.2959862947463989,0.3017028860228506,6971695.0
1981-03-06,0.2972565591335296,0.2991618445142189,0.2966212265152545,0.2966212265152545,1047893.0
1981-03-09,0.2978914976119995,0.2985268517625837,0.2959862124046883,0.297256532083636,1682331.0
1981-03-10,0.2985270321369171,0.2991619980489362,0.2959863912439298,0.2978916776024425,3984844.0
1981-03-11,0.2978914976119995,0.2985268517625837,0.2947159143158639,0.2985268517625837,4982837.0
1981-03-12,0.302973210811615,0.302973210811615,0.2966212866982367,0.2978915851603935,2245485.0
1981-03-13,0.3048785030841827,0.3093247744929652,0.3023378845155293,0.3029732172762666,4241471.0
1981-03-16,0.30360808968544,0.3048784093743765,0.3017028044631473,0.3048784093743765,4975709.0
1981-03-17,0.2997972071170807,0.3036081452917457,0.2985269087856107,0.3036081452917457,3250606.0
1981-03-18,0.3010676503181457,0.3017029832601169,0.2985270310247599,0.2997973298763847,4605026.0
1981-03-19,0.2991619110107422,0.2991619110107422,0.2972566252065535,0.2991619110107422,1411447.0
1981-03-20,0.3042435050010681,0.3042435050010681,0.2978915598375201,0.2991618797818204,2872795.0
1981-03-23,0.308689534664154,0.308689534664154,0.3029733084873054,0.3042436289491311,2195585.0
1981-03-24,0.302973210811615,0.309324767892788,0.302973210811615,0.308689435145607,2081529.0
1981-03-25,0.3048785030841827,0.3048785030841827,0.3023378845155293,0.3029732172762666,1953215.0
1981-03-26,0.2997972071170807,0.3042434995636919,0.2972565888640132,0.3042434995636919,3721089.0
1981-03-27,0.2991619110107422,0.3023378839240497,0.2985269452834601,0.2997972437702366,1418576.0
1981-03-30,0.30360808968544,0.3061487290633129,0.2972565344210051,0.2991618196432978,1611046.0
1981-03-31,0.3048785030841827,0.3074191432429663,0.303608183004791,0.303608183004791,2074400.0
1981-04-01,0.3048785030841827,0.3067841559243118,0.3023378845155293,0.3048785030841827,2801509.0
1981-04-02,0.30360808968544,0.3074190487522493,0.30360808968544,0.3048784093743765,1924701.0
1981-04-03,0.2997972071170807,0.3036081452917457,0.299161874435262,0.3036081452917457,2865666.0
1981-04-06,0.2959862947463989,0.2972566147787425,0.2940806419768486,0.2972566147787425,1874801.0
1981-04-07,0.2934459447860718,0.2972568867801303,0.2934459447860718,0.2959865655853944,8162158.0
1981-04-08,0.2934459447860718,0.2940809110720975,0.2909053023966,0.2934459447860718,4248599.0
1981-04-09,0.3017028570175171,0.3017028570175171,0.291539995474002,0.2934456480603454,2209842.0
1981-04-10,0.30360808968544,0.3042434438410201,0.3017028044631473,0.3017028044631473,2487854.0
1981-04-13,0.3017028570175171,0.3048784624819128,0.3004325586974278,0.3036081425716962,4312756.0
1981-04-14,0.3023377656936645,0.3029730982047096,0.3004324806345451,0.3017027786245665,2224099.0
1981-04-15,0.3023377656936645,0.3042434177848527,0.3010674461135215,0.3023377656936645,1881930.0
1981-04-16,0.3023377656936645,0.3042434177848527,0.3010674461135215,0.3023377656936645,2452212.0
1981-04-20,0.2997972071170807,0.3017028597204969,0.2947159706109457,0.3017028597204969,3542876.0
1981-04-21,0.2991619110107422,0.3023378839240497,0.2978915909338356,0.2997972437702366,2117171.0
1981-04-22,0.2991619110107422,0.2997972437702366,0.2978915909338356,0.2991619110107422,1974601.0
1981-04-23,0.2997972071170807,0.3010675270386782,0.2985269087856107,0.299161874435262,3571390.0
1981-04-24,0.2997972071170807,0.3010675270386782,0.2972565888640132,0.2997972071170807,2409441.0
1981-04-27,0.2997972071170807,0.2997972071170807,0.2985269087856107,0.2997972071170807,1126307.0
1981-04-28,0.2972565591335296,0.2997971771324941,0.2959862393389847,0.2997971771324941,6216072.0
1981-04-29,0.2959862947463989,0.2978915804837498,0.2947159963041847,0.2972566147787425,1504118.0
1981-04-30,0.2934459447860718,0.2972568867801303,0.2909053023966,0.2959865655853944,2459340.0
1981-05-01,0.290905088186264,0.2934457287049144,0.290905088186264,0.2934457287049144,1767874.0
1981-05-04,0.290905088186264,0.2940806945233779,0.2858238503292297,0.290905088186264,2288256.0
