Date,Close_CTRA,High_CTRA,Low_CTRA,Open_CTRA,Volume_CTRA
1990-06-21,0.8721697330474854,0.8721697330474854,0.8721697330474854,0.8721697330474854,120000.0
1990-06-22,0.8787267208099365,0.8787267208099365,0.8656115937558287,0.872169457468899,363600.0
1990-06-25,0.8787267208099365,0.891842448236077,0.8787267208099365,0.8787267208099365,1195200.0
1990-06-26,0.8590539693832397,0.8721697004635457,0.8590539693832397,0.8656118349233928,111600.0
1990-06-27,0.8590539693832397,0.8656118349233928,0.8524967042152868,0.8524967042152868,243600.0
1990-06-28,0.8459387421607971,0.845938742160797,0.83938087736884,0.845938742160797,361200.0
1990-06-29,0.8590539693832397,0.8590539693832397,0.8590539693832397,0.8590539693832397,22800.0
1990-07-02,0.8590539693832397,0.8590539693832397,0.8590539693832397,0.8590539693832397,1200.0
1990-07-03,0.8524972200393677,0.8524972200393677,0.8524972200393677,0.8524972200393677,249600.0
1990-07-05,0.8524972200393677,0.8524972200393677,0.8524972200393677,0.8524972200393677,0.0
1990-07-06,0.8524972200393677,0.8524972200393677,0.8524972200393677,0.8524972200393677,0.0
1990-07-09,0.8590539693832397,0.8590539693832397,0.8590539693832397,0.8590539693832397,3600.0
1990-07-10,0.8590539693832397,0.8590539693832397,0.8590539693832397,0.8590539693832397,0.0
1990-07-11,0.8590539693832397,0.8590539693832397,0.8524967042152868,0.8524967042152868,22800.0
1990-07-12,0.8524972200393677,0.8590544891749551,0.8524972200393677,0.8590544891749551,36000.0
1990-07-13,0.8787267208099365,0.891842448236077,0.8656115937558287,0.8656115937558287,276000.0
1990-07-16,0.8852847814559937,0.8918426466278713,0.8852847814559937,0.8918426466278713,28800.0
1990-07-17,0.891842782497406,0.891842782497406,0.8852849163264576,0.8852849163264576,60000.0
1990-07-18,0.8852847814559937,0.8852847814559937,0.878726916284116,0.8852847814559937,519600.0
1990-07-19,0.8721697330474854,0.8787269984604154,0.865611867262333,0.8787269984604154,328800.0
1990-07-20,0.8721697330474854,0.8721697330474854,0.8721697330474854,0.8721697330474854,1200.0
1990-07-23,0.8590539693832397,0.8590539693832397,0.8590539693832397,0.8590539693832397,3600.0
1990-07-24,0.8656119704246521,0.8656119704246522,0.8590541038579432,0.8590541038579432,8400.0
1990-07-25,0.8721697330474854,0.8721697330474854,0.8721697330474854,0.8721697330474854,36000.0
1990-07-26,0.8590539693832397,0.8656118349233928,0.8524967042152868,0.8656118349233928,154800.0
1990-07-27,0.8590539693832397,0.8590539693832397,0.8590539693832397,0.8590539693832397,2400.0
1990-07-30,0.8656119704246521,0.8656119704246522,0.8590541038579432,0.8590541038579432,106800.0
1990-07-31,0.8983995318412781,0.8983995318412782,0.8721692829807455,0.8721692829807455,205200.0
1990-08-01,0.9049581289291382,0.9115159966542072,0.8852851261263308,0.8852851261263308,285600.0
1990-08-02,0.9377460479736328,0.9443039141683328,0.9311887821511926,0.9443039141683328,445200.0
1990-08-03,0.9377460479736328,0.9443039141683328,0.9311887821511926,0.9377460479736328,122400.0
1990-08-06,0.9377460479736328,0.9443039141683328,0.9377460479736328,0.9443039141683328,649200.0
1990-08-07,0.924631118774414,0.9443041213015292,0.924631118774414,0.9443041213015292,14400.0
1990-08-08,0.9180734157562256,0.924631284565252,0.9180734157562256,0.924631284565252,31200.0
1990-08-09,0.9136036038398744,0.9136036038398742,0.9136036038398742,0.9136036038398742,66000.0
1990-08-10,0.9070309400558472,0.9070309400558472,0.9070309400558472,0.9070309400558472,1200.0
1990-08-13,0.9004574418067932,0.9070303259102648,0.89388515945047,0.9070303259102648,34800.0
1990-08-14,0.8873128294944763,0.9004580041637382,0.8873128294944763,0.9004580041637382,64800.0
1990-08-15,0.8938856720924377,0.8938856720924377,0.8873127842194256,0.8938856720924377,516000.0
1990-08-16,0.8675950169563293,0.8807401954185563,0.8675950169563293,0.8807401954185563,121200.0
1990-08-17,0.8807396292686462,0.8807396292686462,0.8807396292686462,0.8807396292686462,2400.0
1990-08-20,0.8873128294944763,0.8938857177028695,0.8807399412860832,0.8807399412860832,46800.0
1990-08-21,0.8873128294944763,0.8873128294944763,0.8873128294944763,0.8873128294944763,0.0
1990-08-22,0.8873128294944763,0.8938857177028695,0.8807399412860832,0.8873128294944763,253200.0
1990-08-23,0.8741676211357117,0.8807399073432916,0.8741676211357118,0.8807399073432916,126000.0
1990-08-24,0.8807396292686462,0.8807396292686462,0.8741673451361243,0.8807396292686462,40800.0
1990-08-27,0.8938856720924377,0.9004579582179563,0.8873127842194256,0.8873127842194256,171600.0
1990-08-28,0.8938856720924377,0.9004579582179563,0.8938856720924377,0.8938856720924377,129600.0
1990-08-29,0.8938856720924377,0.9004579582179563,0.8938856720924377,0.8938856720924377,33600.0
1990-08-30,0.8938856720924377,0.9070308460909684,0.8938856720924377,0.9070308460909684,7200.0
1990-08-31,0.9004574418067932,0.9004574418067932,0.9004574418067932,0.9004574418067932,27600.0
1990-09-04,0.9136036038398744,0.9136036038398742,0.8938855447767647,0.8938855447767647,301200.0
1990-09-05,0.9398939609527588,0.9398939609527588,0.920175901619852,0.920175901619852,128400.0
1990-09-06,0.9333215951919556,0.9464667663645644,0.9333215951919556,0.9398938799045776,15600.0
1990-09-07,0.9464672803878784,0.9530401704175804,0.9398943903581768,0.9398943903581768,50400.0
1990-09-10,0.9333215951919556,0.9596119375371728,0.9333215951919556,0.9530396528245508,14400.0
1990-09-11,0.9398939609527588,0.9464668479795332,0.9398939609527588,0.9464668479795332,24000.0
1990-09-12,0.9596123099327089,0.9596123099327089,0.946467133658868,0.9530400226695874,270000.0
1990-09-13,0.9596123099327089,0.9596123099327089,0.9530400226695874,0.9530400226695874,471600.0
1990-09-14,0.9464672803878784,0.9530401704175804,0.9464672803878784,0.9464672803878784,144000.0
1990-09-17,0.9464672803878784,0.9464672803878784,0.9464672803878784,0.9464672803878784,0.0
1990-09-18,0.9398939609527588,0.9398939609527588,0.9398939609527588,0.9398939609527588,2400.0
1990-09-19,0.9464672803878784,0.9464672803878784,0.9464672803878784,0.9464672803878784,14400.0
1990-09-20,0.9398939609527588,0.9398939609527588,0.9398939609527588,0.9398939609527588,144000.0
1990-09-21,0.9464672803878784,0.9530401704175804,0.9464672803878784,0.9530401704175804,21600.0
1990-09-24,0.9596123099327089,0.9596123099327089,0.946467133658868,0.946467133658868,130800.0
1990-09-25,0.9596123099327089,0.9596123099327089,0.9530400226695874,0.9530400226695874,76800.0
1990-09-26,0.9464672803878784,0.9596124586995908,0.9464672803878784,0.9596124586995908,87600.0
1990-09-27,0.9530398845672609,0.9530398845672609,0.9464669965090002,0.9530398845672609,3600.0
1990-09-28,0.9530398845672609,0.9530398845672609,0.9333218221399898,0.9464669965090002,76800.0
1990-10-01,0.9530398845672609,0.9530398845672609,0.9530398845672609,0.9530398845672609,0.0
1990-10-02,0.9464672803878784,0.9464672803878784,0.9464672803878784,0.9464672803878784,1200.0
1990-10-03,0.9596123099327089,0.9596123099327089,0.946467133658868,0.946467133658868,31200.0
1990-10-04,0.9727576375007628,0.9727576375007628,0.959611865566717,0.959611865566717,12000.0
1990-10-05,0.9464672803878784,0.9596124586995908,0.9464672803878784,0.9596124586995908,31200.0
1990-10-08,0.9596123099327089,0.9596123099327089,0.9530400226695874,0.9596123099327089,75600.0
1990-10-09,0.9398939609527588,0.9398939609527588,0.9398939609527588,0.9398939609527588,60000.0
1990-10-10,0.9398939609527588,0.9398939609527588,0.9398939609527588,0.9398939609527588,13200.0
1990-10-11,0.9267492294311525,0.9267492294311525,0.9267492294311525,0.9267492294311525,44400.0
1990-10-12,0.9398939609527588,0.9398939609527588,0.9398939609527588,0.9398939609527588,50400.0
1990-10-15,0.9398939609527588,0.9398939609527588,0.9398939609527588,0.9398939609527588,0.0
1990-10-16,0.9333215951919556,0.9333215951919556,0.9267487087319692,0.9267487087319692,8400.0
1990-10-17,0.9333215951919556,0.9333215951919556,0.9333215951919556,0.9333215951919556,0.0
1990-10-18,0.9201765060424804,0.9201765060424804,0.9201765060424804,0.9201765060424804,12000.0
1990-10-19,0.9267492294311525,0.9267492294311525,0.9267492294311525,0.9267492294311525,12000.0
1990-10-22,0.9201765060424804,0.9201765060424804,0.9201765060424804,0.9201765060424804,7200.0
1990-10-23,0.9201765060424804,0.9201765060424804,0.9201765060424804,0.9201765060424804,0.0
1990-10-24,0.8873128294944763,0.8938857177028695,0.8873128294944763,0.8938857177028695,37200.0
1990-10-25,0.8873128294944763,0.8873128294944763,0.8873128294944763,0.8873128294944763,0.0
1990-10-26,0.8873128294944763,0.8938857177028695,0.8873128294944763,0.8938857177028695,390000.0
1990-10-29,0.9070309400558472,0.9201761154161668,0.9004580515019093,0.9004580515019093,300000.0
1990-10-30,0.8938856720924377,0.8938856720924377,0.8938856720924377,0.8938856720924377,9600.0
1990-10-31,0.8938856720924377,0.8938856720924377,0.8938856720924377,0.8938856720924377,104400.0
1990-11-01,0.8938856720924377,0.8938856720924377,0.8807398963464135,0.8807398963464135,120000.0
1990-11-02,0.8938856720924377,0.8938856720924377,0.8938856720924377,0.8938856720924377,0.0
1990-11-05,0.8938856720924377,0.8938856720924377,0.8938856720924377,0.8938856720924377,187200.0
1990-11-06,0.8873128294944763,0.9070308923721314,0.8873128294944763,0.9004580041637382,205200.0
1990-11-07,0.9070309400558472,0.9070309400558472,0.8938857646955274,0.8938857646955274,478800.0
1990-11-08,0.9136036038398744,0.9136036038398742,0.907030716903035,0.907030716903035,223200.0
1990-11-09,0.9070309400558472,0.9201761154161668,0.9070309400558472,0.9201761154161668,81600.0
1990-11-12,0.9070309400558472,0.9070309400558472,0.9070309400558472,0.9070309400558472,10800.0
1990-11-13,0.9004574418067932,0.9070303259102648,0.9004574418067932,0.9070303259102648,31200.0
1990-11-14,0.8959782123565674,0.8959782123565675,0.8959782123565675,0.8959782123565675,12000.0
1990-11-15,0.8959782123565674,0.8959782123565675,0.8959782123565675,0.8959782123565675,60000.0
1990-11-16,0.8959782123565674,0.8959782123565675,0.8959782123565675,0.8959782123565675,25200.0
1990-11-19,0.9025657176971436,0.9091539911487866,0.895978047401543,0.9025657176971436,118800.0
1990-11-20,0.9091545939445496,0.9091545939445496,0.9091545939445496,0.9091545939445496,8400.0
1990-11-21,0.8959782123565674,0.8959782123565675,0.8959782123565675,0.8959782123565675,370800.0
1990-11-23,0.8959782123565674,0.8959782123565675,0.8959782123565675,0.8959782123565675,0.0
1990-11-26,0.8959782123565674,0.8959782123565675,0.8959782123565675,0.8959782123565675,0.0
1990-11-27,0.8959782123565674,0.9025658838649984,0.8959782123565675,0.9025658838649984,402000.0
1990-11-28,0.8762146830558777,0.8828023597635157,0.8762146830558777,0.8828023597635157,1200000.0
1990-11-29,0.8762146830558777,0.8762146830558777,0.8762146830558777,0.8762146830558777,6000.0
1990-11-30,0.8959782123565674,0.8959782123565675,0.8762139915189678,0.8762139915189678,92400.0
1990-12-03,0.8959782123565674,0.8959782123565675,0.8959782123565675,0.8959782123565675,0.0
1990-12-04,0.8696259260177612,0.8828018753598702,0.8696259260177612,0.8828018753598702,24000.0
1990-12-05,0.8696259260177612,0.8696259260177612,0.8696259260177612,0.8696259260177612,0.0
1990-12-06,0.8696259260177612,0.8696259260177612,0.8696259260177612,0.8696259260177612,0.0
1990-12-07,0.8564501404762268,0.8564501404762268,0.8564501404762268,0.8564501404762268,1200.0
1990-12-10,0.8432735204696655,0.8432735204696655,0.8432735204696655,0.8432735204696655,2400.0
1990-12-11,0.8432735204696655,0.8432735204696655,0.8432735204696655,0.8432735204696655,0.0
1990-12-12,0.8432735204696655,0.8432735204696655,0.8432735204696655,0.8432735204696655,73200.0
1990-12-13,0.8366853594779968,0.8432730294875764,0.8366853594779968,0.8432730294875764,20400.0
1990-12-14,0.8366853594779968,0.8366853594779968,0.8366853594779968,0.8366853594779968,0.0
1990-12-17,0.8366853594779968,0.8366853594779968,0.8366853594779968,0.8366853594779968,0.0
1990-12-18,0.8366853594779968,0.8366853594779968,0.8366853594779968,0.8366853594779968,1200.0
1990-12-19,0.8432735204696655,0.8432735204696655,0.8366858466245215,0.8366858466245215,60000.0
1990-12-20,0.8300977349281311,0.8300977349281312,0.8300977349281312,0.8300977349281312,24000.0
1990-12-21,0.8366853594779968,0.8366853594779968,0.823508813146805,0.823508813146805,75600.0
1990-12-24,0.8366853594779968,0.8366853594779968,0.8366853594779968,0.8366853594779968,0.0
1990-12-26,0.8300977349281311,0.8300977349281312,0.8300977349281312,0.8300977349281312,120000.0
1990-12-27,0.8103333115577698,0.8169215883136065,0.8103333115577698,0.8169215883136065,20400.0
1990-12-28,0.8366853594779968,0.8366853594779968,0.8103328699716295,0.8103328699716295,373200.0
1990-12-31,0.8366853594779968,0.8366853594779968,0.8366853594779968,0.8366853594779968,258000.0
1991-01-02,0.8235093951225281,0.8235093951225282,0.8235093951225282,0.8235093951225282,13200.0
1991-01-03,0.8235093951225281,0.8235093951225282,0.8235093951225282,0.8235093951225282,0.0
1991-01-04,0.8300977349281311,0.8300977349281312,0.816921781457625,0.816921781457625,218400.0
1991-01-07,0.7971572875976562,0.8169215128839098,0.7971572875976562,0.8169215128839098,70800.0
1991-01-08,0.7905685901641846,0.7905685901641846,0.7905685901641846,0.7905685901641846,151200.0
1991-01-09,0.8037445545196533,0.8037445545196533,0.8037445545196533,0.8037445545196533,64800.0
1991-01-10,0.7971572875976562,0.7971572875976562,0.7905690114501419,0.7905690114501419,130800.0
1991-01-11,0.7708048820495605,0.7905691097944211,0.7708048820495605,0.7905691097944211,321600.0
1991-01-14,0.7444519996643066,0.7642162173824392,0.7444519996643066,0.7642162173824392,26400.0
1991-01-15,0.751039981842041,0.751039981842041,0.7444517107739413,0.751039981842041,12000.0
1991-01-16,0.7378644347190857,0.7378644347190857,0.7378644347190857,0.7378644347190857,76800.0
1991-01-17,0.751039981842041,0.751039981842041,0.751039981842041,0.751039981842041,6000.0
1991-01-18,0.751039981842041,0.751039981842041,0.751039981842041,0.751039981842041,0.0
1991-01-21,0.7312764525413513,0.7378647297425011,0.7246881753402015,0.7378647297425011,34800.0
1991-01-22,0.7312764525413513,0.7312764525413513,0.7312764525413513,0.7312764525413513,12000.0
1991-01-23,0.7312764525413513,0.7312764525413513,0.7312764525413513,0.7312764525413513,0.0
1991-01-24,0.7246881127357483,0.7312763893677491,0.7246881127357483,0.7312763893677491,7200.0
1991-01-25,0.7378644347190857,0.7378644347190857,0.7312761601521532,0.7312761601521532,216000.0
1991-01-28,0.7312764525413513,0.7312764525413513,0.7246881753402015,0.7312764525413513,10800.0
1991-01-29,0.7312764525413513,0.7312764525413513,0.7312764525413513,0.7312764525413513,0.0
1991-01-30,0.7312764525413513,0.7312764525413513,0.7312764525413513,0.7312764525413513,0.0
1991-01-31,0.7246881127357483,0.7246881127357483,0.7246881127357483,0.7246881127357483,15600.0
1991-02-01,0.7246881127357483,0.7312763893677491,0.7246881127357483,0.7312763893677491,51600.0
1991-02-04,0.7181000113487244,0.72468768089884,0.7181000113487244,0.72468768089884,9600.0
1991-02-05,0.7115122675895691,0.7181005451934652,0.704923989985673,0.7115122675895691,198000.0
1991-02-06,0.7246881127357483,0.7246881127357483,0.7115121626280803,0.7115121626280803,855600.0
1991-02-07,0.751039981842041,0.751039981842041,0.7312757717935663,0.7312757717935663,361200.0
1991-02-08,0.7773932814598083,0.7773932814598083,0.7576290506019866,0.7576290506019866,72000.0
1991-02-11,0.7861120700836182,0.7861120700836183,0.7729003007296524,0.7729003007296524,75600.0
1991-02-12,0.7795069217681885,0.7861125077245863,0.7795069217681885,0.7861125077245863,14400.0
1991-02-13,0.7861120700836182,0.7861120700836183,0.7795064878046521,0.7795064878046521,182400.0
1991-02-14,0.7729007005691528,0.7729007005691528,0.7729007005691528,0.7729007005691528,132000.0
1991-02-15,0.7795069217681885,0.7861125077245863,0.7795069217681885,0.7861125077245863,93600.0
1991-02-19,0.7729007005691528,0.7729007005691528,0.7662945100766172,0.7662945100766172,96000.0
1991-02-20,0.7729007005691528,0.7729007005691528,0.7729007005691528,0.7729007005691528,0.0
1991-02-21,0.7729007005691528,0.7729007005691528,0.7729007005691528,0.7729007005691528,181200.0
1991-02-22,0.7795069217681885,0.7795069217681885,0.7662945402626524,0.7662945402626524,224400.0
1991-02-25,0.792718768119812,0.792718768119812,0.7861125767866723,0.7861125767866723,912000.0
1991-02-26,0.7729007005691528,0.7795068910616885,0.7729007005691528,0.7729007005691528,757200.0
1991-02-27,0.8125362992286682,0.8125362992286682,0.7596886114466409,0.7596886114466409,1075200.0
1991-02-28,0.8125362992286682,0.8191424869999581,0.8059301114573783,0.8059301114573783,384000.0
1991-03-01,0.8059306144714355,0.8125368063659184,0.7993250273734276,0.7993250273734276,764400.0
1991-03-04,0.8389600515365601,0.8389600515365601,0.8125359176564453,0.8125359176564453,348000.0
1991-03-05,0.8323542475700378,0.8389604352605602,0.8323542475700378,0.8389604352605602,10800.0
1991-03-06,0.8389600515365601,0.8389600515365601,0.8323538668675781,0.8323538668675781,148800.0
1991-03-07,0.8257478475570679,0.8323540335489583,0.8257478475570678,0.8323540335489583,19200.0
1991-03-08,0.8323542475700378,0.8323542475700378,0.8323542475700378,0.8323542475700378,199200.0
1991-03-11,0.8323542475700378,0.8323542475700378,0.8323542475700378,0.8323542475700378,2400.0
1991-03-12,0.8455660343170166,0.8455660343170166,0.8323542634795341,0.8323542634795341,470400.0
1991-03-13,0.8521728515625,0.8521728515625,0.8455666588662669,0.8455666588662669,94800.0
1991-03-14,0.8521728515625,0.8521728515625,0.8455666588662669,0.8455666588662669,178800.0
1991-03-15,0.8455660343170166,0.8455660343170166,0.8455660343170166,0.8455660343170166,720000.0
1991-03-18,0.8455660343170166,0.8521722221338087,0.8455660343170166,0.8455660343170166,153600.0
1991-03-19,0.8389600515365601,0.8455656314097288,0.8323538668675781,0.8455656314097288,374400.0
1991-03-20,0.8389600515365601,0.8389600515365601,0.8389600515365601,0.8389600515365601,1131600.0
1991-03-21,0.8323542475700378,0.8389604352605602,0.8323542475700378,0.8389604352605602,79200.0
1991-03-22,0.8323542475700378,0.8323542475700378,0.8323542475700378,0.8323542475700378,0.0
1991-03-25,0.8323542475700378,0.8323542475700378,0.8323542475700378,0.8323542475700378,0.0
1991-03-26,0.8191426396369934,0.8191426396369934,0.8125364506347224,0.8191426396369934,122400.0
1991-03-27,0.799324095249176,0.80592967464415,0.799324095249176,0.80592967464415,669600.0
1991-03-28,0.792718768119812,0.8059305459896676,0.7861125767866723,0.7861125767866723,705600.0
1991-04-01,0.799324095249176,0.799324095249176,0.7927179110584326,0.7927179110584326,111600.0
1991-04-02,0.799324095249176,0.799324095249176,0.7927179110584326,0.7927179110584326,96000.0
1991-04-03,0.799324095249176,0.799324095249176,0.7927179110584326,0.799324095249176,298800.0
1991-04-04,0.8191426396369934,0.8257482238430544,0.8125364506347224,0.8125364506347224,1222800.0
1991-04-05,0.8455660343170166,0.8455660343170166,0.8389604512963261,0.8389604512963261,354000.0
