Date,Close_PGR,High_PGR,Low_PGR,Open_PGR,Volume_PGR
1980-07-07,0.0391854904592037,0.0394870853418992,0.0391854904592037,0.0391854904592037,3403519.0
1980-07-08,0.0397886484861373,0.0400897458302881,0.0397886484861373,0.0397886484861373,10169550.0
1980-07-09,0.0397886484861373,0.0400897458302881,0.0397886484861373,0.0397886484861373,205031.0
1980-07-10,0.0400897599756717,0.0403913547242079,0.0400897599756717,0.0400897599756717,2419369.0
1980-07-11,0.0400897599756717,0.0403913547242079,0.0400897599756717,0.0400897599756717,984150.0
1980-07-14,0.040994044393301,0.041295639096124,0.040994044393301,0.040994044393301,1927294.0
1980-07-15,0.0415972247719764,0.0418983258217416,0.0415972247719764,0.0415972247719764,1845281.0
1980-07-16,0.0418983176350593,0.0421999122402119,0.0418983176350593,0.0418983176350593,1189181.0
1980-07-17,0.0431042239069938,0.0437069161710319,0.0431042239069938,0.0431042239069938,2460375.0
1980-07-18,0.043405320495367,0.0440085063102919,0.043405320495367,0.043405320495367,1681256.0
1980-07-21,0.043706901371479,0.0443095971151292,0.043706901371479,0.043706901371479,82013.0
1980-07-22,0.0446111895143985,0.0452138815435608,0.0446111895143985,0.0446111895143985,1886288.0
1980-07-23,0.0440085045993328,0.0446112004600594,0.0440085045993328,0.0446112004600594,2460375.0
1980-07-24,0.0458170622587204,0.0464197541745976,0.0458170622587204,0.0458170622587204,3608550.0
1980-07-25,0.0461181923747062,0.0464197871961456,0.0461181923747062,0.0461181923747062,943144.0
1980-07-28,0.0461181923747062,0.0464197871961456,0.0461181923747062,0.0461181923747062,123019.0
1980-07-29,0.0461181923747062,0.0464197871961456,0.0461181923747062,0.0461181923747062,533081.0
1980-07-30,0.0461181923747062,0.0464197871961456,0.0461181923747062,0.0461181923747062,984150.0
1980-07-31,0.0452139042317867,0.04551549904671,0.0452139042317867,0.04551549904671,1640250.0
1980-08-01,0.046419758349657,0.0470224503197412,0.046419758349657,0.046419758349657,2173331.0
1980-08-04,0.0473240613937377,0.0476256561325295,0.0473240613937377,0.0473240613937377,1353206.0
1980-08-05,0.0476256497204303,0.0482283418187409,0.0476256497204303,0.0476256497204303,492075.0
1980-08-06,0.0479267574846744,0.048529943281435,0.0479267574846744,0.0479267574846744,41006.0
1980-08-07,0.0485299527645111,0.0488310539491317,0.0485299527645111,0.0485299527645111,6889050.0
1980-08-08,0.0476256497204303,0.0482283418187409,0.0476256497204303,0.0482283418187409,1558238.0
1980-08-11,0.0476256497204303,0.0476256497204303,0.0476256497204303,0.0476256497204303,0.0
1980-08-12,0.048228345811367,0.0485299405345212,0.048228345811367,0.048228345811367,861131.0
1980-08-13,0.0479267574846744,0.048529943281435,0.0479267574846744,0.0482283485412098,287044.0
1980-08-14,0.0479267574846744,0.0479267574846744,0.0479267574846744,0.0479267574846744,0.0
1980-08-15,0.0479267574846744,0.048529943281435,0.0479267574846744,0.0479267574846744,3157481.0
1980-08-18,0.0476256497204303,0.0479267508042438,0.0476256497204303,0.0479267508042438,1312200.0
1980-08-19,0.0476256497204303,0.0476256497204303,0.0476256497204303,0.0476256497204303,0.0
1980-08-20,0.0473240613937377,0.0476256561325295,0.0473240613937377,0.0476256561325295,328050.0
1980-08-21,0.0473240613937377,0.0476256561325295,0.0473240613937377,0.0473240613937377,738113.0
1980-08-22,0.0473240613937377,0.0473240613937377,0.0473240613937377,0.0473240613937377,0.0
1980-08-25,0.046419758349657,0.0470224503197412,0.046419758349657,0.0470224503197412,6519994.0
1980-08-26,0.046419758349657,0.0470224503197412,0.046419758349657,0.046419758349657,533081.0
1980-08-27,0.046419758349657,0.0467213529836774,0.046419758349657,0.046419758349657,1681256.0
1980-08-28,0.046419758349657,0.0467213529836774,0.046419758349657,0.046419758349657,82013.0
1980-08-29,0.044912826269865,0.0455155225969899,0.044912826269865,0.0455155225969899,2706413.0
1980-09-02,0.044912826269865,0.0452139276260177,0.044912826269865,0.044912826269865,6889050.0
1980-09-03,0.044912826269865,0.0452139276260177,0.044912826269865,0.044912826269865,2665406.0
1980-09-04,0.0452139042317867,0.04551549904671,0.0452139042317867,0.0452139042317867,2665406.0
1980-09-05,0.044912826269865,0.0455155225969899,0.044912826269865,0.0452139276260177,205031.0
1980-09-08,0.044912826269865,0.0455155225969899,0.044912826269865,0.044912826269865,1312200.0
1980-09-09,0.0446111895143985,0.0452138815435608,0.0446111895143985,0.0449127804942933,697106.0
1980-09-10,0.0443095974624156,0.0449127831414459,0.0443095974624156,0.0446111921437753,1599244.0
1980-09-11,0.0443095974624156,0.0443095974624156,0.0443095974624156,0.0443095974624156,0.0
1980-09-12,0.0443095974624156,0.0452138842084601,0.0443095974624156,0.0443095974624156,902138.0
1980-09-15,0.0446111895143985,0.0452138815435608,0.0446111895143985,0.0446111895143985,3280500.0
1980-09-16,0.044912826269865,0.0455155225969899,0.044912826269865,0.044912826269865,984150.0
1980-09-17,0.044912826269865,0.0455155225969899,0.044912826269865,0.044912826269865,287044.0
1980-09-18,0.0452139042317867,0.0458170938616332,0.0452139042317867,0.0452139042317867,984150.0
1980-09-19,0.0455154925584793,0.0461181848041573,0.0455154925584793,0.0455154925584793,738113.0
1980-09-22,0.0455154925584793,0.0461181848041573,0.0455154925584793,0.0455154925584793,1558238.0
1980-09-23,0.0447619929909706,0.0456662798450632,0.0447619929909706,0.0456662798450632,164025.0
1980-09-24,0.0443095974624156,0.0452138842084601,0.0443095974624156,0.0447619876426106,1148175.0
1980-09-25,0.0443095974624156,0.0452138842084601,0.0443095974624156,0.0443095974624156,82013.0
1980-09-26,0.0438576862215995,0.044761972665066,0.0438576862215995,0.0443095826362426,765450.0
1980-09-29,0.043405320495367,0.0443096074451427,0.043405320495367,0.0438577107774832,820125.0
1980-09-30,0.043405320495367,0.0438577107774832,0.043405320495367,0.043405320495367,300713.0
1980-10-01,0.043405320495367,0.0438577107774832,0.043405320495367,0.043405320495367,218700.0
1980-10-02,0.043405320495367,0.0438577107774832,0.043405320495367,0.043405320495367,1175513.0
1980-10-03,0.043405320495367,0.0438577107774832,0.043405320495367,0.043405320495367,3827250.0
1980-10-06,0.043405320495367,0.0438577107774832,0.043405320495367,0.043405320495367,218700.0
1980-10-07,0.043405320495367,0.0438577107774832,0.043405320495367,0.043405320495367,246038.0
1980-10-08,0.043405320495367,0.0438577107774832,0.043405320495367,0.043405320495367,847463.0
1980-10-09,0.043405320495367,0.0438577107774832,0.043405320495367,0.043405320495367,492075.0
1980-10-10,0.043405320495367,0.0438577107774832,0.043405320495367,0.043405320495367,164025.0
1980-10-13,0.0431793630123138,0.0434053131497503,0.0431793630123138,0.0434053131497503,1366875.0
1980-10-14,0.0429534241557121,0.0434053208268224,0.0429534241557121,0.0431793706494223,1530900.0
1980-10-15,0.0427274815738201,0.043405328542829,0.0427274815738201,0.0429534317913866,4127963.0
1980-10-16,0.0425015352666378,0.0429534320204905,0.0425015352666378,0.0427274818017188,1612913.0
1980-10-17,0.0425015352666378,0.0425015352666378,0.0425015352666378,0.0425015352666378,0.0
1980-10-20,0.0425015352666378,0.0429534320204905,0.0425015352666378,0.0425015352666378,328050.0
1980-10-21,0.0425015352666378,0.0429534320204905,0.0425015352666378,0.0425015352666378,54675.0
1980-10-22,0.0411448441445827,0.0420491310482069,0.0411448441445827,0.0420491310482069,1120838.0
1980-10-23,0.0411448441445827,0.0415972344036105,0.0411448441445827,0.0411448441445827,2022975.0
1980-10-24,0.0415972247719764,0.0425015151499064,0.0415972247719764,0.0415972247719764,11317725.0
1980-10-27,0.0415972247719764,0.0420491213119384,0.0415972247719764,0.0415972247719764,4674713.0
1980-10-28,0.0429534241557121,0.0438577111123932,0.0429534241557121,0.0429534241557121,7517813.0
1980-10-29,0.0443095974624156,0.0452138842084601,0.0443095974624156,0.0443095974624156,4073288.0
1980-10-30,0.0447619929909706,0.0456662798450632,0.0447619929909706,0.0447619929909706,12739275.0
1980-10-31,0.0447619929909706,0.0456662798450632,0.0447619929909706,0.0447619929909706,218700.0
1980-11-03,0.0438576862215995,0.044761972665066,0.0438576862215995,0.044761972665066,1886288.0
1980-11-05,0.0447619929909706,0.0456662798450632,0.0447619929909706,0.0447619929909706,2022975.0
1980-11-06,0.0443095974624156,0.0447619876426106,0.0443095974624156,0.0447619876426106,765450.0
1980-11-07,0.0443095974624156,0.0447619876426106,0.0443095974624156,0.0443095974624156,82013.0
1980-11-10,0.0447619929909706,0.0452138896108147,0.0447619929909706,0.0447619929909706,1093500.0
1980-11-11,0.0447619929909706,0.0452138896108147,0.0447619929909706,0.0447619929909706,1339538.0
1980-11-12,0.0447619929909706,0.0452138896108147,0.0447619929909706,0.0447619929909706,300713.0
1980-11-13,0.0461181923747062,0.0465705827650199,0.0461181923747062,0.0461181923747062,1011488.0
1980-11-14,0.0456662699580192,0.0465705566163279,0.0456662699580192,0.0461181664800248,273375.0
1980-11-17,0.0452139042317867,0.0461181913783017,0.0452139042317867,0.0456662946123262,1366875.0
1980-11-18,0.0452139042317867,0.0456662946123262,0.0452139042317867,0.0452139042317867,765450.0
1980-11-19,0.0452139042317867,0.0456662946123262,0.0452139042317867,0.0452139042317867,246038.0
1980-11-20,0.0452139042317867,0.0456662946123262,0.0452139042317867,0.0452139042317867,492075.0
1980-11-21,0.0452139042317867,0.0456662946123262,0.0452139042317867,0.0452139042317867,382725.0
1980-11-24,0.0443095974624156,0.0447619876426106,0.0443095974624156,0.0447619876426106,1366875.0
1980-11-25,0.0438576862215995,0.044761972665066,0.0438576862215995,0.0443095826362426,1093500.0
1980-11-26,0.0438576862215995,0.044761972665066,0.0438576862215995,0.0438576862215995,82013.0
1980-11-28,0.0438576862215995,0.0438576862215995,0.0438576862215995,0.0438576862215995,0.0
1980-12-01,0.0438576862215995,0.0443095826362426,0.0438576862215995,0.0438576862215995,902138.0
1980-12-02,0.043405320495367,0.0443096074451427,0.043405320495367,0.0438577107774832,355388.0
1980-12-03,0.0429534241557121,0.0438577111123932,0.0429534241557121,0.0434053208268224,683438.0
1980-12-04,0.0429534241557121,0.0438577111123932,0.0429534241557121,0.0429534241557121,136688.0
1980-12-05,0.043405320495367,0.0438577107774832,0.043405320495367,0.043405320495367,628763.0
1980-12-08,0.0429534241557121,0.0434053208268224,0.0429534241557121,0.0434053208268224,2323688.0
1980-12-09,0.0425015352666378,0.0434053287743432,0.0425015352666378,0.0429534320204905,710775.0
1980-12-10,0.0425015352666378,0.0434053287743432,0.0425015352666378,0.0425015352666378,492075.0
1980-12-11,0.0425015352666378,0.0434053287743432,0.0425015352666378,0.0425015352666378,273375.0
1980-12-12,0.0425015352666378,0.0434053287743432,0.0425015352666378,0.0425015352666378,656100.0
1980-12-15,0.0425015352666378,0.0434053287743432,0.0425015352666378,0.0425015352666378,218700.0
1980-12-16,0.0429534241557121,0.0438577111123932,0.0429534241557121,0.0429534241557121,9868838.0
1980-12-17,0.0438576862215995,0.0443095826362426,0.0438576862215995,0.0438576862215995,710775.0
1980-12-18,0.0456662699580192,0.0461181664800248,0.0456662699580192,0.0456662699580192,1120838.0
1980-12-19,0.047022458165884,0.047474852034245,0.047022458165884,0.047022458165884,1066163.0
1980-12-22,0.0479267574846744,0.0488310444072185,0.0479267574846744,0.0479267574846744,574088.0
1980-12-23,0.0506396144628524,0.0515439050014167,0.0506396144628524,0.0506396144628524,3007125.0
1980-12-24,0.0506396144628524,0.0515439050014167,0.0506396144628524,0.0506396144628524,656100.0
1980-12-26,0.0524481907486915,0.0533524775844695,0.0524481907486915,0.0524481907486915,1503563.0
1980-12-29,0.0524481907486915,0.0533524775844695,0.0524481907486915,0.0524481907486915,1585575.0
1980-12-30,0.0524481907486915,0.0529005809737777,0.0524481907486915,0.0524481907486915,2241675.0
1980-12-31,0.0524481907486915,0.0529005809737777,0.0524481907486915,0.0524481907486915,300713.0
1981-01-02,0.0529006086289882,0.0538048959375066,0.0529006086289882,0.0529006086289882,984150.0
1981-01-05,0.0533524826169014,0.0542567695379755,0.0533524826169014,0.0533524826169014,3827250.0
1981-01-06,0.0533524826169014,0.0538048728846589,0.0533524826169014,0.0533524826169014,1148175.0
1981-01-07,0.0524481907486915,0.0529005809737777,0.0524481907486915,0.0529005809737777,2487713.0
1981-01-08,0.0519963018596172,0.0529005888296847,0.0519963018596172,0.0524481985374171,2022975.0
1981-01-09,0.0515439100563526,0.052900587278917,0.0515439100563526,0.0519963003353585,246038.0
1981-01-12,0.0515439100563526,0.0524481969999111,0.0515439100563526,0.0515439100563526,628763.0
1981-01-13,0.0515439100563526,0.0519963003353585,0.0515439100563526,0.0515439100563526,437400.0
1981-01-14,0.0515439100563526,0.0524481969999111,0.0515439100563526,0.0515439100563526,902138.0
1981-01-15,0.0515439100563526,0.0524481969999111,0.0515439100563526,0.0515439100563526,710775.0
1981-01-16,0.0519963018596172,0.0529005888296847,0.0519963018596172,0.0519963018596172,382725.0
1981-01-19,0.0524481907486915,0.0529005809737777,0.0524481907486915,0.0524481907486915,1476225.0
1981-01-20,0.0515439100563526,0.0524481969999111,0.0515439100563526,0.0524481969999111,328050.0
1981-01-21,0.0515439100563526,0.0524481969999111,0.0515439100563526,0.0515439100563526,109350.0
1981-01-22,0.0510920025408268,0.0519962892923319,0.0510920025408268,0.0515438991094051,2569725.0
1981-01-23,0.0515439100563526,0.0519963003353585,0.0515439100563526,0.0515439100563526,328050.0
1981-01-26,0.0492834560573101,0.0501877433721787,0.0492834560573101,0.0501877433721787,1640250.0
1981-01-27,0.0492834560573101,0.0501877433721787,0.0492834560573101,0.0492834560573101,54675.0
1981-01-28,0.0488310307264328,0.0497353173956266,0.0488310307264328,0.0492834208681814,519413.0
1981-01-29,0.0488310307264328,0.0492834208681814,0.0488310307264328,0.0488310307264328,874800.0
1981-01-30,0.0488310307264328,0.0492834208681814,0.0488310307264328,0.0488310307264328,54675.0
1981-02-02,0.0483791381120681,0.049283424854404,0.0483791381120681,0.0488310346760644,2378363.0
1981-02-03,0.0483791381120681,0.049283424854404,0.0483791381120681,0.0483791381120681,2761088.0
1981-02-04,0.0492834560573101,0.0501877433721787,0.0492834560573101,0.0492834560573101,4045950.0
1981-02-05,0.0492834560573101,0.0497353529074164,0.0492834560573101,0.0492834560573101,3772575.0
1981-02-06,0.0519963018596172,0.0529005888296847,0.0519963018596172,0.0519963018596172,4510688.0
1981-02-09,0.0519963018596172,0.0529005888296847,0.0519963018596172,0.0519963018596172,628763.0
1981-02-10,0.0529006086289882,0.0533525054759212,0.0529006086289882,0.0529006086289882,1394213.0
1981-02-11,0.0524481907486915,0.0529005809737777,0.0524481907486915,0.0529005809737777,410063.0
1981-02-12,0.0519963018596172,0.0529005888296847,0.0519963018596172,0.0524481985374171,874800.0
1981-02-13,0.0515439100563526,0.0524481969999111,0.0515439100563526,0.0519963003353585,355388.0
1981-02-17,0.0519963018596172,0.0524481985374171,0.0519963018596172,0.0519963018596172,628763.0
1981-02-18,0.0519963018596172,0.0529005888296847,0.0519963018596172,0.0519963018596172,218700.0
1981-02-19,0.0524481907486915,0.0529005809737777,0.0524481907486915,0.0524481907486915,929475.0
1981-02-20,0.0524481907486915,0.0529005809737777,0.0524481907486915,0.0524481907486915,164025.0
1981-02-23,0.0529006086289882,0.0533525054759212,0.0529006086289882,0.0529006086289882,929475.0
1981-02-24,0.0533524826169014,0.0538048728846589,0.0533524826169014,0.0533524826169014,1038825.0
1981-02-25,0.0529006086289882,0.0538048959375066,0.0529006086289882,0.0533525054759212,355388.0
1981-02-26,0.0542567893862724,0.0551610766381542,0.0542567893862724,0.0542567893862724,1667588.0
1981-02-27,0.0556134767830371,0.0560653736506483,0.0556134767830371,0.0556134767830371,2187000.0
1981-03-02,0.0587782338261604,0.0592306279777134,0.0587782338261604,0.0587782338261604,4428675.0
1981-03-03,0.0569696389138698,0.0578739259131824,0.0569696389138698,0.0578739259131824,2378363.0
1981-03-04,0.0565177388489246,0.0578739224597253,0.0565177388489246,0.0569696355143734,1230188.0
1981-03-05,0.0569696389138698,0.0574220292207679,0.0569696389138698,0.0569696389138698,109350.0
1981-03-06,0.0569696389138698,0.0574220292207679,0.0569696389138698,0.0569696389138698,710775.0
1981-03-09,0.0569696389138698,0.0578739259131824,0.0569696389138698,0.0569696389138698,300713.0
1981-03-10,0.058326318860054,0.0592306095839868,0.058326318860054,0.058326318860054,3089138.0
1981-03-11,0.0601348802447319,0.0605867768345128,0.0601348802447319,0.0601348802447319,2022975.0
1981-03-12,0.0601348802447319,0.0610391670386654,0.0601348802447319,0.0601348802447319,1312200.0
1981-03-13,0.061491061002016,0.0623953514410145,0.061491061002016,0.061491061002016,1776938.0
1981-03-16,0.0628477409482002,0.063752027746762,0.0628477409482002,0.0628477409482002,1749600.0
1981-03-17,0.0632996186614036,0.0637520050229332,0.0632996186614036,0.0632996186614036,874800.0
1981-03-18,0.0632996186614036,0.0637520050229332,0.0632996186614036,0.0632996186614036,929475.0
1981-03-19,0.0632996186614036,0.0637520050229332,0.0632996186614036,0.0632996186614036,1230188.0
1981-03-20,0.0632996186614036,0.0637520050229332,0.0632996186614036,0.0632996186614036,464738.0
1981-03-23,0.0651082247495651,0.0655606187087087,0.0651082247495651,0.0651082247495651,1230188.0
1981-03-24,0.0655606240034103,0.0664649110128989,0.0655606240034103,0.0655606240034103,1995638.0
1981-03-25,0.0660124942660331,0.0664648881057948,0.0660124942660331,0.0660124942660331,902138.0
1981-03-26,0.0655606240034103,0.0660125170172197,0.0655606240034103,0.0660125170172197,1749600.0
1981-03-27,0.0655606240034103,0.0660125170172197,0.0655606240034103,0.0655606240034103,300713.0
1981-03-30,0.0660124942660331,0.0664648881057948,0.0660124942660331,0.0660124942660331,164025.0
1981-03-31,0.0660124942660331,0.0664648881057948,0.0660124942660331,0.0660124942660331,1284863.0
1981-04-01,0.0687253400683403,0.0691777338140284,0.0687253400683403,0.0687253400683403,2022975.0
1981-04-02,0.0696296691894531,0.0705339561569531,0.0696296691894531,0.0696296691894531,2269013.0
1981-04-03,0.0700820684432983,0.07098635557398,0.0700820684432983,0.0700820684432983,956813.0
1981-04-06,0.0700820684432983,0.0705339688850522,0.0700820684432983,0.0700820684432983,1011488.0
1981-04-07,0.0709863454103469,0.0718906324115553,0.0709863454103469,0.0709863454103469,902138.0
1981-04-08,0.0696296691894531,0.0705339561569531,0.0696296691894531,0.0705339561569531,2296350.0
1981-04-09,0.0696296691894531,0.0700820557967462,0.0696296691894531,0.0696296691894531,984150.0
1981-04-10,0.0700820684432983,0.0705339688850522,0.0700820684432983,0.0700820684432983,136688.0
1981-04-13,0.0696296691894531,0.0705339561569531,0.0696296691894531,0.0700820557967462,1148175.0
1981-04-14,0.071438230574131,0.0723425173827652,0.071438230574131,0.071438230574131,2269013.0
1981-04-15,0.0755077376961708,0.0764120240975262,0.0755077376961708,0.0755077376961708,2515050.0
1981-04-16,0.0795768201351165,0.0804811069541587,0.0795768201351165,0.0795768201351165,3225825.0
1981-04-20,0.0822896882891655,0.0831939751927896,0.0822896882891655,0.0822896882891655,1749600.0
1981-04-21,0.0818378031253814,0.0822896961293423,0.0818378031253814,0.0822896961293423,4073288.0
1981-04-22,0.0809334889054298,0.0818377830406576,0.0809334889054298,0.0818377830406576,1421550.0
1981-04-23,0.0818378031253814,0.0822896961293423,0.0818378031253814,0.0818378031253814,656100.0
1981-04-24,0.0863587260246276,0.0872630128213681,0.0863587260246276,0.0863587260246276,2733750.0
1981-04-27,0.0863587260246276,0.0872630128213681,0.0863587260246276,0.0863587260246276,2843100.0
1981-04-28,0.0859068483114242,0.0868111352681053,0.0859068483114242,0.0863587412988446,382725.0
1981-04-29,0.0827420651912689,0.0836463519086565,0.0827420651912689,0.0836463519086565,3471863.0
1981-04-30,0.0818378031253814,0.0822896961293423,0.0818378031253814,0.0822896961293423,1858950.0
1981-05-01,0.0818378031253814,0.0827420901151618,0.0818378031253814,0.0818378031253814,1038825.0
1981-05-04,0.0795768201351165,0.0800292066681408,0.0795768201351165,0.0800292066681408,2104988.0
1981-05-05,0.0782206207513809,0.0786725209664618,0.0782206207513809,0.0786725209664618,2597063.0
1981-05-06,0.0782206207513809,0.0786725209664618,0.0782206207513809,0.0782206207513809,3061800.0
1981-05-07,0.0764120370149612,0.0768639298012649,0.0764120370149612,0.0768639298012649,3116475.0
