Date,Close_BMY,High_BMY,Low_BMY,Open_BMY,Volume_BMY
1988-01-14,2.587427616,2.625703134,2.564461913,2.579772463,1262901.0
1988-01-15,2.625702143,2.6792877,2.602736693,2.648667347,3479386.0
1988-01-18,2.587427616,2.648668347,2.572117311,2.625703134,1834043.0
1988-01-19,2.549150944,2.595081598,2.518530344,2.541495794,2590103.0
1988-01-20,2.44963479,2.54149611,2.44197964,2.518530658,6303998.0
1988-01-21,2.495564222,2.510874517,2.434323536,2.472599026,3708432.0
1988-01-22,2.541495085,2.564460283,2.510874739,2.510874739,1260379.0
1988-01-25,2.602737188,2.641012699,2.564461432,2.572116829,1702920.0
1988-01-26,2.595083952,2.595083952,2.564463324,2.587429041,1583984.0
1988-01-27,2.625702143,2.6792877,2.57211634,2.663977646,3807615.0
1988-01-28,2.679288864,2.686944017,2.633358191,2.641013344,3484430.0
1988-01-29,2.694599152,2.709909212,2.656323632,2.694599152,2533367.0
1988-02-01,2.694599152,2.717564365,2.671633692,2.679288845,2184125.0
1988-02-02,2.686944485,2.702254794,2.648668958,2.663979267,2293815.0
1988-02-03,2.595083952,2.686945344,2.549153256,2.663980119,1950037.0
1988-02-04,2.564462185,2.618048259,2.510876601,2.602737952,2300539.0
1988-02-05,2.602737188,2.633357548,2.556806281,2.556806281,1545320.0
1988-02-08,2.63335681,2.67163231,2.587426406,2.59508131,1595752.0
1988-02-09,2.656323671,2.671633732,2.610392998,2.671633732,1926922.0
1988-02-10,2.717564821,2.725219976,2.648668923,2.663979232,3015832.0
1988-02-11,2.686944485,2.725220012,2.671634176,2.717564857,1559609.0
1988-02-12,2.709908962,2.717564115,2.663978539,2.663978539,1673501.0
1988-02-16,2.70225358,2.732873939,2.671632976,2.717563637,2719124.0
1988-02-17,2.663977861,2.732873724,2.656322711,2.709908273,2444690.0
1988-02-18,2.671632528,2.679287678,2.648667325,2.679287678,1391923.0
1988-02-19,2.725217819,2.725217819,2.618046479,2.656321975,1969789.0
1988-02-22,2.740530729,2.748185886,2.686945126,2.717565506,2511933.0
1988-02-23,2.740530729,2.755841042,2.702255439,2.755841042,2532946.0
1988-02-24,2.748184443,2.778804806,2.725219231,2.732874383,2331218.0
1988-02-25,2.648668528,2.755839936,2.633358221,2.725219569,2977168.0
1988-02-26,2.663977861,2.663977861,2.610392054,2.656322711,1805045.0
1988-02-29,2.748184443,2.748184443,2.663978504,2.663978504,1929864.0
1988-03-01,2.740530729,2.763496198,2.702255439,2.755841042,3212097.0
1988-03-02,2.771149874,2.809425389,2.755839569,2.786459933,3789963.0
1988-03-03,2.748184443,2.778804806,2.717564079,2.771149899,2303060.0
1988-03-04,2.717564821,2.740530039,2.671634141,2.73287513,2021902.0
1988-03-07,2.717564821,2.73287513,2.702254758,2.73287513,1421341.0
1988-03-08,2.748184443,2.771149899,2.732874383,2.748184443,2634651.0
1988-03-09,2.732873201,2.748183254,2.702252851,2.740528105,2020641.0
1988-03-10,2.679288864,2.763495058,2.679288864,2.740529598,2033670.0
1988-03-11,2.63335681,2.70990781,2.587426406,2.686942608,3408782.0
1988-03-14,2.679288864,2.686944017,2.61804813,2.633358191,1909691.0
1988-03-15,2.679288864,2.717564384,2.65632365,2.679288864,1225497.0
1988-03-16,2.686944485,2.686944485,2.641013803,2.663979267,1630214.0
1988-03-17,2.755840063,2.755840063,2.671633865,2.686944172,3286484.0
1988-03-18,2.748184443,2.786459958,2.732874383,2.778804806,3630262.0
1988-03-21,2.70225358,2.717563637,2.679288127,2.709908486,3035585.0
1988-03-22,2.70225358,2.732873939,2.679288127,2.725218788,2090406.0
1988-03-23,2.63335681,2.70990781,2.618046757,2.70990781,4370772.0
1988-03-24,2.602737188,2.618047491,2.57977198,2.618047491,2694329.0
1988-03-25,2.605520725,2.613252283,2.551399823,2.597789168,2776281.0
1988-03-28,2.597789288,2.613252403,2.574594614,2.590057482,2624564.0
1988-03-29,2.597789288,2.636446829,2.582325924,2.628715271,2118563.0
1988-03-30,2.559131384,2.605520729,2.520473845,2.605520729,2411069.0
1988-03-31,2.543667316,2.551398871,2.520472901,2.520472901,2490079.0
1988-04-04,2.481816292,2.528205388,2.466353177,2.520473831,2211863.0
1988-04-05,2.505009651,2.505009651,2.474083683,2.489546791,1641141.0
1988-04-06,2.597789288,2.597789288,2.489547974,2.497279532,4412798.0
1988-04-07,2.628714323,2.636445878,2.597788351,2.613251461,2053422.0
1988-04-08,2.66737175,2.698297721,2.613251363,2.62098267,1749990.0
1988-04-11,2.644179344,2.682836899,2.605521789,2.659642217,2332059.0
1988-04-12,2.620983124,2.651909348,2.597788704,2.636446236,2335421.0
1988-04-13,2.628714323,2.628714323,2.574593686,2.605519906,2313987.0
1988-04-14,2.512742758,2.582326292,2.489548329,2.535937434,3258326.0
1988-04-15,2.497279406,2.512742272,2.435427194,2.505010715,7466035.0
1988-04-18,2.481816292,2.505010716,2.458621868,2.505010716,2524961.0
1988-04-19,2.427695751,2.505010833,2.427695751,2.481816408,3295730.0
1988-04-20,2.450890064,2.489547599,2.419964086,2.427695394,4202665.0
1988-04-21,2.458621979,2.512742387,2.427695748,2.466353289,3476024.0
1988-04-22,2.512742758,2.528205876,2.466353652,2.474085211,1902126.0
1988-04-25,2.543667316,2.559130426,2.497278485,2.512741346,1816812.0
1988-04-26,2.559131384,2.597789171,2.543668269,2.551399826,2573712.0
1988-04-27,2.535937548,2.574595096,2.520474429,2.566863537,1307449.0
1988-04-28,2.520473242,2.520473242,2.497278823,2.520473242,1625171.0
1988-04-29,2.512742758,2.528205876,2.489548329,2.512742758,1769322.0
1988-05-02,2.497279406,2.512742272,2.474084733,2.512742272,1703340.0
1988-05-03,2.512742758,2.528205876,2.48181677,2.497279888,2643476.0
1988-05-04,2.489547253,2.520473227,2.481815697,2.512741671,1334346.0
1988-05-05,2.443159103,2.489548207,2.427695986,2.481816648,3645812.0
1988-05-06,2.412234306,2.458623432,2.412234306,2.427697183,2954894.0
1988-05-09,2.435427189,2.435427189,2.39676965,2.412232765,2170677.0
1988-05-10,2.458621979,2.466353289,2.435427306,2.443158863,2296336.0
1988-05-11,2.396770477,2.44315959,2.358112925,2.42769647,4412798.0
1988-05-12,2.381308079,2.419965639,2.381308079,2.404502516,2432923.0
1988-05-13,2.450890064,2.450890064,2.404500972,2.412232529,3267992.0
1988-05-16,2.489547253,2.497278808,2.427695056,2.458621278,2179082.0
1988-05-17,2.450890064,2.528205135,2.443158508,2.512742021,3655898.0
1988-05-18,2.404502153,2.450891268,2.396770593,2.443159708,1896243.0
1988-05-19,2.443159103,2.450890662,2.358112456,2.39677,2089985.0
1988-05-20,2.466353416,2.466353416,2.412233005,2.450890548,1720991.0
1988-05-23,2.450890064,2.474084486,2.427695394,2.46635293,1057811.0
1988-05-24,2.466353416,2.466353416,2.435427432,2.44315899,1629794.0
1988-05-25,2.474086523,2.497281212,2.46635496,2.474086523,2967922.0
1988-05-26,2.512742758,2.512742758,2.458622341,2.458622341,1477657.0
1988-05-27,2.489547253,2.512741671,2.474084142,2.512741671,1558348.0
1988-05-31,2.590058327,2.597790135,2.497280347,2.497280347,2726689.0
1988-06-01,2.690567017,2.690567017,2.590057031,2.590057031,3563019.0
1988-06-02,2.644179344,2.682836899,2.644179344,2.682836899,2222790.0
1988-06-03,2.551400423,2.590057971,2.512742875,2.582326412,7158399.0
1988-06-06,2.505009651,2.543667174,2.489546791,2.535935868,3868974.0
1988-06-07,2.505009651,2.528204314,2.481815237,2.497278345,3220502.0
1988-06-08,2.582327127,2.597790498,2.505012009,2.512743571,5295358.0
1988-06-09,2.559131384,2.597789171,2.559131384,2.566862941,2632970.0
1988-06-10,2.566862106,2.597788326,2.559130551,2.582324968,1821855.0
1988-06-13,2.566862106,2.590056523,2.559130551,2.566862106,2097550.0
1988-06-14,2.590058327,2.620984568,2.574595454,2.597790135,2992718.0
1988-06-15,2.605520725,2.605520725,2.566862938,2.566862938,1291059.0
1988-06-16,2.559131384,2.582325808,2.535936959,2.582325808,2061828.0
1988-06-17,2.535937548,2.574595096,2.505011311,2.574595096,4106424.0
1988-06-20,2.520473242,2.535936353,2.497278823,2.505010131,1624330.0
1988-06-21,2.505009651,2.543667174,2.458620822,2.535935868,2891013.0
1988-06-22,2.535937548,2.574595096,2.48954844,2.559131977,3391551.0
1988-06-23,2.520473242,2.543667661,2.497278823,2.535936353,2092507.0
1988-06-24,2.481816292,2.535936946,2.481816292,2.528205388,2656925.0
1988-06-27,2.484629393,2.50806917,2.437749588,2.47681605,3987068.0
1988-06-28,2.531508684,2.547135368,2.484629135,2.492442226,2488818.0
1988-06-29,2.539322138,2.54713548,2.492442336,2.523695704,2413170.0
1988-06-30,2.531508684,2.547135368,2.515882251,2.531508684,1933646.0
1988-07-01,2.500255823,2.547135628,2.484629389,2.539322285,2200095.0
1988-07-05,2.515883207,2.523696552,2.476816734,2.484630079,2764093.0
1988-07-06,2.484629393,2.515882512,2.453376023,2.500255827,2752746.0
1988-07-07,2.508068323,2.515881663,2.469001874,2.484628554,2205979.0
1988-07-08,2.500255823,2.523695851,2.492442481,2.492442481,1500772.0
1988-07-11,2.484629393,2.50806917,2.469002708,2.492442485,1999628.0
1988-07-12,2.492442608,2.492442608,2.46900283,2.484629515,1798741.0
1988-07-13,2.469002962,2.492442742,2.461189619,2.484629649,2820409.0
1988-07-14,2.476816416,2.492442853,2.461189728,2.484629759,3167969.0
1988-07-15,2.539322138,2.54713548,2.476815902,2.476815902,3180997.0
1988-07-18,2.523694992,2.531508081,2.492441633,2.531508081,2137896.0
1988-07-19,2.523694992,2.547134761,2.492441633,2.531508081,2139577.0
1988-07-20,2.562763929,2.578390374,2.523697443,2.53151054,2602711.0
1988-07-21,2.570575953,2.594015985,2.547136171,2.570575953,3521833.0
1988-07-22,2.531508684,2.570575142,2.50806891,2.570575142,2507310.0
1988-07-25,2.562763929,2.562763929,2.515884095,2.515884095,1539436.0
1988-07-26,2.594014406,2.601827746,2.55494796,2.55494796,2140417.0
1988-07-27,2.578388929,2.633082331,2.562762494,2.601828959,2093347.0
1988-07-28,2.633083105,2.64089645,2.578389688,2.578389688,2438807.0
1988-07-29,2.695589066,2.70340241,2.625269466,2.640896155,3401637.0
1988-08-01,2.703402519,2.734655648,2.68777583,2.703402519,1920618.0
1988-08-02,2.687776566,2.719029953,2.679963469,2.687776566,1833623.0
1988-08-03,2.703402519,2.726842303,2.664336046,2.68777583,1965586.0
1988-08-04,2.656522751,2.726842354,2.656522751,2.71902926,1826478.0
1988-08-05,2.640894175,2.66433394,2.617453908,2.648707263,1699138.0
1988-08-08,2.633083105,2.672149581,2.62526976,2.64089645,1081346.0
1988-08-09,2.633083105,2.648709545,2.562763247,2.633083105,1465469.0
1988-08-10,2.586201906,2.633081958,2.562762131,2.625268616,1744526.0
1988-08-11,2.609642744,2.609642744,2.570576269,2.586202959,1211628.0
1988-08-12,2.625268459,2.625268459,2.586201752,2.594015093,1528089.0
1988-08-15,2.570575953,2.617455767,2.570575953,2.609642423,972917.0
1988-08-16,2.64870882,2.664335507,2.562762546,2.570575639,2824191.0
1988-08-17,2.617455006,2.664335057,2.601828572,2.640895282,2016018.0
1988-08-18,2.633083105,2.64089645,2.601829724,2.617456164,1391082.0
1988-08-19,2.594014406,2.640894443,2.594014406,2.640894443,2077798.0
1988-08-22,2.554948807,2.6096417,2.547135465,2.6096417,1376373.0
1988-08-23,2.617455006,2.625268598,2.562762113,2.578388547,1489425.0
1988-08-24,2.64870882,2.64870882,2.609642104,2.625269041,2248426.0
1988-08-25,2.609642744,2.625269685,2.601829649,2.617456089,1042681.0
1988-08-26,2.625268459,2.625268459,2.601828435,2.609641526,768247.0
1988-08-29,2.679961443,2.679961443,2.625268306,2.625268306,1564652.0
1988-08-30,2.672149181,2.695588963,2.664335837,2.679962526,1262060.0
1988-08-31,2.64870882,2.687775286,2.640895728,2.679962193,975859.0
1988-09-01,2.594014406,2.633081103,2.570574388,2.625267764,1848752.0
1988-09-02,2.672149181,2.687775619,2.617455772,2.640896055,2982631.0
1988-09-06,2.719028473,2.726841565,2.67996201,2.687775102,2205559.0
1988-09-07,2.734655619,2.750282308,2.71902918,2.742468963,1871447.0
1988-09-08,2.750280857,2.758094198,2.719027745,2.734654176,2299278.0
1988-09-09,2.750280857,2.765907288,2.711214405,2.758094198,1953819.0
1988-09-12,2.726842642,2.742469333,2.719029547,2.734655988,1551624.0
1988-09-13,2.750280857,2.758094198,2.703401064,2.719027745,1295261.0
1988-09-14,2.742468119,2.789347922,2.726841434,2.78153458,3894190.0
1988-09-15,2.719028473,2.750281593,2.719028473,2.734654908,1905488.0
1988-09-16,2.742468119,2.750281461,2.703401658,2.703401658,3631103.0
1988-09-19,2.711214304,2.734654074,2.679961193,2.726840734,1417139.0
1988-09-20,2.734655619,2.734655619,2.695589146,2.695589146,986786.0
1988-09-21,2.734655619,2.742468963,2.711215835,2.726842274,1199861.0
1988-09-22,2.742468119,2.742468119,2.719028342,2.734654776,932151.0
1988-09-23,2.734655619,2.734655619,2.711215835,2.726842274,1573898.0
1988-09-26,2.726842642,2.742469333,2.672149722,2.726842642,526594.0
1988-09-27,2.711214304,2.742467415,2.711214304,2.734654074,877516.0
1988-09-28,2.719028473,2.726841565,2.695588445,2.71121513,1107823.0
1988-09-29,2.773721695,2.789348382,2.719028791,2.719028791,3906377.0
1988-09-30,2.773721695,2.804974819,2.765908351,2.773721695,3785340.0
1988-10-03,2.776562691,2.776562691,2.737122917,2.768674685,2061407.0
1988-10-04,2.768673897,2.784449903,2.760785894,2.784449903,906935.0
1988-10-05,2.792336941,2.792336941,2.752897188,2.776561192,1652068.0
1988-10-06,2.776562691,2.792338448,2.752898675,2.792338448,1647445.0
1988-10-07,2.863328695,2.863328695,2.776561435,2.792337186,3732387.0
1988-10-10,2.847552299,2.863328046,2.8317763,2.8396643,941397.0
1988-10-11,2.839664459,2.85544046,2.823888458,2.84755246,1234743.0
1988-10-12,2.776562691,2.879106001,2.76078668,2.823890217,2556901.0
1988-10-13,2.776562691,2.784450696,2.752898675,2.752898675,1715108.0
1988-10-14,2.760786057,2.808113825,2.752898053,2.808113825,2089565.0
1988-10-17,2.784449816,2.792337566,2.745010055,2.752897805,2110158.0
1988-10-18,2.808111906,2.808111906,2.768672168,2.784448165,1203223.0
1988-10-19,2.768673897,2.823889412,2.745010141,2.800225656,2270700.0
1988-10-20,2.839664459,2.839664459,2.760784961,2.768672962,2490079.0
1988-10-21,2.847552299,2.847552299,2.808112553,2.8317763,2713241.0
1988-10-24,2.831777096,2.8475531,2.808113342,2.8475531,2355174.0
1988-10-25,2.839664459,2.84755246,2.823888458,2.839664459,1227598.0
1988-10-26,2.847552299,2.855440299,2.8317763,2.847552299,1631895.0
1988-10-27,2.816003084,2.839666852,2.776563302,2.839666852,2778802.0
1988-10-28,2.800225496,2.831777254,2.792337494,2.816001501,2064769.0
1988-10-31,2.800225496,2.823889251,2.792337494,2.792337494,1296942.0
1988-11-01,2.808111906,2.823887649,2.737120429,2.800223908,1659212.0
1988-11-02,2.831777096,2.831777096,2.80022534,2.808113342,1558768.0
1988-11-03,2.808111906,2.831775648,2.808111906,2.831775648,1076723.0
1988-11-04,2.760786057,2.800225821,2.760786057,2.792337818,1410835.0
1988-11-07,2.729235411,2.752899178,2.713459397,2.745011424,1939950.0
1988-11-08,2.689794064,2.737121824,2.681906061,2.729233821,3175534.0
1988-11-09,2.689794064,2.705570068,2.674018059,2.697682066,2046278.0
1988-11-10,2.713458061,2.713458061,2.689794306,2.705570311,1905488.0
1988-11-11,2.65035367,2.705569419,2.65035367,2.697681419,3361292.0
1988-11-14,2.642465353,2.674017353,2.634577353,2.674017353,2350551.0
1988-11-15,2.666130066,2.681905816,2.650354063,2.650354063,1692413.0
1988-11-16,2.618801355,2.681905097,2.610913356,2.674017098,2429981.0
1988-11-17,2.642465353,2.666129606,2.626689606,2.658241606,1591970.0
1988-11-18,2.666130066,2.666130066,2.634577807,2.650354063,2264396.0
1988-11-21,2.681905031,2.681905031,2.618801291,2.666129286,1889939.0
1988-11-22,2.745010138,2.752897888,2.666130613,2.674018363,1231381.0
1988-11-23,2.776562691,2.784450696,2.729234912,2.729234912,1307449.0
1988-11-25,2.70556879,2.74500853,2.681904795,2.74500853,1455803.0
1988-11-28,2.729235411,2.745011424,2.713459397,2.713459397,926688.0
1988-11-29,2.768673897,2.784449903,2.721346131,2.721346131,2087043.0
1988-11-30,2.800225496,2.800225496,2.768673739,2.784449744,1557087.0
1988-12-01,2.808111906,2.815999904,2.784448165,2.800223908,2211863.0
1988-12-02,2.800225496,2.816001501,2.776561741,2.784449744,3391971.0
1988-12-05,2.816003084,2.839666852,2.80022707,2.816003084,1745367.0
1988-12-06,2.863328695,2.863328695,2.808113189,2.82388894,2776281.0
1988-12-07,2.855440855,2.879104607,2.839664852,2.855440855,2906983.0
1988-12-08,2.831777096,2.89488086,2.831777096,2.8475531,1581883.0
1988-12-09,2.863328695,2.871216697,2.831776941,2.831776941,2068972.0
1988-12-12,2.87910533,2.90276934,2.855441572,2.863329323,2482935.0
1988-12-13,2.886991739,2.886991739,2.855439996,2.871215741,1773104.0
1988-12-14,2.871216774,2.879104776,2.855441023,2.871216774,1181789.0
1988-12-15,2.855440855,2.879104607,2.855440855,2.863328604,2219007.0
1988-12-16,2.855440855,2.871216605,2.847552854,2.863328604,3081394.0
1988-12-19,2.902769566,2.918545574,2.855441794,2.855441794,2603971.0
1988-12-20,2.886991739,2.934319734,2.886991739,2.926431735,2121505.0
1988-12-21,2.886991739,2.902767737,2.847551997,2.871215741,2598508.0
1988-12-22,2.871216774,2.89488078,2.863328772,2.886992778,1639039.0
1988-12-23,2.886991739,2.894879738,2.863327742,2.863327742,610647.0
1988-12-27,2.855440855,2.886992608,2.855440855,2.886992608,1088490.0
1988-12-28,2.855440855,2.871216605,2.847552854,2.855440855,922485.0
1988-12-29,2.894880772,2.894880772,2.855441015,2.855441015,1417979.0
1988-12-30,2.886905909,2.902855497,2.886905909,2.894880575,1648706.0
1989-01-03,2.831080675,2.886904853,2.823105756,2.886904853,2208501.0
1989-01-04,2.870957613,2.870957613,2.831083237,2.84703309,1494468.0
1989-01-05,2.839057922,2.88690722,2.831082997,2.862982444,1728556.0
1989-01-06,2.82310605,2.855005474,2.815131386,2.84703081,2200515.0
1989-01-09,2.862980604,2.862980604,2.823106257,2.823106257,1408733.0
1989-01-10,2.839057922,2.870957369,2.839057922,2.870957369,1300305.0
1989-01-11,2.862980604,2.862980604,2.839056098,2.839056098,1233482.0
1989-01-12,2.84703207,2.870956585,2.839057147,2.870956585,2647259.0
1989-01-13,2.84703207,2.855006738,2.831082223,2.831082223,2261034.0
1989-01-16,2.82310605,2.862980394,2.82310605,2.855005474,1254496.0
1989-01-17,2.831080675,2.831080675,2.815131093,2.831080675,1446557.0
1989-01-18,2.870957613,2.870957613,2.807158714,2.831083237,2559423.0
1989-01-19,2.84703207,2.855006738,2.815132632,2.839057147,3284803.0
1989-01-20,2.82310605,2.855005474,2.815131386,2.855005474,2505629.0
1989-01-23,2.807157278,2.839056711,2.807157278,2.823106867,2017279.0
1989-01-24,2.82310605,2.83905589,2.807156466,2.815131386,4035399.0
1989-01-25,2.839057922,2.839057922,2.815133401,2.831082997,2222369.0
1989-01-26,2.878929853,2.886904772,2.831080596,2.839055515,3577729.0
1989-01-27,2.910830021,2.926779863,2.878930593,2.886905514,3635305.0
1989-01-30,2.94273138,2.950706306,2.894881828,2.918806604,3418868.0
1989-01-31,2.934755087,2.95070493,2.910830322,2.95070493,2961198.0
1989-02-01,2.926779985,2.950704749,2.902855222,2.942729828,2664069.0
1989-02-02,2.902855396,2.91880524,2.894880475,2.910830318,1746207.0
1989-02-03,2.94273138,2.94273138,2.894881828,2.894881828,3231429.0
1989-02-06,2.934755087,2.95070493,2.918805243,2.942730009,2464863.0
1989-02-07,2.974628925,2.990578766,2.918804739,2.926779659,4434232.0
1989-02-08,2.974628925,2.990578766,2.95070442,2.974628925,2737616.0
1989-02-09,2.974628925,3.022478192,2.966654261,2.974628925,5331081.0
1989-02-10,2.94273138,2.982605752,2.94273138,2.950706306,2879246.0
1989-02-13,2.934755087,2.942730009,2.910830322,2.918805243,2063509.0
1989-02-14,2.918805599,2.95070529,2.918805599,2.934755445,1635677.0
1989-02-15,2.950705528,2.950705528,2.910830912,2.910830912,2117723.0
1989-02-16,2.958681345,2.974630941,2.934756568,2.958681345,1313333.0
1989-02-17,2.966654778,2.974629444,2.942730012,2.950704934,3655058.0
1989-02-21,2.974628925,2.982603846,2.95070442,2.974628925,1278030.0
1989-02-22,2.910830021,2.966654467,2.894880179,2.966654467,1731498.0
1989-02-23,2.902855396,2.91880524,2.886905809,2.894880475,1208266.0
1989-02-24,2.878929853,2.918804192,2.878929853,2.910829273,2569089.0
1989-02-27,2.862980604,2.886905366,2.847031019,2.870955525,1309550.0
1989-02-28,2.878929853,2.886904772,2.855005097,2.870954935,1569275.0
1989-03-01,2.855005741,2.894880089,2.839056156,2.894880089,1861360.0
1989-03-02,2.870957613,2.878932539,2.84703309,2.862982687,2200095.0
1989-03-03,2.878929853,2.886904772,2.862980016,2.878929853,1199861.0
1989-03-06,2.886905909,2.894880575,2.878930987,2.886905909,1287697.0
1989-03-07,2.862980604,2.886905366,2.855005684,2.886905366,1644503.0
1989-03-08,2.894880772,2.902855694,2.847031748,2.855006415,2259773.0
1989-03-09,2.950705528,2.966655375,2.894881065,2.902855988,2886390.0
1989-03-10,2.910830021,2.942729705,2.9028551,2.942729705,1970630.0
1989-03-13,2.950705528,2.958680452,2.918805835,2.926780758,1551204.0
1989-03-14,2.950705528,2.958680452,2.934755682,2.942730605,1809247.0
1989-03-15,2.958681345,2.966656271,2.934756568,2.966656271,2076537.0
1989-03-16,3.02247858,3.030453502,2.9507048,2.958679721,2832176.0
1989-03-17,2.958681345,2.958681345,2.918806716,2.934756568,3167969.0
1989-03-20,2.934755087,2.958679852,2.918805243,2.942730009,1515481.0
1989-03-21,2.958681345,2.982605867,2.950706419,2.950706419,1472194.0
1989-03-22,2.966654778,2.966654778,2.942730012,2.958679856,1219613.0
1989-03-23,2.966654778,2.982604365,2.950704934,2.974629444,1857158.0
1989-03-27,2.974628925,2.974628925,2.9427295,2.95070442,2075276.0
1989-03-28,2.982602119,2.990577035,2.966652544,2.974627204,977960.0
1989-03-29,2.974628925,2.998553686,2.966654261,2.974628925,1141864.0
1989-03-30,2.966654778,2.982604365,2.958679856,2.974629444,1277190.0
1989-03-31,2.998554468,2.998554468,2.974629701,2.974629701,1354519.0
1989-04-03,3.030796051,3.046917136,2.998553622,3.006614036,2231195.0
1989-04-04,3.01467371,3.030795048,3.006613041,3.030795048,1285595.0
1989-04-05,3.046916008,3.054976677,3.014673591,3.014673591,1657111.0
1989-04-06,3.054977894,3.063038566,3.030796136,3.046917222,1207846.0
1989-04-07,3.087220192,3.103341535,3.038856679,3.038856679,1987440.0
1989-04-10,3.111401796,3.111401796,3.087219785,3.095280455,1262060.0
1989-04-11,3.103340626,3.119461964,3.095279956,3.103340626,2075276.0
1989-04-12,3.111401796,3.111401796,3.095280455,3.095280455,2085362.0
1989-04-13,3.071099997,3.09528176,3.063039323,3.09528176,1079244.0
1989-04-14,3.119464636,3.13558573,3.095282607,3.103343283,2130751.0
1989-04-17,3.119464636,3.127525054,3.103343283,3.119464636,1373851.0
1989-04-18,3.143644571,3.151705243,3.127523228,3.1355839,1982817.0
1989-04-19,3.127524137,3.143645485,3.111403048,3.135584811,2590103.0
1989-04-20,3.079160213,3.143645079,3.071099541,3.143645079,2239180.0
1989-04-21,3.111401796,3.119462467,3.071098702,3.087219785,2559423.0
1989-04-24,3.095282316,3.135585435,3.087221641,3.095282316,1204484.0
1989-04-25,3.063039303,3.103342414,3.054978629,3.09528174,1687790.0
1989-04-26,3.063039303,3.079160651,3.030796865,3.063039303,2493861.0
1989-04-27,3.119464636,3.127525054,3.063040161,3.079161513,2152605.0
1989-04-28,3.127524137,3.135584811,3.103342374,3.127524137,2431662.0
1989-05-01,3.151704788,3.151704788,3.095280354,3.119462365,1940370.0
1989-05-02,3.159767866,3.183949637,3.15170719,3.159767866,2091666.0
1989-05-03,3.159767866,3.175888961,3.15170719,3.15170719,1709644.0
1989-05-04,3.151704788,3.16782587,3.135583448,3.159765459,1033015.0
1989-05-05,3.151704788,3.183947211,3.143644118,3.16782587,1487323.0
1989-05-08,3.127524137,3.143645485,3.111403048,3.143645485,1248612.0
1989-05-09,3.127524137,3.151706159,3.119463722,3.135584811,1173384.0
1989-05-10,3.159767866,3.167828284,3.135585837,3.143646513,1612142.0
1989-05-11,3.167826891,3.183948237,3.151705804,3.167826891,1305348.0
1989-05-12,3.248432636,3.248432636,3.208129281,3.208129281,3336076.0
1989-05-15,3.272614241,3.272614241,3.224250478,3.2564929,3459634.0
1989-05-16,3.264554501,3.272615173,3.240372742,3.256493828,2557322.0
1989-05-17,3.272614241,3.280674911,3.240371819,3.272614241,3404579.0
1989-05-18,3.264554501,3.280675845,3.256493828,3.264554501,3246979.0
1989-05-19,3.272614241,3.288735322,3.264553571,3.280674911,3168810.0
1989-05-22,3.256492376,3.304856131,3.240371297,3.288734793,2240441.0
1989-05-23,3.192010403,3.240374463,3.192010403,3.232313786,2266918.0
1989-05-24,3.20813036,3.20813036,3.167827249,3.200069944,2075276.0
1989-05-25,3.224251032,3.224251032,3.192008346,3.192008346,1122112.0
1989-05-26,3.248432636,3.248432636,3.224250881,3.240372224,1045203.0
1989-05-30,3.200070143,3.256494605,3.167827445,3.24843393,3068366.0
1989-05-31,3.224251032,3.240372375,3.192008346,3.200069017,1480179.0
1989-06-01,3.200070143,3.224252166,3.192009468,3.224252166,1615084.0
1989-06-02,3.216192007,3.224252942,3.18394956,3.208131331,2131592.0
1989-06-05,3.183948994,3.248434134,3.183948994,3.224252368,2119824.0
1989-06-06,3.200070143,3.216191233,3.151706355,3.200070143,2163532.0
1989-06-07,3.232312918,3.248434008,3.208130636,3.208130636,3263369.0
1989-06-08,3.20813036,3.248433729,3.20813036,3.240373314,1415037.0
1989-06-09,3.224251032,3.232311703,3.183947674,3.200069017,2151765.0
1989-06-12,3.216192007,3.224252942,3.200070913,3.224252942,1403270.0
1989-06-13,3.175886869,3.200068883,3.167826198,3.175886869,3237313.0
1989-06-14,3.103340626,3.175886133,3.087219287,3.167825463,3386928.0
1989-06-15,3.087220192,3.103341535,3.046917092,3.095280864,2782164.0
1989-06-16,3.079160213,3.095281301,3.054978195,3.054978195,4662016.0
1989-06-19,3.111401796,3.111401796,3.063038031,3.079159372,1445297.0
1989-06-20,3.095282316,3.135585435,3.095282316,3.103342992,2987254.0
1989-06-21,3.087220192,3.119462879,3.071099107,3.111402207,2521179.0
1989-06-22,3.087220192,3.095280864,3.063038435,3.079159779,2126969.0
1989-06-23,3.175886869,3.192008212,3.111402017,3.119462688,2874203.0
1989-06-26,3.175886869,3.192008212,3.167826198,3.175886869,2790990.0
1989-06-27,3.20813036,3.20813036,3.175887923,3.19200927,4820457.0
1989-06-28,3.200070143,3.208130559,3.159767029,3.208130559,1498250.0
1989-06-29,3.135583878,3.175886976,3.127523206,3.175886976,1394865.0
1989-06-30,3.119295597,3.143728857,3.0704296,3.127440017,3090220.0
1989-07-03,3.15187335,3.160017509,3.12744009,3.15187335,839272.0
1989-07-05,3.127441168,3.151874437,3.111152583,3.143730014,1848752.0
1989-07-06,3.15187335,3.168161929,3.13558451,3.168161929,1293580.0
1989-07-07,3.18445015,3.18445015,3.151872737,3.168161312,1835304.0
1989-07-10,3.217029333,3.217029333,3.168163056,3.192596325,1622229.0
1989-07-11,3.225172997,3.274039523,3.225172997,3.241461578,1459586.0
