Date,Close_FE,High_FE,Low_FE,Open_FE,Volume_FE
1998-07-08,8.769485473632812,8.842717085103649,8.769485473632812,8.78779337650052,812600.0
1998-07-09,8.732870101928711,8.806101717039223,8.714562198151082,8.787793813261596,381400.0
1998-07-10,8.641332626342773,8.714564258769407,8.531485177702823,8.67794844255609,1701300.0
1998-07-13,8.494874954223633,8.64133831550335,8.494874954223633,8.64133831550335,386600.0
1998-07-14,8.275171279907227,8.549789795833352,8.183631774598519,8.494866092648126,630200.0
1998-07-15,8.238558769226074,8.293482494354247,8.055479685465494,8.183635044097901,1147700.0
1998-07-16,8.348406791687012,8.366714701317903,8.183635605008979,8.20194351463987,486900.0
1998-07-17,8.348406791687012,8.421638430210582,8.293483062794333,8.421638430210582,140300.0
1998-07-20,8.293475151062012,8.38501461189051,8.238551474564911,8.275167258896312,345700.0
1998-07-21,8.275171279907227,8.31178708203071,8.147015972475035,8.293479180968967,374000.0
1998-07-22,8.421637535095215,8.421637535095215,8.2751742736153,8.311790088985278,628200.0
1998-07-23,8.201940536499023,8.476559081247874,8.201940536499023,8.43994327528136,248300.0
1998-07-24,8.220250129699707,8.27517384994269,8.147018502709063,8.201942222952047,187700.0
1998-07-27,8.275171279907227,8.330094983092451,8.128708071413293,8.20193967566026,479200.0
1998-07-28,8.165324211120605,8.275171622032541,8.165324211120605,8.275171622032541,273800.0
1998-07-29,8.165324211120605,8.220247916576573,8.147016309301948,8.165324211120605,124900.0
1998-07-30,8.275171279907227,8.293479180968967,8.165323873536776,8.165323873536776,276200.0
1998-07-31,8.073783874511719,8.256862873933752,8.055475974569514,8.256862873933752,234300.0
1998-08-03,8.201940536499023,8.311787954398563,7.927321991750172,8.128708924565997,757000.0
1998-08-04,8.092100143432617,8.27517933219806,8.092100143432617,8.238563494444971,457400.0
1998-08-05,8.184887886047363,8.240567395476257,8.054969030713279,8.166328049571066,953700.0
1998-08-06,8.166335105895996,8.184894958409396,8.073535843328996,8.184894958409396,370300.0
1998-08-07,8.314810752868652,8.351930443729675,8.054972916841507,8.12921229856355,245400.0
1998-08-10,8.277693748474121,8.351933154290032,8.259133897020144,8.277693748474121,240600.0
1998-08-11,8.277693748474121,8.314813451382078,8.20345434265821,8.277693748474121,222900.0
1998-08-12,8.537530899047852,8.593210448389467,8.25913315233977,8.25913315233977,609800.0
1998-08-13,8.537530899047852,8.630330147950545,8.444731650145156,8.57465059860893,346500.0
1998-08-14,8.556089401245117,8.648888635531941,8.500409860673024,8.518969707530388,191100.0
1998-08-17,8.686009407043457,8.686009407043457,8.537530613760664,8.556090462921013,374000.0
1998-08-18,8.648890495300293,8.686010196996861,8.611770793603725,8.686010196996861,220400.0
1998-08-19,8.518970489501953,8.648889429428998,8.481850792379939,8.648889429428998,636500.0
1998-08-20,8.593210220336914,8.611770069624898,8.481851124609005,8.50041097389699,272500.0
1998-08-21,8.704568862915039,8.76024840788038,8.481850683053674,8.537530228019016,787200.0
1998-08-24,8.797369003295898,8.853048553949671,8.70456975220628,8.741689452642127,298400.0
1998-08-25,8.630330085754395,8.871608131162581,8.630330085754395,8.834488431869014,319600.0
1998-08-26,8.667449951171875,8.760249201184422,8.556090851156819,8.556090851156819,328000.0
1998-08-27,8.667449951171875,8.778809051186931,8.370492351131725,8.667449951171875,319800.0
1998-08-28,8.611772537231445,8.686011955655854,8.556092973413138,8.611772537231445,353400.0
1998-08-31,8.5746488571167,8.90872608531605,8.500409473072398,8.61176854913885,593900.0
1998-09-01,8.723129272460938,8.77880882100856,8.574650476333943,8.611770175365692,696000.0
1998-09-02,8.426172256469727,8.741689719817712,8.407612405684551,8.741689719817712,563300.0
1998-09-03,8.444734573364258,8.518973998185043,8.203456442696709,8.38905500474867,385700.0
1998-09-04,8.518970489501953,8.611769732306986,8.333372003891888,8.444731095257927,342200.0
1998-09-08,8.741689682006836,8.760249532711732,8.500411622843165,8.518971473548063,419000.0
1998-09-09,8.648890495300293,8.760249600389995,8.611770793603725,8.704570047845145,408400.0
1998-09-10,8.500411033630371,8.648889828977627,8.389051937119929,8.389051937119929,370800.0
1998-09-11,8.648890495300293,8.704570047845145,8.426172285120886,8.44473213596917,279700.0
1998-09-14,8.667449951171875,8.79736890118944,8.611770401164346,8.630330251166855,212600.0
1998-09-15,8.81592845916748,8.834488308555201,8.556090567739385,8.593210266514829,446100.0
1998-09-16,8.89017105102539,8.89017105102539,8.704572490461187,8.760252058630448,635600.0
1998-09-17,8.778809547424316,8.871608802682502,8.704570143217769,8.741689845321043,394200.0
1998-09-18,8.834489822387695,8.89016938009182,8.834489822387695,8.853049674955736,690200.0
1998-09-21,8.964406967163086,8.964406967163086,8.648889537677015,8.871607723196595,775600.0
1998-09-22,8.964406967163086,8.964406967163086,8.890167571989894,8.964406967163086,736900.0
1998-09-23,9.09432888031006,9.09432888031006,8.908730331732302,8.964409896305629,1809100.0
1998-09-24,8.797369003295898,8.982967505475138,8.760249302860052,8.982967505475138,367300.0
1998-09-25,8.834489822387695,8.90872923265986,8.778810264683571,8.797370117251612,259400.0
1998-09-28,8.945846557617188,8.945846557617188,8.797367776577898,8.871607167097542,210100.0
1998-09-29,9.131447792053224,9.168567498524984,8.964409112930298,8.964409112930298,2329300.0
1998-09-30,9.22424602508545,9.298485429713905,9.094327066985654,9.131446769299885,1036900.0
1998-10-01,9.22424602508545,9.335605132028132,9.205686173928337,9.242805876242564,651500.0
1998-10-02,9.688241958618164,9.688241958618164,9.279925247718548,9.279925247718548,1129100.0
1998-10-05,9.799600601196287,9.799600601196287,9.61400210496151,9.651121804208469,819000.0
1998-10-06,9.725360870361328,9.781040417329049,9.614001776425894,9.68824117238285,986100.0
1998-10-07,9.985201835632324,9.985201835632324,9.688244160223183,9.743923724362398,1028600.0
1998-10-08,10.05943775177002,10.115117296521516,9.892399117515536,9.929518814016532,1316700.0
1998-10-09,9.59544277191162,10.096558738723251,9.46552381755305,10.096558738723251,1074500.0
1998-10-12,9.317044258117676,9.576882145794263,9.279924559878165,9.50264274931524,425700.0
1998-10-13,9.446965217590332,9.595444042228294,9.372725805271353,9.465525070670076,1744400.0
1998-10-14,9.502642631530762,9.76248051598668,9.354163840413094,9.446963084861636,2104500.0
1998-10-15,9.706798553466797,9.78103793054876,9.354161512327469,9.502640266491396,512900.0
1998-10-16,9.279921531677246,9.79959713745117,9.26136168861389,9.79959713745117,667200.0
1998-10-19,9.354168891906738,9.595447057769412,9.317049174081712,9.391288609731763,644000.0
1998-10-20,8.964406967163086,9.502642582168738,8.871607723196595,9.502642582168738,1455400.0
1998-10-21,8.964406967163086,9.094325908716176,8.834488025609998,9.05720621112958,335800.0
1998-10-22,9.05720329284668,9.131442664099522,8.927284393154206,9.001523764407048,428100.0
1998-10-23,8.834489822387695,9.057208053204192,8.797370117251612,9.020088348068109,341100.0
1998-10-26,8.741689682006836,8.927288189055814,8.741689682006836,8.853048786236222,364900.0
1998-10-27,8.741689682006836,8.834488935531324,8.667450279187245,8.741689682006836,482400.0
1998-10-28,8.853046417236328,8.90872595445165,8.778807034282565,8.797366880021006,781700.0
1998-10-29,8.797369003295898,8.890168254385518,8.760249302860052,8.890168254385518,205700.0
1998-10-30,8.90872573852539,8.927285583813985,8.815926512082418,8.90872573852539,273500.0
1998-11-02,9.03864574432373,9.112885134420846,8.927286659178058,8.927286659178058,398000.0
1998-11-03,9.15000820159912,9.317046890877808,9.094328638506225,9.094328638506225,501800.0
1998-11-04,9.187582969665527,9.262737022587126,9.03727486382233,9.168794456435128,1284600.0
1998-11-05,9.262738227844238,9.262738227844238,9.150007133793396,9.206372680818816,578100.0
1998-11-06,9.206372261047363,9.319103349958148,9.168795231410437,9.243949290684291,2598700.0
1998-11-09,9.206372261047363,9.319103349958148,9.150006716591973,9.262737805502756,1381800.0
1998-11-10,9.431833267211914,9.4506217796964,9.243948142367056,9.243948142367056,299200.0
1998-11-11,9.30031394958496,9.431833540791212,9.2251598974671,9.413045027761749,668900.0
1998-11-12,9.319103240966797,9.33789175556552,9.243949182571903,9.319103240966797,1325900.0
1998-11-13,9.394254684448242,9.450620212554933,9.24394660949707,9.375466175079346,250500.0
1998-11-16,9.506988525390623,9.506988525390623,9.300314861795176,9.356680406412115,778800.0
1998-11-17,9.488199234008787,9.69487288069017,9.319102613996751,9.450622207339448,377000.0
1998-11-18,9.413043975830078,9.45062099768968,9.300312910251272,9.43183248675988,153800.0
1998-11-19,9.431833267211914,9.50698731714986,9.281525167336028,9.488198804665371,205100.0
1998-11-20,9.337889671325684,9.469409244161255,9.243947119300277,9.469409244161255,260200.0
1998-11-23,9.413043975830078,9.50698653047908,9.300312910251272,9.394255464900278,171600.0
1998-11-24,9.413043975830078,9.46940950861948,9.206370355602273,9.319101421181074,1902000.0
1998-11-25,9.469414710998535,9.488203232250516,9.39426062599061,9.41304914724259,234700.0
1998-11-27,9.45062255859375,9.506988100692718,9.356679988428802,9.43183404456076,76500.0
1998-11-30,9.30031394958496,9.413045027761749,9.30031394958496,9.394256514732284,488500.0
1998-12-01,9.394254684448242,9.694870834350588,9.262735118865969,9.394254684448242,502000.0
1998-12-02,9.356679916381836,9.469410999711735,9.33789140249352,9.450622485823422,245000.0
1998-12-03,9.375466346740724,9.431831875879444,9.26273528846328,9.300312307889094,139200.0
1998-12-04,9.544564247131348,9.582141271726352,9.337890611858818,9.413044661048827,349400.0
1998-12-07,9.506988525390623,9.58214258487988,9.431834465901373,9.544565555135252,279600.0
1998-12-08,9.60092830657959,9.60092830657959,9.43183172192359,9.50698575954848,295400.0
1998-12-09,9.469414710998535,9.582145838510424,9.41304914724259,9.563357317258442,1385500.0
1998-12-10,9.394254684448242,9.469408721923829,9.262735118865969,9.469408721923829,459200.0
1998-12-11,9.45062255859375,9.45062255859375,9.281525932296844,9.41304553052777,166400.0
1998-12-14,9.337889671325684,9.431832223351092,9.3191011609206,9.431832223351092,577500.0
1998-12-15,9.356679916381836,9.394256944158473,9.319102888605205,9.375468430270152,593600.0
1998-12-16,9.431833267211914,9.4506217796964,9.300313679820514,9.300313679820514,1363900.0
1998-12-17,9.582145690917969,9.582145690917969,9.337894918404372,9.356683439366956,370500.0
1998-12-18,9.619720458984377,9.676086008548737,9.45062381029129,9.525777876377106,860600.0
1998-12-21,9.582145690917969,9.694876816693474,9.5445686489928,9.694876816693474,671300.0
1998-12-22,9.619720458984377,9.657297492027284,9.54456639289856,9.54456639289856,359500.0
1998-12-23,9.638504028320312,9.676081042075948,9.58213850768686,9.657292535198131,337600.0
1998-12-24,9.657293319702148,9.694870336510329,9.619716302893968,9.694870336510329,151500.0
1998-12-28,9.619720458984377,9.657297492027284,9.582143425941467,9.638508975505829,186400.0
1998-12-29,9.582145690917969,9.676088295730889,9.5445686489928,9.582145690917969,230400.0
1998-12-30,9.694869995117188,9.694869995117188,9.619715964147288,9.638504471889762,300400.0
1998-12-31,9.788816452026367,9.807604967289372,9.638508329922317,9.694873875711334,418300.0
1999-01-04,9.788816452026367,9.920336058867411,9.71366239097434,9.863970513078392,416600.0
1999-01-05,9.788816452026367,9.82639348255238,9.71366239097434,9.751239421500356,370000.0
1999-01-06,9.882757186889648,9.882757186889648,9.71366058103032,9.732449092792468,386200.0
1999-01-07,9.92033576965332,9.939124284368576,9.7700276519313,9.807604681361806,739900.0
1999-01-08,9.901545524597168,9.97669957032466,9.845179990301547,9.939122547460917,603500.0
1999-01-11,9.845181465148926,9.845181465148926,9.713661865423653,9.826392950902456,804600.0
1999-01-12,9.882757186889648,9.95791123393824,9.71366058103032,9.78881462807891,375400.0
1999-01-13,9.73245334625244,9.920338545987043,9.69487630630552,9.770030386199362,444400.0
1999-01-14,9.638504028320312,9.770023576465034,9.563350000809043,9.7324465627094,409400.0
1999-01-15,9.80760097503662,9.80760097503662,9.544561868426443,9.694869929346543,376300.0
1999-01-19,9.638504028320312,9.7324465627094,9.506984480175593,9.7324465627094,619500.0
1999-01-20,9.506988525390623,9.657296644369133,9.48820001051831,9.657296644369133,1187300.0
1999-01-21,9.619720458984377,9.638508975505829,9.506989359855652,9.563354909420012,309500.0
1999-01-22,9.544564247131348,9.582141271726352,9.506987222536342,9.544564247131348,569500.0
1999-01-25,9.582145690917969,9.600934211880553,9.469414565142465,9.563357169955385,278500.0
1999-01-26,9.544564247131348,9.600929784023856,9.48819871023884,9.600929784023856,340900.0
1999-01-27,9.413043975830078,9.582140574198284,9.356678443040677,9.563352063268482,643900.0
1999-01-28,9.45062255859375,9.46941107262674,9.300314446329834,9.337891474395812,926700.0
1999-01-29,9.337889671325684,9.413043712946012,9.225158608895192,9.39425520254093,998800.0
1999-02-01,9.15000820159912,9.31910486240896,9.074854130128085,9.24395079093792,295600.0
1999-02-02,9.07485008239746,9.07485008239746,8.868176478036442,9.07485008239746,387700.0
1999-02-03,9.208022117614746,9.30314631304465,9.07484824401288,9.07484824401288,9611300.0
1999-02-04,9.150955200195312,9.28412918439774,9.055830925765008,9.169980055081371,470600.0
1999-02-05,9.246075630187988,9.265100477163683,9.131926548333816,9.227050783212292,500800.0
1999-02-08,9.265100479125977,9.303150173085427,9.093876856308452,9.265100479125977,460400.0
1999-02-09,9.150955200195312,9.265104329511678,9.074855780651069,9.265104329511678,600300.0
1999-02-10,9.169979095458984,9.303153065724986,9.093879683878413,9.20802880124927,390400.0
