Date,Close_CFG,High_CFG,Low_CFG,Open_CFG,Volume_CFG
2024-06-24,33.718013763427734,34.003839662797034,33.15588791972959,33.30832864169145,3601200.0
2024-06-25,33.336910247802734,33.79423236529113,33.241632535113624,33.60368057438602,5222200.0
2024-06-26,33.1368293762207,33.24163304454831,32.77478496587302,33.17970525620616,2782100.0
2024-06-27,32.993919372558594,33.07966750095634,32.58423427404417,32.77478607431397,3865200.0
2024-06-28,34.32777786254883,34.35636299762585,33.21305572533294,33.346440907446954,8195700.0
2024-07-01,34.137229919433594,34.76604837844831,34.137229919433594,34.49927437786952,4038400.0
2024-07-02,34.66123962402344,34.68029516659582,33.89903609349374,33.92761759011576,4813100.0
2024-07-03,34.34682846069336,34.83273570780606,34.203917343786706,34.766043126355,2517200.0
2024-07-05,33.57509994506836,34.40399607727208,33.48935181866982,34.28013686481348,6431300.0
2024-07-08,33.87045669555664,34.10864556631931,33.54651968594046,33.83234560396092,5211200.0
2024-07-09,34.585018157958984,34.785095907333336,33.784703525988405,33.832340566152794,5263300.0
2024-07-10,34.94706344604492,35.023281977395534,34.49450614850471,34.64218205169665,4769800.0
2024-07-11,36.39525604248047,36.46194862795535,35.29958590772455,35.423445124095046,6667500.0
2024-07-12,36.39525604248047,36.5524615515884,36.05226352605346,36.39525604248047,3809800.0
2024-07-15,36.83352279663086,37.30990048599984,36.52864136619257,36.96690796813844,4354800.0
2024-07-16,37.72911071777344,37.80533289095002,36.88115903078687,36.96690715837389,8452000.0
2024-07-17,38.98674774169922,39.41072722230075,37.04312956176933,37.176514731184064,14373100.0
2024-07-18,38.82478332519531,39.95856096542246,38.57230372066992,38.79620182565613,9121400.0
2024-07-19,39.06297302246094,39.21541374741355,38.42462862249487,38.653287892687,5799100.0
2024-07-22,39.44407272338867,39.45359867766722,38.51989887602122,38.91052842195958,6648400.0
2024-07-23,40.301551818847656,40.60643324947602,39.34879643951569,39.34879643951569,8802700.0
2024-07-24,40.2253303527832,41.03993570672786,40.02524897547595,40.40635255327988,7490200.0
2024-07-25,41.197147369384766,41.6592307109356,40.20628082641209,40.20628082641209,9362700.0
2024-07-26,41.18761444091797,41.88312542879805,40.98277188983543,41.43533287381808,5802900.0
2024-07-29,40.96847915649414,41.44485682110454,40.80651249507372,41.27336057108694,8362400.0
2024-07-30,41.15903091430664,41.68304561803878,41.09233833207563,41.23524945065359,5560800.0
2024-07-31,41.053199768066406,41.80845904957943,40.90888558324944,40.96661345926954,5603000.0
2024-08-01,39.16746520996094,41.1397883640688,39.02315102999522,40.98585103667881,5431800.0
2024-08-02,37.71468353271485,38.33043286873377,37.07006842333809,38.28232814001146,7856200.0
2024-08-05,36.84878540039063,37.0363964199952,35.45661459600771,36.319626020219886,6805500.0
2024-08-06,37.37794494628906,38.01774851349822,36.43507826994934,36.71409084860298,5405600.0
2024-08-07,36.93537139892578,38.522853038312434,36.90650929753322,38.0899031666474,5941700.0
2024-08-08,38.26308441162109,38.30156966155189,37.37313411036523,37.483774616221964,4651100.0
2024-08-09,38.08990478515625,38.474749947468,37.935967454262645,38.243842116049855,3250300.0
2024-08-12,38.00331497192383,39.29254150005608,37.87823974310688,38.38816013590424,5377800.0
2024-08-13,38.18611145019531,38.49879766295454,37.81088946294632,38.30156719254516,4491400.0
2024-08-14,38.59020233154297,38.68641178779969,38.15725243807674,38.41702237415648,2691000.0
2024-08-15,39.0520133972168,39.64852008613536,38.950992369508,39.28292122494792,4645000.0
2024-08-16,39.667762756347656,39.8217000849594,39.05201344190067,39.05201344190067,3917600.0
2024-08-19,40.023738861083984,40.04298148435315,39.52344533670616,39.63889740616603,2594600.0
2024-08-20,39.64852523803711,39.99488518956185,39.55712734594177,39.80246258647523,3523600.0
2024-08-21,39.57155227661133,40.03336425047678,39.18189555635351,39.927531651645154,2980100.0
2024-08-22,39.81208419799805,40.19692571915597,39.55231424438468,39.667766333716486,2971600.0
2024-08-23,41.26486587524414,41.659330527915934,39.9756393106317,40.187304523825794,5899900.0
2024-08-26,41.0916862487793,41.649711389877496,41.04358151906702,41.53425563438128,4037100.0
2024-08-27,40.66836166381836,41.10131159469197,40.61544535725849,40.94737424928755,4177500.0
2024-08-28,41.0916862487793,41.27448935990383,40.56252688163297,40.66835948909336,7314200.0
2024-08-29,41.06282424926758,41.46787363499424,40.61063171448136,41.19751896086629,5514000.0
2024-08-30,41.41880416870117,41.4380467949051,40.97623477647798,41.13017211595368,5165100.0
2024-09-03,41.053199768066406,41.44766808230376,40.83672665576321,41.13017026942653,4884500.0
2024-09-04,40.37972640991211,41.2648651585216,40.26427065736307,40.88964313812603,4787900.0
2024-09-05,40.023738861083984,40.90888118068999,39.84575101861566,40.812668064344166,5204000.0
2024-09-06,39.148223876953125,40.49517828867452,39.02315231755388,40.02374314352538,4990500.0
2024-09-09,39.87942886352539,40.15362985102329,39.21557113683694,39.49458369819425,5711500.0
2024-09-10,38.48436737060547,40.02374059736758,38.11876485294124,40.02374059736758,8306200.0
2024-09-11,38.15725326538086,38.29194797512284,37.05082614366217,37.99369645216719,7187800.0
2024-09-12,38.20535659790039,38.53247388252506,37.801272483446326,38.19573712048,4846000.0
2024-09-13,38.57096099853516,39.03277301031977,38.214981594272025,38.47475153905505,4415600.0
2024-09-16,39.06163024902344,39.28484174585292,38.715274035940205,38.715274035940205,3794000.0
2024-09-17,39.00391006469727,39.84094408860671,38.81148747973444,39.17709002414826,3195400.0
2024-09-18,39.177093505859375,39.98526549840196,38.78262882319906,38.95580879804075,4328000.0
2024-09-19,40.61063003540039,40.80305261693794,39.49458346666916,40.11033279146495,6338500.0
2024-09-20,40.07185363769531,40.44707567582831,39.81689159138031,40.43745252758322,9965700.0
2024-09-23,39.504207611083984,40.43264319553473,39.38875185715504,40.148819054820535,4410200.0
2024-09-24,39.21556854248047,39.91791147326873,38.96061019713177,39.5523089574066,3808200.0
2024-09-25,38.71527862548828,39.29254271921461,38.58058024480691,39.15784800868884,4774300.0
2024-09-26,38.98466491699219,39.26367746362922,38.73932604528339,39.119359616705154,4408200.0
2024-09-27,39.254051208496094,39.542683209336616,38.84996714135037,39.196327010421,3554900.0
2024-09-30,39.51382446289063,39.64371125989,38.89807516347896,39.24443506193685,4017900.0
2024-10-01,38.40740203857422,39.273301888906666,38.00331788852292,39.11936454553154,5415200.0
2024-10-02,38.532470703125,38.898073207575415,38.10914399860435,38.19573396886484,4139300.0
2024-10-03,38.51323318481445,38.54690686270406,37.84937910492403,38.3111911174768,4191100.0
2024-10-04,39.619659423828125,39.81208200890448,39.109742693008,39.28292265256117,4677900.0
2024-10-07,39.61003494262695,40.11995532643756,39.28292133021073,39.75435279411504,3604000.0
2024-10-08,39.64852523803711,39.970830987867565,39.44648315636631,39.61966313212868,5272800.0
2024-10-09,39.8986701965332,40.17287117515004,39.51382504366677,39.54268714557737,3959600.0
2024-10-10,39.735111236572266,40.18730375790299,39.5523118005785,39.69662598578763,3741100.0
2024-10-11,40.9954719543457,41.17634821243715,39.91791072122466,39.92753019797034,4844600.0
2024-10-14,41.63046646118164,41.71705643793629,40.697219341732136,41.024336623899096,4091100.0
2024-10-15,41.8325080871582,42.70802732305887,41.62084288612001,41.96720278958056,5528500.0
2024-10-16,40.80305099487305,42.55408944395942,39.86018441999233,40.72608416741101,10866300.0
2024-10-17,40.53366088867188,40.86077815754668,40.004501572297855,40.40858566729629,7366600.0
2024-10-18,40.86077880859375,40.956988260320045,40.216163737530536,40.7260841081148,5760300.0
2024-10-21,39.504207611083984,40.990664658902354,39.37913237940541,40.65873578912888,6356800.0
2024-10-22,40.03336715698242,40.16325029306127,39.2155720785542,39.48496516881737,4904700.0
2024-10-23,39.86980438232422,40.10071220783108,39.52825605284009,39.725490202768384,3323500.0
2024-10-24,40.15844345092773,40.41820972995297,39.6581461788188,40.02374506715728,2952000.0
2024-10-25,39.93714904785156,40.68759667766742,39.83132012468938,40.6779735309176,4645500.0
2024-10-28,41.120548248291016,41.21675769888454,40.22578641118109,40.37010058707139,4163200.0
2024-10-29,40.639495849609375,41.226379402171005,40.49036642193431,40.88964263675405,3501300.0
2024-10-30,41.49465560913086,41.82505816151047,40.48401207161498,40.542319712746135,4102800.0
2024-10-31,40.93102645874024,41.72787902417564,40.906734388376265,41.29058468747255,3933800.0
2024-11-01,40.63949203491211,41.72787529659526,40.62491605259278,41.10594200420489,3305600.0
2024-11-04,40.41598892211914,40.6978036310962,40.046714603701446,40.63949598913072,4769500.0
2024-11-05,41.028202056884766,41.261425187232014,40.4159848524473,40.53259641762093,2971700.0
2024-11-06,46.94629287719727,46.985160928458505,43.496500323995086,43.80747068318933,11578800.0
2024-11-07,44.73065185546875,46.55758375848664,44.51686459415819,46.47012415390028,5227700.0
2024-11-08,44.51686096191406,45.04161483960124,44.29335392554431,44.99302699813211,6097500.0
2024-11-11,45.16794967651367,45.877342596314506,44.94930251953255,45.04161831333915,4430500.0
2024-11-12,45.10963821411133,45.5566559904472,44.83754333835313,44.83754333835313,3259600.0
2024-11-13,45.10963821411133,46.13971749764752,44.98331056866054,45.44004072339542,2994200.0
2024-11-14,45.26512908935547,45.67813133435748,44.95415872443205,45.36230477982125,2838300.0
2024-11-15,45.45948028564453,45.653835372801645,44.837546972353735,45.09020969776247,3794000.0
2024-11-18,45.25541305541992,45.64412326360272,45.1388014757712,45.28456502357829,4758400.0
2024-11-19,44.75008392333984,45.027038696437145,44.41968141271371,44.41968141271371,3718800.0
2024-11-20,44.81811141967773,45.03190238781068,44.46827300164746,44.73065181517016,2420900.0
2024-11-21,45.44976043701172,45.984234102187656,45.12907401369737,45.29427712156028,3589500.0
2024-11-22,46.30492401123047,46.479843217657695,45.36230425515208,45.70242287486339,2761000.0
2024-11-25,47.09206008911133,47.85976069347198,46.64504595505899,46.68391771637185,4462400.0
2024-11-26,46.742218017578125,47.2086717030399,46.62560644972014,46.93657310201805,2582100.0
2024-11-27,46.8005256652832,47.37387112564857,46.57701861558347,47.06290447328243,2120100.0
2024-11-29,46.78108978271485,47.02403271154657,46.227180201539696,46.93657310888655,1977700.0
2024-12-02,45.75101089477539,46.86854606399736,45.55665582408016,46.78108646753523,4491100.0
2024-12-03,45.47891616821289,45.99395770526717,45.17280940815432,45.93565006701151,3542900.0
2024-12-04,45.28456115722656,45.54208377969442,44.75008744686952,45.47891624472411,2762200.0
2024-12-05,45.44976043701172,46.08140978421432,45.323429084765344,45.50806807043651,3396200.0
2024-12-06,45.702423095703125,45.82389456147484,45.00274997362825,45.53722368162078,2616700.0
2024-12-09,44.67234802246094,45.71214348649907,44.44884096736082,45.62468388171946,4429400.0
2024-12-10,45.0902099609375,46.810242668727525,44.19617803760262,45.09992604719533,6743000.0
2024-12-11,44.92500686645508,45.595528029113225,44.78895941667067,45.177669593496105,6510400.0
2024-12-12,44.254486083984375,45.05133861700874,44.01639933780129,44.80839568115948,3878700.0
2024-12-13,44.409969329833984,44.5946046262014,43.92408345906341,44.44884108917923,4833000.0
2024-12-16,44.390533447265625,44.58780225075813,44.07956678655394,44.516864811621936,2946500.0
2024-12-17,43.47706604003906,44.22047077263974,43.31672282519958,43.92408011745696,3078700.0
2024-12-18,41.45578002929688,44.225327855119545,41.42662806492447,44.16702392637473,4574900.0
2024-12-19,41.251712799072266,42.67049870807407,40.940746126058585,42.427555763093686,5508900.0
2024-12-20,42.223480224609375,42.57331862242574,40.95045798966978,40.98932974654155,12936600.0
2024-12-23,42.340091705322266,42.5295868859327,41.86392565912699,41.92222958730573,2052800.0
2024-12-24,42.75795364379883,42.75795364379883,42.21376017198881,42.34981132020238,831800.0
2024-12-26,42.6607780456543,42.78710569444355,42.29150377092747,42.55388256820589,2156300.0
2024-12-27,42.3886833190918,42.9814646884133,42.13602429147063,42.3886833190918,2102100.0
2024-12-30,42.330379486083984,42.67535801837264,41.65013850808568,42.00969302375039,2580400.0
2024-12-31,42.52473068237305,42.86971292012398,42.233199895118894,42.44699086904565,2648600.0
2025-01-02,42.36924743652344,43.14666781349936,42.2915076230349,42.73852174488549,2665900.0
2025-01-03,43.30215072631836,43.33130269271613,41.75703348798052,42.466426424108384,2635900.0
2025-01-06,43.53537368774414,44.186462688327865,43.30215054351642,43.67142113971282,4662600.0
2025-01-07,43.43819808959961,44.205898663960525,43.04948790569116,43.79775260015514,2778600.0
