Date,Close_ARE,High_ARE,Low_ARE,Open_ARE,Volume_ARE
1997-12-02,10.822070121765137,10.822070121765137,10.687912227693667,10.687912227693667,36600.0
1997-12-03,10.37487506866455,10.866787248644336,10.37487506866455,10.822067959555264,85000.0
1997-12-04,10.419597625732422,10.464316928847154,10.374878322617691,10.419597625732422,68600.0
1997-12-05,10.419597625732422,10.419597625732422,10.374878322617691,10.419597625732422,6800.0
1997-12-08,10.509028434753418,10.509028434753418,10.419589894883176,10.419589894883176,39800.0
1997-12-09,10.822070121765137,10.956228015836606,10.598473631646025,10.598473631646025,233300.0
1997-12-10,10.732632637023926,10.866790544986726,10.732632637023926,10.82207124233246,55900.0
1997-12-11,10.68791675567627,10.777355389614984,10.68791675567627,10.68791675567627,32000.0
1997-12-12,10.866788864135742,10.911508159872929,10.598473089712638,10.643192385449822,26900.0
1997-12-15,10.956228256225586,10.956228256225586,10.732631761200574,10.911508957220583,31300.0
1997-12-16,10.866788864135742,10.956227455610112,10.687911681187003,10.911508159872929,154800.0
1997-12-17,10.911506652832031,10.911506652832031,10.732629494588885,10.822068073710458,150100.0
1997-12-18,10.732632637023926,10.866790544986726,10.643194031715394,10.866790544986726,62900.0
1997-12-19,10.68791675567627,10.68791675567627,10.598478121737555,10.643197438706911,35200.0
1997-12-22,11.04567050933838,11.04567050933838,10.732635312717452,10.732635312717452,6000.0
1997-12-23,10.956228256225586,11.045666854235591,10.956228256225586,11.045666854235591,5900.0
1997-12-24,10.866788864135742,10.911508159872929,10.822069568398556,10.911508159872929,2100.0
1997-12-26,10.822070121765137,10.86678941978896,10.822070121765137,10.86678941978896,2200.0
1997-12-29,10.911506652832031,10.911506652832031,10.777348784149671,10.822068073710458,28200.0
1997-12-30,11.135102272033691,11.224540844499826,10.956225127101424,10.956225127101424,14100.0
1997-12-31,11.26926040649414,11.403418268476214,11.000944682529994,11.179821831839424,20800.0
1998-01-02,11.313983917236328,11.313983917236328,11.224545309194935,11.224545309194935,3400.0
1998-01-05,11.3587007522583,11.44813934085876,11.313981457958072,11.3587007522583,26000.0
1998-01-06,11.58229923248291,11.58229923248291,11.448141326315154,11.448141326315154,23400.0
1998-01-07,11.403423309326172,11.448142616421569,11.358704002230777,11.358704002230777,76300.0
1998-01-08,11.313983917236328,11.44814182929842,11.269264613215633,11.44814182929842,29400.0
1998-01-09,11.3587007522583,11.3587007522583,11.26926216365784,11.3587007522583,12000.0
1998-01-12,11.000947952270508,11.135105854127463,11.000947952270508,11.135105854127463,30600.0
1998-01-13,11.44814109802246,11.492860399186611,11.00094808638096,11.068027038127184,91600.0
1998-01-14,11.44814109802246,11.44814109802246,11.40342179685831,11.425781447440386,58700.0
1998-01-15,11.44814109802246,11.44814109802246,11.336342845112084,11.44814109802246,33000.0
1998-01-16,11.604657173156738,11.694095764086656,11.5375782299593,11.5375782299593,90400.0
1998-01-20,11.559937477111816,11.671735711900132,11.537577830154154,11.671735711900132,25400.0
1998-01-21,11.515216827392578,11.559936116042646,11.47049753874251,11.515216827392578,27200.0
1998-01-22,11.42577838897705,11.537576611961171,11.157462653815164,11.492857322767522,14300.0
1998-01-23,11.44814109802246,11.44814109802246,11.31398319453001,11.425781447440386,122400.0
1998-01-26,11.470504760742188,11.492864419145194,11.33634681032415,11.492864419145194,11300.0
1998-01-27,11.515216827392578,11.537576471717612,11.425778250092442,11.425778250092442,25400.0
1998-01-28,11.49285888671875,11.559937829637343,11.425779943800158,11.47049923907922,32700.0
1998-01-29,11.604657173156738,11.604657173156738,11.448139639029383,11.448139639029383,57500.0
1998-01-30,11.940056800842283,11.984776114703116,11.582302289955624,11.582302289955624,30000.0
1998-02-02,11.895328521728516,12.051846002277577,11.872968881650078,12.0071267221207,12700.0
1998-02-03,11.694096565246582,11.828254460832586,11.649377266717917,11.805894811568251,8800.0
1998-02-04,11.895328521728516,12.09656528243445,11.716451401101018,11.716451401101018,8200.0
1998-02-05,11.828256607055664,11.940054873662996,11.7388179937698,11.85061626037713,13500.0
1998-02-06,11.940056800842283,11.940056800842283,11.78353920232937,11.78353920232937,6800.0
1998-02-09,12.141289710998535,12.364886206597037,11.962412514519736,11.962412514519736,11500.0
1998-02-10,12.05184555053711,12.18600338597908,11.962406993575794,12.074205189777436,11900.0
1998-02-11,11.761175155639648,12.208368127336971,11.582297966960718,12.141289181582374,176500.0
1998-02-12,11.783533096313477,11.940050613721816,11.73881380562538,11.828252387001571,19800.0
1998-02-13,11.716460227966309,11.82825851258431,11.716460227966309,11.82825851258431,4800.0
1998-02-17,11.6270170211792,11.738815261767462,11.44813983623798,11.738815261767462,27900.0
1998-02-18,11.42577838897705,11.671734479542112,11.42577838897705,11.470497678170698,11200.0
1998-02-19,11.2916259765625,11.448143564356435,11.269266321163366,11.4257839089573,7400.0
1998-02-20,11.090387344360352,11.202185603880112,10.68791361008921,11.202185603880112,36300.0
1998-02-23,11.090387344360352,11.224545255784063,11.023308388648497,11.135106648168255,72900.0
1998-02-24,11.336344718933104,11.403423681767029,11.15746748470931,11.179827138987283,25200.0
1998-02-25,11.6270170211792,11.71645561364981,11.381060891885024,11.381060891885024,17600.0
1998-02-26,11.91769790649414,12.029496198299904,11.60466268943801,11.60466268943801,9000.0
1998-02-27,12.208364486694336,12.208364486694336,11.872969857938998,11.89532949985602,17000.0
1998-03-02,11.738815307617188,12.05185038248698,11.35870128813244,12.029490734281994,97400.0
1998-03-03,11.716460227966309,11.73881988488991,11.60466194334831,11.694100571042709,67400.0
1998-03-04,11.694096565246582,11.828254460832586,11.67173691598225,11.67173691598225,17100.0
1998-03-05,11.6270170211792,11.6270170211792,11.44813983623798,11.559938076826242,17100.0
1998-03-06,11.783533096313477,12.00712954975396,11.58229628821704,11.58229628821704,11100.0
1998-03-09,11.49285888671875,11.80589395367218,11.47049923907922,11.78353430603265,16200.0
1998-03-10,11.58229923248291,11.627018534538829,11.470500977343113,11.470500977343113,5800.0
1998-03-11,11.49285888671875,11.582297477276873,11.47049923907922,11.537578181997812,6600.0
1998-03-12,11.42577838897705,11.515216967364346,11.381059099783403,11.515216967364346,4200.0
1998-03-13,11.42577838897705,11.42577838897705,11.13510300921834,11.381059099783403,11500.0
1998-03-16,11.537574768066406,11.537574768066406,11.425776562949483,11.470495844996254,10600.0
1998-03-17,11.44814109802246,11.53757970035076,11.44814109802246,11.492860399186611,8900.0
1998-03-18,11.26926040649414,11.425777912139893,11.26926040649414,11.381058624812535,6800.0
1998-03-19,11.157464027404783,11.313981558851346,11.09038508535626,11.291621911501837,12000.0
1998-03-20,11.2245454788208,11.336343740562045,11.2245454788208,11.246905131169049,14200.0
1998-03-23,11.135102272033691,11.17982155826676,11.090382985800623,11.157461915150224,2900.0
1998-03-24,11.112743377685549,11.224541600801096,11.090383733062437,11.112743377685549,8100.0
1998-03-25,11.157464027404783,11.179823674754294,11.09038508535626,11.09038508535626,10900.0
1998-03-26,11.112743377685549,11.157462666931767,11.045664443816218,11.112743377685549,23600.0
1998-03-27,11.313983917236328,11.470501481308768,11.224545309194935,11.336343569246678,40300.0
1998-03-30,11.2245454788208,11.313984088213797,11.179826174124305,11.313984088213797,4500.0
1998-03-31,11.336344718933104,11.336344718933104,11.246906101821208,11.246906101821208,11000.0
1998-04-01,11.313983917236328,11.381062873267377,11.269264613215633,11.29162426522598,12900.0
1998-04-02,11.336344718933104,11.425783336045004,11.31398506465513,11.35870437321108,36800.0
1998-04-03,11.300106048583984,11.481270073410982,11.27746054548061,11.413333564100858,19300.0
1998-04-06,11.232172012329102,11.345399552775968,11.232172012329102,11.322754044686594,23500.0
1998-04-07,11.232172012329102,11.277463028507848,11.209526504239728,11.277463028507848,59900.0
1998-04-08,11.209529876708984,11.232175391611428,11.186884361806545,11.186884361806545,25100.0
1998-04-09,11.209529876708984,11.254820906513867,11.141593332001658,11.209529876708984,12200.0
1998-04-13,11.209529876708984,11.209529876708984,11.141593332001658,11.209529876708984,3000.0
1998-04-14,11.209529876708984,11.232175391611428,11.209529876708984,11.209529876708984,67300.0
1998-04-15,11.096299171447754,11.209526714013547,11.096299171447754,11.141590188474073,15700.0
1998-04-16,10.869843482971191,11.09629855553309,10.869843482971191,11.09629855553309,10100.0
1998-04-17,10.96042537689209,11.05100740480029,10.643388279213394,10.869843348983892,61700.0
1998-04-20,10.983073234558104,10.983073234558104,10.960427722734275,10.960427722734275,119300.0
1998-04-21,11.164236068725586,11.186881577992777,10.96042648532086,10.98307199458805,25400.0
1998-04-22,11.481268882751465,11.481268882751465,11.141586371427456,11.141586371427456,13800.0
1998-04-23,11.435979843139648,11.45862534777953,11.435979843139648,11.435979843139648,1400.0
1998-04-24,11.435979843139648,11.50391635705929,11.368043329220008,11.390688833859889,10900.0
1998-04-27,11.458623886108398,11.503914889610805,11.390687380854793,11.503914889610805,37600.0
1998-04-28,11.39069366455078,11.4586302072817,11.345402636063502,11.413339178794422,32900.0
1998-04-29,11.59449863433838,11.59449863433838,11.39068908803165,11.435980098322034,6300.0
1998-04-30,11.934181213378906,11.97947222367636,11.63978964644546,11.63978964644546,23500.0
1998-05-01,12.31915283203125,12.500316844267005,11.956824807559745,11.956824807559745,79800.0
1998-05-04,12.2738676071167,12.319158631497205,12.115349021784931,12.319158631497205,16500.0
1998-05-05,12.09270191192627,12.251220476314815,12.09270191192627,12.228574967116453,18400.0
1998-05-06,12.002116203308104,12.092698212389676,11.95682519876732,12.092698212389676,6600.0
1998-05-07,11.68508529663086,12.002122494601466,11.68508529663086,12.002122494601466,5500.0
1998-05-08,11.68508529663086,11.68508529663086,11.549212211786315,11.639794268349345,4800.0
1998-05-11,11.617144584655762,11.685081102694683,11.594499078642787,11.685081102694683,3800.0
1998-05-12,11.707728385925291,11.707728385925291,11.5039188008705,11.59450083867263,7000.0
1998-05-13,11.617144584655762,11.66243559668171,11.594499078642787,11.66243559668171,5400.0
1998-05-14,11.68508529663086,11.68508529663086,11.617148754208587,11.617148754208587,14300.0
1998-05-15,11.617144584655762,11.77566312674658,11.594499078642787,11.66243559668171,3700.0
1998-05-18,11.753019332885742,11.753019332885742,11.549209749078477,11.61714627701423,43000.0
1998-05-19,11.59449863433838,11.730371665209532,11.571853129193189,11.70772616006434,51700.0
1998-05-20,11.435979843139648,11.594498375618812,11.435979843139648,11.594498375618812,6400.0
1998-05-21,11.345392227172852,11.458619694509906,11.32274673370544,11.458619694509906,9600.0
1998-05-22,11.25481414794922,11.322750651860382,11.232168646645498,11.30010515055666,8200.0
1998-05-26,11.186881065368652,11.277463098286615,11.186881065368652,11.277463098286615,10900.0
1998-05-27,11.07365894317627,11.186886539732264,11.051013423865072,11.186886539732264,14100.0
1998-05-28,11.322747230529783,11.345392724990845,11.05100129699707,11.073646791458131,22800.0
1998-05-29,11.481268882751465,11.481268882751465,11.322750377466926,11.322750377466926,7800.0
1998-06-01,11.481268882751465,11.549205385016265,11.435977881241596,11.481268882751465,55200.0
1998-06-02,11.39069366455078,11.50392123576898,11.39069366455078,11.50392123576898,12000.0
1998-06-03,11.25481414794922,11.30010515055666,11.232168646645498,11.30010515055666,6500.0
1998-06-04,11.277462005615234,11.277462005615234,11.277462005615234,11.277462005615234,600.0
1998-06-05,11.209529876708984,11.277466421416312,11.209529876708984,11.277466421416312,3300.0
1998-06-08,11.300106048583984,11.300106048583984,11.164233029963736,11.209524036170484,19400.0
1998-06-09,11.232172012329102,11.30010853659722,11.164235488060982,11.30010853659722,2300.0
1998-06-10,10.801901817321776,11.186875257352112,10.643383342015168,11.186875257352112,54400.0
1998-06-11,10.756620407104492,10.8245569570441,10.66603834051835,10.801911440397564,24900.0
1998-06-12,10.756620407104492,10.756620407104492,10.756620407104492,10.756620407104492,3300.0
1998-06-15,10.507513046264648,10.711322566558575,10.507513046264648,10.711322566558575,3900.0
1998-06-16,10.530158042907717,10.55280354407526,10.507512541740171,10.530158042907717,18300.0
1998-06-17,10.507513046264648,10.57544955302929,10.416931037245126,10.530158548519529,10600.0
1998-06-18,10.643388748168944,10.643388748168944,10.462224684370325,10.484870192345152,22200.0
1998-06-19,10.73397445678711,10.801911003981964,10.620746878129015,10.666037909592257,8700.0
1998-06-22,10.892488479614258,10.892488479614258,10.733969936251889,10.756615442446511,157400.0
1998-06-23,10.847197532653809,10.915134051647463,10.824552026322593,10.824552026322593,17800.0
1998-06-24,10.892488479614258,10.937779492003504,10.869842973419631,10.869842973419631,10500.0
1998-06-25,10.892488479614258,10.915133985808882,10.892488479614258,10.892488479614258,2000.0
1998-06-26,10.73397445678711,10.86984755117682,10.73397445678711,10.86984755117682,15100.0
1998-06-29,10.507513046264648,10.688677064303697,10.326349028225604,10.688677064303697,75000.0
1998-06-30,10.847197532653809,10.847197532653809,10.552805950347963,10.552805950347963,17900.0
1998-07-01,10.869843482971191,10.869843482971191,10.80190696120262,10.80190696120262,4500.0
1998-07-02,10.924924850463867,10.94787637325896,10.718361145308036,10.787215713693314,38700.0
1998-07-06,10.970834732055664,11.016737806248363,10.83312550947756,10.901980120766613,24300.0
1998-07-07,11.26920223236084,11.475766020734053,11.016735379904691,11.016735379904691,35900.0
1998-07-08,11.383955001831056,11.383955001831056,11.223294346563277,11.29214891310661,12600.0
1998-07-09,11.17739200592041,11.26919810042489,11.17739200592041,11.22329505317265,18500.0
1998-07-10,11.062633514404297,11.062633514404297,10.993778948961946,11.016730470776062,9400.0
1998-07-13,11.085586547851562,11.131489597739147,10.92492587324502,11.131489597739147,86400.0
1998-07-14,11.223305702209473,11.315111883822638,11.131499520596307,11.131499520596307,3600.0
1998-07-15,11.200346946716309,11.26920153860186,10.993783171059654,11.26920153860186,13300.0
1998-07-16,11.63642120361328,11.63642120361328,11.246245344715009,11.246245344715009,40100.0
1998-07-17,11.383955001831056,11.636421745823275,11.383955001831056,11.636421745823275,7800.0
1998-07-20,11.383955001831056,11.406906524012165,11.383955001831056,11.406906524012165,3300.0
1998-07-21,11.154447555541992,11.338059860983012,11.154447555541992,11.338059860983012,51200.0
1998-07-22,10.924924850463867,11.17739160120988,10.924924850463867,11.17739160120988,32300.0
1998-07-23,10.810166358947754,10.970827005471394,10.764263317083856,10.970827005471394,17100.0
1998-07-24,10.511800765991213,10.741316066558705,10.48884923593446,10.741316066558705,8000.0
1998-07-27,10.44294261932373,10.465894141564004,10.397039574843188,10.465894141564004,11200.0
1998-07-28,10.282286643981934,10.419995840106692,10.213432045919554,10.419995840106692,33300.0
1998-07-29,10.328191757202148,10.442949443393283,10.282288682725696,10.282288682725696,32300.0
1998-07-30,10.44294261932373,10.465894141564004,10.3052334858821,10.3052334858821,10000.0
1998-07-31,10.695411682128906,10.764266263773512,10.511799464409954,10.511799464409954,205300.0
1998-08-03,10.810166358947754,10.810166358947754,10.649505712424114,10.69540875428801,191400.0
1998-08-04,10.64950942993164,10.810170132538367,10.603606372044004,10.764267074650732,118300.0
1998-08-05,10.626562118530272,10.74131980879518,10.58065904242431,10.718368270742198,101500.0
1998-08-06,10.64950942993164,10.695412487819278,10.603606372044004,10.64950942993164,110000.0
1998-08-07,10.64950942993164,10.718364016763095,10.603606372044004,10.603606372044004,140300.0
1998-08-10,10.695411682128906,10.83312084541812,10.60360557326943,10.649508627699168,19100.0
1998-08-11,10.64950942993164,10.64950942993164,10.557703314156369,10.64950942993164,32700.0
1998-08-12,10.64950942993164,10.67246095887546,10.626557900987825,10.64950942993164,432500.0
1998-08-13,10.695411682128906,10.718363209343774,10.649508627699168,10.649508627699168,6200.0
1998-08-14,10.718363761901855,10.856072932290315,10.69541223350378,10.69541223350378,24400.0
1998-08-17,11.223305702209473,11.292160338419349,10.764274794143644,10.764274794143644,17900.0
1998-08-18,11.246252059936523,11.56757354736328,11.154445920671735,11.154445920671735,17400.0
1998-08-19,11.223305702209473,11.246257247612764,11.20035415680618,11.246257247612764,6100.0
1998-08-20,11.246252059936523,11.338058199201312,11.20034899030413,11.20034899030413,22900.0
1998-08-21,11.292156219482422,11.292156219482422,11.223301608388017,11.269204682450953,2700.0
1998-08-24,11.26920223236084,11.26920223236084,11.246250700319372,11.246250700319372,2700.0
1998-08-25,11.246252059936523,11.292155129568918,11.246252059936523,11.292155129568918,27200.0
1998-08-26,11.154447555541992,11.246253708262502,11.039689864641357,11.246253708262502,34100.0
