Date,Close_GEN,High_GEN,Low_GEN,Open_GEN,Volume_GEN
1989-10-18,0.3722905814647674,0.383572114236427,0.3722905814647674,0.3779313478505973,17600.0
1989-10-19,0.383571982383728,0.383571982383728,0.383571982383728,0.383571982383728,6400.0
1989-10-20,0.383571982383728,0.383571982383728,0.383571982383728,0.383571982383728,3200.0
1989-10-23,0.383571982383728,0.383571982383728,0.383571982383728,0.383571982383728,0.0
1989-10-24,0.3722905814647674,0.3892128806222569,0.3610090486931078,0.383572114236427,446400.0
1989-10-25,0.3779312968254089,0.3779312968254089,0.3666497655768893,0.3722905312011491,166400.0
1989-10-26,0.3722905814647674,0.383572114236427,0.3722905814647674,0.3779313478505973,38400.0
1989-10-27,0.3497273623943329,0.3779311819422629,0.3497273623943329,0.3722904180326769,185600.0
1989-10-30,0.361008882522583,0.361008882522583,0.3497273549437523,0.3497273549437523,809600.0
1989-10-31,0.361008882522583,0.361008882522583,0.3497273549437523,0.361008882522583,502400.0
1989-11-01,0.361008882522583,0.361008882522583,0.361008882522583,0.361008882522583,0.0
1989-11-02,0.3497273623943329,0.3553681263039189,0.3497273623943329,0.3553681263039189,132800.0
1989-11-03,0.3553681671619415,0.3610089317200676,0.3497274026038154,0.3497274026038154,344000.0
1989-11-06,0.3553681671619415,0.3610089317200676,0.3497274026038154,0.3553681671619415,768000.0
1989-11-07,0.3553681671619415,0.3666496962781936,0.3497274026038154,0.3553681671619415,691200.0
1989-11-08,0.3779312968254089,0.3779312968254089,0.3553682343283695,0.3553682343283695,1539200.0
1989-11-09,0.3779312968254089,0.3779312968254089,0.3722905312011491,0.3779312968254089,96000.0
1989-11-10,0.3779312968254089,0.3835720624496687,0.3722905312011491,0.3779312968254089,548800.0
1989-11-13,0.3722905814647674,0.383572114236427,0.3722905814647674,0.3779313478505973,28800.0
1989-11-14,0.3722905814647674,0.383572114236427,0.3722905814647674,0.3722905814647674,12800.0
1989-11-15,0.3722905814647674,0.3722905814647674,0.3722905814647674,0.3722905814647674,0.0
1989-11-16,0.3779312968254089,0.3779312968254089,0.3779312968254089,0.3779312968254089,16000.0
1989-11-17,0.383571982383728,0.383571982383728,0.3722904534900889,0.3779312179369085,304000.0
1989-11-20,0.3722905814647674,0.383572114236427,0.3722905814647674,0.383572114236427,9600.0
1989-11-21,0.3722905814647674,0.383572114236427,0.3666498150789377,0.3722905814647674,2099200.0
1989-11-22,0.3722905814647674,0.383572114236427,0.3694703704143814,0.3722905814647674,1308800.0
1989-11-24,0.3722905814647674,0.383572114236427,0.3722905814647674,0.3722905814647674,4800.0
1989-11-27,0.361008882522583,0.3722904101014137,0.361008882522583,0.3722904101014137,88000.0
1989-11-28,0.3666495978832245,0.3666495978832245,0.3553680717945099,0.3610088348388672,425600.0
1989-11-29,0.361008882522583,0.361008882522583,0.3553681187331676,0.361008882522583,763200.0
1989-11-30,0.361008882522583,0.361008882522583,0.3553681187331676,0.361008882522583,3243200.0
1989-12-01,0.3581887781620025,0.3610089887440653,0.3553682232949393,0.3610089887440653,209600.0
1989-12-04,0.3553681671619415,0.3610089317200676,0.3553681671619415,0.3581887215834776,297600.0
1989-12-05,0.3581887781620025,0.3610089887440653,0.3553682232949393,0.3553682232949393,278400.0
1989-12-06,0.361008882522583,0.361008882522583,0.3497273549437523,0.3581886727703249,456000.0
1989-12-07,0.3497273623943329,0.3610088902135049,0.3497273623943329,0.3610088902135049,44800.0
1989-12-08,0.3497273623943329,0.3553681263039189,0.3440865984847469,0.3497273623943329,235200.0
1989-12-11,0.3440865278244018,0.3553680533268412,0.3440865278244018,0.3497272905756216,41600.0
1989-12-12,0.3525478541851043,0.3553680634990229,0.3412663283597385,0.3440865376736571,934400.0
1989-12-13,0.3553681671619415,0.3553681671619415,0.3384458734875634,0.3525479570253516,622400.0
1989-12-14,0.3440865278244018,0.3469070813424296,0.3384457650731821,0.3469070813424296,273600.0
1989-12-15,0.3553681671619415,0.3553681671619415,0.3384458734875634,0.3440866380456894,1768000.0
1989-12-18,0.3497273623943329,0.3553681263039189,0.3384458345751608,0.3553681263039189,616000.0
1989-12-19,0.3440865278244018,0.3497272905756216,0.3384457650731821,0.3497272905756216,3896000.0
1989-12-20,0.3497273623943329,0.3497273623943329,0.3384458345751608,0.3440865984847469,38400.0
1989-12-21,0.3384458422660827,0.3497273703416188,0.3384458422660827,0.3497273703416188,798400.0
1989-12-22,0.3384458422660827,0.3497273703416188,0.3384458422660827,0.3384458422660827,457600.0
1989-12-26,0.3384458422660827,0.3384458422660827,0.3384458422660827,0.3384458422660827,8000.0
1989-12-27,0.3384458422660827,0.346907160465192,0.3384458422660827,0.3384458422660827,184000.0
1989-12-28,0.3497273623943329,0.3497273623943329,0.3384458345751608,0.3384458345751608,1108800.0
1989-12-29,0.3497273623943329,0.3553681263039189,0.3440865984847469,0.3497273623943329,1104000.0
1990-01-02,0.3722905814647674,0.3722905814647674,0.3384459831497886,0.3497275159214482,1700800.0
1990-01-03,0.383571982383728,0.3892127468305476,0.3694702434091488,0.3722904534900889,6456000.0
1990-01-04,0.3779312968254089,0.3948535936981884,0.3779312968254089,0.3835720624496687,294400.0
1990-01-05,0.4061349332332611,0.4061349332332611,0.3835718813869688,0.3835718813869688,1577600.0
1990-01-08,0.4089556038379669,0.4117758139830484,0.3948535202577176,0.4061350494079381,732800.0
1990-01-09,0.4117757976055145,0.4117757976055145,0.4004942689039936,0.4089555875726011,3304000.0
1990-01-10,0.4004941582679748,0.4117756838529882,0.4004941582679748,0.4117756838529882,211200.0
1990-01-11,0.4004941582679748,0.4061349210604815,0.3948533954754682,0.4004941582679748,150400.0
1990-01-12,0.3779312968254089,0.3948535936981884,0.3779312968254089,0.3948535936981884,417600.0
1990-01-15,0.3779312968254089,0.3892128280739286,0.3779312968254089,0.3779312968254089,188800.0
1990-01-16,0.383571982383728,0.383571982383728,0.3666496890432694,0.3779312179369085,188800.0
1990-01-17,0.3807519674301147,0.389212946293947,0.3779314116187601,0.3835721789563535,416000.0
1990-01-18,0.3779312968254089,0.3779312968254089,0.3779312968254089,0.3779312968254089,24000.0
1990-01-19,0.383571982383728,0.394853511277367,0.3779312179369085,0.3779312179369085,8950400.0
1990-01-22,0.383571982383728,0.3892127468305476,0.383571982383728,0.383571982383728,547200.0
1990-01-23,0.3892127573490143,0.3948535219482754,0.3779312281504921,0.3835719927497532,252800.0
1990-01-24,0.3779312968254089,0.3779312968254089,0.3610089999526294,0.3779312968254089,449600.0
1990-01-25,0.3694702386856079,0.377931213105197,0.3666496843557882,0.377931213105197,1920000.0
1990-01-26,0.3666495978832245,0.3779311239719391,0.3666495978832245,0.36947015154783,158400.0
1990-01-29,0.3666495978832245,0.3666495978832245,0.3666495978832245,0.3666495978832245,25600.0
1990-01-30,0.3666495978832245,0.3779311239719391,0.3666495978832245,0.3666495978832245,121600.0
1990-01-31,0.3722905814647674,0.3722905814647674,0.3666498150789377,0.3666498150789377,11200.0
1990-02-01,0.3751110434532165,0.3779312538017886,0.3722904888196724,0.3722904888196724,336000.0
1990-02-02,0.3722905814647674,0.3722905814647674,0.3722905814647674,0.3722905814647674,56000.0
1990-02-05,0.4004941582679748,0.4117756838529882,0.3722903443054414,0.3722903443054414,1088000.0
1990-02-06,0.4004941582679748,0.4061349210604815,0.3948533954754682,0.4004941582679748,262400.0
1990-02-07,0.4004941582679748,0.4061349210604815,0.3948533954754682,0.4004941582679748,1441600.0
1990-02-08,0.4004941582679748,0.4117756838529882,0.3920331862216341,0.4004941582679748,110400.0
1990-02-09,0.4004941582679748,0.4117756838529882,0.4004941582679748,0.4004941582679748,36800.0
1990-02-12,0.383571982383728,0.4117758046178256,0.3807517723027879,0.4004942757241866,368000.0
1990-02-13,0.3948534727096557,0.3948534727096557,0.3920332629041825,0.3920332629041825,57600.0
1990-02-14,0.3892127573490143,0.3976740763903802,0.3835719927497532,0.3948535219482754,176000.0
1990-02-15,0.383571982383728,0.392033301196427,0.383571982383728,0.3892127468305476,115200.0
1990-02-16,0.3920332491397857,0.3948534588462407,0.3835719314506338,0.3835719314506338,2939200.0
1990-02-20,0.3892127573490143,0.3892127573490143,0.3835719927497532,0.3892127573490143,121600.0
1990-02-21,0.383571982383728,0.3892127468305476,0.383571982383728,0.3892127468305476,212800.0
1990-02-22,0.3976741731166839,0.4004943839598001,0.3835720860460058,0.3835720860460058,4353600.0
1990-02-23,0.3948534727096557,0.3948534727096557,0.3892127088138035,0.3948534727096557,30400.0
1990-02-26,0.3948534727096557,0.3948534727096557,0.3835719449179512,0.3948534727096557,281600.0
1990-02-27,0.3948534727096557,0.3948534727096557,0.3948534727096557,0.3948534727096557,16000.0
1990-02-28,0.4004941582679748,0.4061349210604815,0.4004941582679748,0.4004941582679748,512000.0
1990-03-01,0.423057347536087,0.4286981121699015,0.4033148434602117,0.4033148434602117,1947200.0
1990-03-02,0.4286979138851166,0.4286979138851166,0.4230571518603124,0.4230571518603124,900800.0
1990-03-05,0.4512610733509063,0.4512610733509063,0.4230572562664747,0.428698019683361,542400.0
1990-03-06,0.4569019973278045,0.4569019973278045,0.4456204665295871,0.4512612319286958,542400.0
1990-03-07,0.4512610733509063,0.462542600184679,0.4512610733509063,0.4569018367677926,1288000.0
1990-03-08,0.4512610733509063,0.4569018367677926,0.44562030993402,0.4512610733509063,272000.0
1990-03-09,0.4456203281879425,0.4512610918358911,0.4456203281879425,0.4512610918358911,27200.0
1990-03-12,0.4512610733509063,0.4569018367677926,0.44562030993402,0.44562030993402,822400.0
1990-03-13,0.4569019973278045,0.4569019973278045,0.4456204665295871,0.4512612319286958,987200.0
1990-03-14,0.4569019973278045,0.4625427627269132,0.4512612319286958,0.4569019973278045,878400.0
1990-03-15,0.4569019973278045,0.4625427627269132,0.4512612319286958,0.4569019973278045,195200.0
1990-03-16,0.4625426530838012,0.4625426530838012,0.4512611249598061,0.4569018890218037,2417600.0
1990-03-19,0.4569019973278045,0.4681835281260219,0.4512612319286958,0.4625427627269132,1352000.0
1990-03-20,0.4681835174560547,0.4681835174560547,0.4512612216443901,0.456901986914945,1480000.0
1990-03-21,0.4569019973278045,0.4681835281260219,0.4569019973278045,0.4681835281260219,150400.0
1990-03-22,0.4456203281879425,0.4569018554838397,0.4343388008920452,0.4569018554838397,425600.0
1990-03-23,0.4456203281879425,0.4456203281879425,0.4456203281879425,0.4456203281879425,16000.0
1990-03-26,0.4456203281879425,0.4569018554838397,0.4456203281879425,0.4569018554838397,27200.0
1990-03-27,0.4456203281879425,0.4569018554838397,0.4456203281879425,0.4569018554838397,363200.0
1990-03-28,0.43433877825737,0.4569018316733373,0.43433877825737,0.4456203049653536,678400.0
1990-03-29,0.4428001642227173,0.4512611384257368,0.4399796099650934,0.4512611384257368,233600.0
1990-03-30,0.4512610733509063,0.4512610733509063,0.4399795465171336,0.4399795465171336,139200.0
1990-04-02,0.4456203281879425,0.4512610918358911,0.4456203281879425,0.4456203281879425,118400.0
1990-04-03,0.4456203281879425,0.4569018554838397,0.4456203281879425,0.4569018554838397,830400.0
1990-04-04,0.4512610733509063,0.4512610733509063,0.44562030993402,0.4512610733509063,243200.0
1990-04-05,0.4512610733509063,0.4512610733509063,0.4512610733509063,0.4512610733509063,24000.0
1990-04-06,0.4512610733509063,0.4569018367677926,0.4512610733509063,0.4512610733509063,518400.0
1990-04-09,0.4512610733509063,0.4569018367677926,0.44562030993402,0.4569018367677926,211200.0
1990-04-10,0.4456203281879425,0.4456203281879425,0.4174165099481993,0.4456203281879425,1732800.0
1990-04-11,0.4456203281879425,0.4512610918358911,0.4456203281879425,0.4512610918358911,75200.0
1990-04-12,0.4456203281879425,0.4512610918358911,0.4456203281879425,0.4512610918358911,243200.0
1990-04-16,0.43433877825737,0.4569018316733373,0.43433877825737,0.4569018316733373,171200.0
1990-04-17,0.43433877825737,0.4456203049653536,0.4286980149033782,0.43433877825737,521600.0
1990-04-18,0.4286979138851166,0.4399794379347249,0.4286979138851166,0.4399794379347249,38400.0
1990-04-19,0.43433877825737,0.4399795416113618,0.4286980149033782,0.4286980149033782,968000.0
1990-04-20,0.43433877825737,0.4399795416113618,0.4286980149033782,0.43433877825737,470400.0
1990-04-23,0.423057347536087,0.4343388768037159,0.423057347536087,0.4258779019954696,774400.0
1990-04-24,0.4286979138851166,0.4286979138851166,0.4286979138851166,0.4286979138851166,35200.0
1990-04-25,0.43433877825737,0.43433877825737,0.4286980149033782,0.4286980149033782,153600.0
1990-04-26,0.43433877825737,0.43433877825737,0.4286980149033782,0.4315185687228104,94400.0
1990-04-27,0.4456203281879425,0.4512610918358911,0.4343388008920452,0.4343388008920452,705600.0
1990-04-30,0.4569019973278045,0.4569019973278045,0.4456204665295871,0.4512612319286958,80000.0
1990-05-01,0.4512610733509063,0.4569018367677926,0.4512610733509063,0.4512610733509063,163200.0
1990-05-02,0.4512610733509063,0.4569018367677926,0.4512610733509063,0.4569018367677926,113600.0
1990-05-03,0.4681835174560547,0.4681835174560547,0.456901986914945,0.4597225416927172,332800.0
1990-05-04,0.4738241136074066,0.4738241136074065,0.4681833503501755,0.4681833503501755,67200.0
1990-05-07,0.4738241136074066,0.4738241136074065,0.4710039041212244,0.4710039041212244,84800.0
1990-05-08,0.4681835174560547,0.4738242827266096,0.4681835174560547,0.471004072233827,121600.0
1990-05-09,0.4738241136074066,0.4738241136074065,0.4681833503501755,0.4738241136074065,160000.0
1990-05-10,0.4710040092468261,0.4738242193624642,0.4653632447306063,0.4681834548462444,233600.0
1990-05-11,0.4851057529449463,0.4851057529449463,0.4738242238066917,0.4794649883758189,1302400.0
1990-05-14,0.5076687335968018,0.5076687335968018,0.4738241513570149,0.4851056787702772,488000.0
1990-05-15,0.518950343132019,0.518950343132019,0.5020280493342358,0.5020280493342358,739200.0
1990-05-16,0.518950343132019,0.5245911077312801,0.513309578532758,0.518950343132019,1108800.0
1990-05-17,0.5076687335968018,0.518950261010064,0.5076687335968018,0.518950261010064,124800.0
1990-05-18,0.5161300897598267,0.5245910638078154,0.5076687714269181,0.5076687714269181,550400.0
1990-05-21,0.5471542477607727,0.5584357786424382,0.5133096551157765,0.5133096551157765,1976000.0
1990-05-22,0.5415135025978088,0.5471542682498693,0.5189504399895668,0.5471542682498693,1502400.0
1990-05-23,0.5302317142486572,0.541513240083735,0.5302317142486572,0.541513240083735,67200.0
1990-05-24,0.5415135025978088,0.5471542682498693,0.5302319712936878,0.5302319712936878,206400.0
1990-05-25,0.5358725786209106,0.5358725786209106,0.5076687586934943,0.5189502866644609,308800.0
1990-05-29,0.5471542477607727,0.5584357786424382,0.5358727168791073,0.5358727168791073,366400.0
1990-05-30,0.5527949333190918,0.5640764625705018,0.5415134040676818,0.5640764625705018,244800.0
1990-05-31,0.5358725786209106,0.5527948705773604,0.5358725786209106,0.5527948705773604,166400.0
1990-06-01,0.5245910286903381,0.5415133199384136,0.5245910286903381,0.5415133199384136,17600.0
1990-06-04,0.5302317142486572,0.5302317142486572,0.5189501884135794,0.5245909513311183,44800.0
1990-06-05,0.518950343132019,0.5302318723305413,0.5161301329748629,0.5302318723305413,462400.0
1990-06-06,0.5245910286903381,0.5245910286903381,0.5076687374422627,0.5133095011916212,155200.0
1990-06-07,0.5302317142486572,0.5640762917538906,0.5245909513311183,0.5358724771661961,1331200.0
1990-06-08,0.5274117588996887,0.5358727352078329,0.5189504383065329,0.5302319695740662,782400.0
1990-06-11,0.5302317142486572,0.541513240083735,0.5133094254960405,0.5302317142486572,1249600.0
1990-06-12,0.5302317142486572,0.5302317142486572,0.5302317142486572,0.5302317142486572,17600.0
1990-06-13,0.5358725786209106,0.5415133426063938,0.5302318146354273,0.5415133426063938,62400.0
1990-06-14,0.5415135025978088,0.5415135025978088,0.5415135025978088,0.5415135025978088,17600.0
1990-06-15,0.5471542477607727,0.5584357786424382,0.5302319514382746,0.5302319514382746,592000.0
1990-06-18,0.5358725786209106,0.5584356345628437,0.5358725786209106,0.5584356345628437,185600.0
1990-06-19,0.5415135025978088,0.5415135025978088,0.5245912056416273,0.5302319712936878,814400.0
1990-06-20,0.5415135025978088,0.5471542682498693,0.5415135025978088,0.5471542682498693,177600.0
1990-06-21,0.5415135025978088,0.5527950339019299,0.5415135025978088,0.5471542682498693,172800.0
1990-06-22,0.5527949333190918,0.5527949333190918,0.5415134040676818,0.5527949333190918,113600.0
1990-06-25,0.5584354996681213,0.5640762622910317,0.5527947370452111,0.5584354996681213,200000.0
1990-06-26,0.5640764832496643,0.5809987777471542,0.5640764832496643,0.569717248082161,235200.0
1990-06-27,0.5584354996681213,0.5753577875368523,0.5584354996681213,0.5640762622910317,256000.0
1990-06-28,0.5697172284126282,0.5697172284126282,0.5697172284126282,0.5697172284126282,64000.0
1990-06-29,0.5809987187385559,0.5866394829981535,0.5584356617001653,0.5697171902193606,299200.0
1990-07-02,0.5979208946228027,0.6035616577796217,0.580998605152346,0.586639368309165,971200.0
1990-07-03,0.6204840540885925,0.6204840540885925,0.5922802334482019,0.6035617617043582,227200.0
1990-07-05,0.6120232343673706,0.6233047654682898,0.6092026794496375,0.6204842105505566,772800.0
1990-07-06,0.6035616993904114,0.6092024629361161,0.6035616993904114,0.6092024629361161,80000.0
1990-07-09,0.5922802686691284,0.6035617975961594,0.5809987397420974,0.6035617975961594,388800.0
1990-07-10,0.5753579139709473,0.5866394416958678,0.569717150108487,0.5809986778334075,812800.0
1990-07-11,0.5922802686691284,0.5922802686691284,0.5697172108150663,0.5753579752785819,803200.0
1990-07-12,0.5922802686691284,0.5922802686691284,0.5809987397420974,0.5922802686691284,240000.0
1990-07-13,0.5922802686691284,0.5922802686691284,0.5809987397420974,0.5922802686691284,168000.0
1990-07-16,0.5979208946228027,0.5979208946228027,0.586639368309165,0.5922801314659839,555200.0
1990-07-17,0.5979208946228027,0.5979208946228027,0.586639368309165,0.586639368309165,110400.0
1990-07-18,0.5979208946228027,0.5979208946228027,0.5979208946228027,0.5979208946228027,3200.0
1990-07-19,0.5922802686691284,0.5922802686691284,0.5866395042056128,0.5922802686691284,32000.0
1990-07-20,0.586639404296875,0.5979209313025841,0.586639404296875,0.5922801677997296,32000.0
1990-07-23,0.5753579139709473,0.5866394416958678,0.5640763862460267,0.5866394416958678,496000.0
1990-07-24,0.5358725786209106,0.5640763985483269,0.5358725786209106,0.5640763985483269,664000.0
1990-07-25,0.5471542477607727,0.5527950132016054,0.5189504205566092,0.54151348231994,2756800.0
1990-07-26,0.5471542477607727,0.5471542477607727,0.5302319514382746,0.5471542477607727,2436800.0
1990-07-27,0.5358725786209106,0.5471541065918771,0.5358725786209106,0.5358725786209106,65600.0
1990-07-30,0.5415135025978088,0.5471542682498693,0.5358727369457483,0.5358727369457483,222400.0
1990-07-31,0.5527949333190918,0.5527949333190918,0.5415134040676818,0.5415134040676818,1203200.0
1990-08-01,0.5415135025978088,0.5527950339019299,0.5358727369457483,0.5527950339019299,569600.0
1990-08-02,0.5386929512023926,0.5415131601021939,0.5302316359333982,0.5302316359333982,321600.0
1990-08-03,0.5020280480384827,0.5358726355466951,0.4907465188690786,0.5358726355466951,2355200.0
1990-08-06,0.43433877825737,0.4794648850893045,0.4174164881953945,0.4794648850893045,571200.0
1990-08-07,0.4456203281879425,0.4569018554838397,0.4230572735961479,0.4230572735961479,588800.0
1990-08-08,0.4907464385032654,0.4963872021642224,0.4569018565375229,0.4569018565375229,696000.0
1990-08-09,0.4822854995727539,0.5020280016525888,0.4822854995727539,0.485105709462052,30400.0
1990-08-10,0.4569019973278045,0.485105824323348,0.4399797011304784,0.485105824323348,1019200.0
1990-08-13,0.4738241136074066,0.4738241136074065,0.4569018238357135,0.4569018238357135,104000.0
1990-08-14,0.4851057529449463,0.4907465175140735,0.4681834592375644,0.4851057529449463,220800.0
1990-08-15,0.5245910286903381,0.5245910286903381,0.5076687374422627,0.5076687374422627,88000.0
1990-08-16,0.5133095383644104,0.518950302522261,0.5133095383644104,0.5133095383644104,688000.0
