Date,Close_BG,High_BG,Low_BG,Open_BG,Volume_BG
2024-07-16,106.84645080566406,107.00951482482913,104.95680505947227,105.49396788465556,836200.0
2024-07-17,107.5370864868164,108.60181069505776,106.3092982548756,107.14380668098173,1114700.0
2024-07-18,107.6426010131836,108.25649513365433,106.50113820252932,106.90400484692664,851100.0
2024-07-19,107.35482788085938,108.09342399853254,106.09826457914374,107.75769449875672,1068900.0
2024-07-22,108.24689483642578,108.5346608907752,107.26850342438836,107.8728033566884,788300.0
2024-07-23,106.32847595214844,108.31404127286837,106.14623094467794,107.76729161406708,855200.0
2024-07-24,107.51789093017578,107.9303516976154,105.46518124613516,105.54191983500642,844600.0
2024-07-25,108.34281158447266,109.33080444222182,106.8368515515391,107.6521862448286,851600.0
2024-07-26,109.6473388671875,110.23245779869762,107.8728010845954,108.39077558059752,757800.0
2024-07-29,108.9375228881836,109.76244440289496,108.64017001132058,109.4171280796114,1037900.0
2024-07-30,109.88714599609376,110.13654276034072,106.53950359948888,108.17015842513042,1430300.0
2024-07-31,100.93771362304688,103.0575677290954,99.07684310502106,100.94730045794782,3664000.0
2024-08-01,98.86581420898438,102.82735046928322,98.5684613310964,101.64752579249291,1938000.0
2024-08-02,94.4054946899414,98.39581384194196,93.68608682228512,97.83947000125426,1931800.0
2024-08-05,91.51827239990234,94.23283240720411,90.88518999118791,93.72445204043372,1822500.0
2024-08-06,91.42234802246094,93.43669587434152,91.41276118681228,91.94032255709922,1524400.0
2024-08-07,91.78684997558594,93.69567671519644,91.7772558220255,92.54462710657184,1333600.0
2024-08-08,93.41751098632812,94.60692996967012,92.065027972648,92.0938031170376,1556200.0
2024-08-09,92.92830657958984,93.57098314857612,91.99787858218214,93.10096475483772,1576300.0
2024-08-12,92.99545288085938,93.9642575123802,92.68850582073928,92.92830844015172,1163800.0
2024-08-13,92.65972137451172,92.98585670963092,90.57823660335472,91.19213066196144,1942000.0
2024-08-14,91.85398864746094,93.36953549609072,91.56622260427348,92.96666889018388,1221700.0
2024-08-15,92.09380340576172,93.19689695939316,91.9019569122371,92.57340866228014,785800.0
2024-08-16,92.57341003417967,92.6597354688985,91.48949745473983,91.92114658292054,772900.0
2024-08-19,92.97913360595705,93.52976298549382,92.70865003286872,92.70865003286872,706900.0
2024-08-20,91.94548797607422,93.27858863234998,91.88752932105648,92.81490465196016,536400.0
2024-08-21,93.0564193725586,93.25928205812994,92.25462349378267,92.38986528416358,680200.0
2024-08-22,93.19165802001952,93.5104453880768,92.39952440159288,93.01777467109054,587200.0
2024-08-23,95.28790283203124,95.6549865869398,93.3751935694501,93.79057374546244,818300.0
2024-08-26,97.21028137207033,97.25858516679862,95.75160110886664,95.983443109289,1225800.0
2024-08-27,96.91082000732422,97.84785762686576,96.13800350024631,97.5194080318141,907700.0
2024-08-28,97.3938217163086,97.55804281736468,95.78057529273048,96.61135040058636,760600.0
2024-08-29,97.62567138671876,98.35018410499372,95.63567881229666,97.80921696712156,925400.0
2024-08-30,97.93479919433594,97.99276522506644,97.0460653377982,97.78024030934552,1218800.0
2024-09-03,95.92548370361328,97.5097508727055,95.3555298847863,97.0074179438962,1097100.0
2024-09-04,96.80455780029295,97.6932916266126,95.82887861589616,96.4761155745279,883200.0
2024-09-05,95.38450622558594,98.06037715416328,95.32654757027888,97.38416090504354,977900.0
2024-09-06,95.0947036743164,96.58237054843516,94.7469370091913,95.16232456086162,735200.0
2024-09-09,95.5583953857422,96.07038319248996,94.05141129491864,95.1816493630363,1061100.0
2024-09-10,92.91150665283205,95.86751603753602,92.53476064772757,95.56805315402327,1044100.0
2024-09-11,92.64102172851562,93.04674705569091,91.27893436855337,93.04674705569091,968400.0
2024-09-12,93.15300750732422,93.33655307192768,91.7619408495376,92.59271595125752,680200.0
2024-09-13,94.07073211669922,94.71796910324628,93.15301892148102,93.52010272554335,727600.0
2024-09-16,93.9837875366211,95.6839793885988,93.50077907402368,95.18164646022792,993200.0
2024-09-17,94.37020111083984,95.1140309423974,94.0610759721228,94.2929179836294,770100.0
2024-09-18,94.38951110839844,95.68397759637796,93.78092311016964,94.26393156372002,1046600.0
2024-09-19,96.94947052001952,97.06539521782068,94.534427925101,95.37486540137768,1497000.0
2024-09-20,95.44247436523438,96.75625796220636,94.3025741081594,96.7272712637867,5880500.0
2024-09-23,94.1286849975586,95.5390687257578,93.66499366288583,94.81455608229167,2334900.0
2024-09-24,93.76160430908205,95.51975489141375,93.68432855313992,94.23495792864698,1871400.0
2024-09-25,91.5011215209961,93.92582599233624,91.47214219335092,93.7712597513967,1569100.0
2024-09-26,92.61204528808594,93.0274328607983,90.96981209288914,90.96981209288914,3155900.0
2024-09-27,94.4088363647461,94.98844503983754,93.46213654500151,93.57806122806949,1380700.0
2024-09-30,93.35588073730467,94.46680174284818,92.81491358474426,94.30258062441014,1240200.0
2024-10-01,94.36054229736328,94.94981326598187,92.35122513781543,92.97913767143976,846300.0
2024-10-02,93.65534210205078,95.41349268905272,93.04675406543936,94.66000063321256,1486300.0
2024-10-03,93.3848648071289,93.52010660213288,92.0421017209286,93.22064368035622,1021300.0
2024-10-04,94.83387756347656,94.9014984518565,93.74228111673644,94.02242690291736,833200.0
2024-10-07,95.57771301269533,96.01241766313386,94.7952343237324,95.02708368274864,1247600.0
2024-10-08,94.90149688720705,95.22994646115446,93.56839623678552,94.65033780315048,1062500.0
2024-10-09,93.09505462646484,94.97878470059815,92.95015061227204,94.7276182340056,1216800.0
2024-10-10,92.79557800292967,93.68431912298767,92.1580107023678,93.55873221323964,1107400.0
2024-10-11,93.6746597290039,93.96446037617704,92.7955808146268,92.86320170264626,631900.0
2024-10-14,92.95015716552734,93.45248276400352,92.55408665681789,93.16268208531048,826600.0
2024-10-15,91.46248626708984,93.44282398745888,91.37554090803546,93.423499520947,1119000.0
2024-10-16,91.88753509521484,92.67966870077169,91.48180237422277,91.53976840300702,1318600.0
2024-10-17,92.35121154785156,92.51543264736618,91.24029067032096,92.26427356697576,901700.0
2024-10-18,86.50682830810547,88.74798753128292,85.26066545032953,88.59342126824478,5329600.0
2024-10-21,85.83060455322266,87.36657533654075,85.70502500293856,86.94152552000314,2186300.0
2024-10-22,86.33293914794922,86.68070584629919,85.50216396523815,85.97551021627716,1822100.0
2024-10-23,85.9658432006836,87.22166813821089,85.61807652167985,86.7386596807195,2071700.0
2024-10-24,87.1443862915039,87.21200718173733,85.65671933624414,86.14939003373014,1222800.0
2024-10-25,86.72898864746094,88.32291786946985,86.52612600031412,87.6080674885539,1479800.0
2024-10-28,86.81595611572266,87.39556487956881,86.36192691683682,86.94153568068297,1721800.0
2024-10-29,84.85492706298828,86.72900234225303,84.78730616992844,86.67104368252305,2746300.0
2024-10-30,82.94221496582031,86.97050383231306,82.1887229326777,85.25099486024418,3393800.0
2024-10-31,81.16473388671875,83.73434228946583,80.99085055593042,83.01949187183551,2962200.0
2024-11-01,79.81231689453125,81.88924728043126,79.64808842442788,81.39658398049275,3147900.0
2024-11-04,81.14543151855469,81.84096496793374,80.42091873713902,80.52718120135665,2802500.0
2024-11-05,81.9182357788086,82.25634021858998,79.3872688565004,79.6577524083255,3257100.0
2024-11-06,82.84561157226562,83.54114492086764,81.56080732388268,83.14507445342102,2540300.0
2024-11-07,83.85992431640625,84.36225722919488,82.3529403182884,83.17405320520841,3022400.0
2024-11-08,84.15939331054688,84.53613930445795,82.96152707183711,83.30929373854332,2296800.0
2024-11-11,84.76798248291016,86.10108314392667,84.28497403571409,84.45885737150964,2658700.0
2024-11-12,84.48783874511719,85.74366368628819,84.23667228285814,84.32361763792343,1755100.0
2024-11-13,83.67638397216797,84.97084304091996,83.42521752221467,84.07244705659066,1986700.0
2024-11-14,85.06744384765625,85.38623118596148,83.22235544467162,84.02415122157608,2025900.0
2024-11-15,87.52113342285156,89.02812486322406,85.29929887955294,85.47318222382191,3252700.0
2024-11-18,88.8740463256836,89.4677734525329,88.23165754510536,88.6599142568712,2566800.0
2024-11-19,87.10260009765625,89.00058281046236,86.99553406343267,88.26085587197008,1619400.0
2024-11-20,85.73023223876953,87.49194327219436,85.20463729173372,87.04421589342905,2731900.0
2024-11-21,86.01248931884766,86.98581156220555,84.97103481548906,85.62315893633262,1165500.0
2024-11-22,85.31169891357422,85.74969096710693,84.58170720711327,85.57449266052191,1611400.0
2024-11-25,86.08061981201172,86.9858097767896,85.33115754152786,85.40902510160448,1980800.0
2024-11-26,87.26807403564453,87.62819850542738,85.6815540603854,86.01248747748934,1518300.0
2024-11-27,86.5380859375,88.12459855232612,86.19741720488142,87.55033455590984,851400.0
2024-11-29,87.34593963623047,87.53087324635825,86.1390220840116,86.36288947657995,801200.0
2024-12-02,86.71327209472656,86.99553642663278,85.51608993531856,86.60621348345371,1531600.0
2024-12-03,85.9054183959961,87.33620320055807,82.83945201848597,87.04420357380131,1903200.0
2024-12-04,84.25077056884766,85.73022452950758,83.96850622864466,85.69129074887343,1987100.0
2024-12-05,83.90037536621094,84.75690370270728,83.60838314538131,84.46490405601817,1876900.0
2024-12-06,81.75907135009766,84.31890626786861,81.63254212727009,84.28970778766684,1902700.0
2024-12-09,83.21904754638672,84.60116327898604,81.92452724679231,82.69345267078013,1541700.0
2024-12-10,82.45012664794922,83.65704415492537,81.71039966102732,83.2677211968333,1718900.0
2024-12-11,82.52799224853516,82.73238902443359,81.8466622363478,82.52799224853516,1213700.0
2024-12-12,81.36000061035156,82.73238850167411,81.2334713953642,82.73238850167411,1426800.0
2024-12-13,80.44508361816406,81.4086705445092,79.76375360314341,81.2432075479785,1393600.0
2024-12-16,78.69310760498047,80.51322300554527,78.61524003765086,80.01682654614397,1274700.0
2024-12-17,79.10189819335938,79.26736862412143,77.28179028771368,78.3329801291989,1778300.0
2024-12-18,77.01898956298828,80.08495623891389,76.8632618591907,78.68336977543711,1961600.0
2024-12-19,75.84127044677734,78.09937784444575,75.6174104803529,77.48618747996957,1704700.0
2024-12-20,76.98978424072266,77.63218045468102,75.56873472525425,75.56873472525425,7010200.0
2024-12-23,76.94112396240234,77.13578543479633,75.80233132873408,76.44472755418074,1054200.0
2024-12-24,76.98978424072266,77.09685027638238,76.05539582339517,76.73671839044884,397900.0
2024-12-26,75.97753143310547,76.90219201363917,75.68553921756273,76.69779523500145,1192000.0
2024-12-27,75.98726654052734,77.37911763271624,75.45193634127803,75.8120682413057,1047500.0
2024-12-30,74.83873748779297,76.25978689711287,74.34234112552815,76.10405921878692,1071400.0
2024-12-31,75.685546875,75.74394383884496,74.90688603638684,75.0820843537818,1194900.0
2025-01-02,75.5006103515625,76.66859413870621,75.16968433468705,76.40580038564981,870800.0
2025-01-03,75.21833801269531,75.91913118096474,74.67327995997866,75.60766837571822,1231900.0
2025-01-06,75.89967346191406,77.32072307714617,75.52007094692412,75.87046755625364,928300.0
2025-01-07,75.73419952392578,77.01898455664679,75.52980274893144,76.03593446155867,874500.0
2025-01-08,75.31566619873047,75.78286410372243,73.72915374847508,75.35459997630136,1665500.0
2025-01-10,79.05323028564453,79.9778834054589,75.37407355715337,75.46166899075598,2349800.0
