Date,Close_LHX,High_LHX,Low_LHX,Open_LHX,Volume_LHX
1982-07-22,2.046764612197876,2.0660735828668373,2.046764612197876,2.056419097532357,151566.0
1982-07-23,2.066072940826416,2.0757275790844063,2.0467639761577927,2.066072940826416,123624.0
1982-07-26,2.046764612197876,2.0853827094595254,2.046764612197876,2.0660735828668373,104149.0
1982-07-27,2.0564186573028564,2.0660731405705457,2.046764174035167,2.0564186573028564,80017.0
1982-07-28,2.046764612197876,2.056419097532357,2.046764612197876,2.056419097532357,114733.0
1982-07-29,2.046764612197876,2.056419097532357,2.0371099709396683,2.046764612197876,114733.0
1982-07-30,2.0371103286743164,2.0564194586578592,2.0371103286743164,2.046764971627965,85097.0
1982-08-02,2.0564186573028564,2.0660731405705457,2.0371095348437844,2.0564186573028564,82134.0
1982-08-03,2.0564186573028564,2.095036902221001,2.046764174035167,2.075727779761929,150720.0
1982-08-04,2.0177993774414062,2.056417602551995,2.008144899125566,2.0371084899967005,645639.0
1982-08-05,1.9695266485214236,1.998490239017653,1.969526648521424,1.9888357608267808,198984.0
1982-08-06,1.921255350112915,1.950218961780873,1.9116008648648375,1.9309099912847183,336579.0
1982-08-09,1.8922902345657349,1.892290234565735,1.8729811234915823,1.8826356010668577,157494.0
1982-08-10,1.9115993976593015,1.930908509258904,1.8922902860597,1.911599397659302,199831.0
1982-08-11,1.8922902345657349,1.911599345639888,1.892290234565735,1.9019447121410105,136749.0
1982-08-12,1.8922902345657349,1.9212538232151632,1.892290234565735,1.911599345639888,44030.0
1982-08-13,1.834364414215088,1.8633281826756665,1.834364414215088,1.8536735412142304,137172.0
1982-08-16,1.882636547088623,1.8922911854389404,1.853672943885032,1.872982064661986,508891.0
1982-08-17,1.9115993976593015,1.911599397659302,1.8729811744600977,1.8922902860597,202794.0
1982-08-18,1.834364414215088,1.9502190202862104,1.834364414215088,1.8922917952125144,447925.0
1982-08-19,1.834364414215088,1.8440190556765244,1.776437189141392,1.815055443139676,512278.0
1982-08-20,1.8150554895401,1.84401910281738,1.7860917203390865,1.8150554895401003,367485.0
1982-08-23,1.8150554895401,1.8150554895401003,1.7764372345545716,1.795746362047336,273074.0
1982-08-24,1.9502190351486208,1.969528162294916,1.8633281968758908,1.921255422391044,385690.0
1982-08-25,2.095036506652832,2.104690988097639,1.9502181935150824,2.0274546687681925,373836.0
1982-08-26,1.9695266485214236,2.133653869231542,1.969526648521424,2.056417575933725,184589.0
1982-08-27,2.0371103286743164,2.1046922056548394,2.0081467116608795,2.0564194586578592,238357.0
1982-08-30,2.1046905517578125,2.1046905517578125,2.027454248440827,2.066072322137504,114310.0
1982-08-31,2.1607537269592285,2.180219846465784,2.141287450259939,2.1607537269592285,300169.0
1982-09-01,2.1802191734313965,2.238617985501534,2.1802191734313965,2.209418658062808,251058.0
1982-09-02,2.297016143798828,2.297016143798828,2.17048564745654,2.2386175015462806,241744.0
1982-09-03,2.423550128936768,2.4332831969611504,2.2872862334381976,2.3651512492118654,1245131.0
1982-09-07,2.394348621368408,2.443014232252038,2.3748823455764105,2.413814739967678,577900.0
1982-09-08,2.423550128936768,2.4430164221784016,2.3846175424534994,2.4138169037195163,137595.0
1982-09-09,2.374882698059082,2.4332813769099424,2.374882698059082,2.404082037484512,126164.0
1982-09-10,2.335951328277588,2.335951328277588,2.277552619737243,2.3067519740074154,149873.0
1982-09-13,2.335951328277588,2.345684393970035,2.316485039699862,2.335951328277588,146909.0
1982-09-14,2.423550128936768,2.4527494902027844,2.404083835695133,2.404083835695133,225656.0
1982-09-15,2.4527482986450195,2.4527482986450195,2.37488332069856,2.4138157310753936,209145.0
1982-09-16,2.559811592102051,2.589010925622857,2.452747159602134,2.520879042612496,314987.0
1982-09-17,2.4819464683532715,2.530612076133176,2.4819464683532715,2.511145958775388,105419.0
1982-09-20,2.4819464683532715,2.4819464683532715,2.423547801894473,2.4527471351238725,295512.0
1982-09-21,2.666877269744873,2.7155429007320366,2.5306132829109043,2.6279445448852323,313717.0
1982-09-22,2.7252755165100098,2.822606762500686,2.7252755165100098,2.773941139505348,491109.0
1982-09-23,2.68634295463562,2.715542454180504,2.6474103933709534,2.68634295463562,850550.0
1982-09-24,2.715540647506714,2.725273702751008,2.676608112144216,2.7058072778770965,158764.0
1982-09-27,2.676608800888061,2.705807974134461,2.6668757431392613,2.6863418586368613,246825.0
1982-09-28,2.68634295463562,2.715542454180504,2.666876831196053,2.696076016355404,466130.0
1982-09-29,2.68634295463562,2.68634295463562,2.6571434550907367,2.676609892915837,534716.0
1982-09-30,2.6084766387939453,2.6474090227091067,2.6084766387939453,2.6279427521551835,244708.0
1982-10-01,2.5987441539764404,2.6474097654176334,2.589011094565293,2.618210429991464,190093.0
1982-10-04,2.569545030593872,2.5792780908082094,2.5306124753510395,2.5598119703795352,518205.0
1982-10-05,2.6376781463623047,2.676610719652245,2.5695462217013167,2.627944924443412,405588.0
1982-10-06,2.676608800888061,2.715541346268666,2.6084769250683544,2.6668757431392613,318798.0
1982-10-07,2.7836740016937256,2.84207268222501,2.7836740016937256,2.812873499152124,671888.0
1982-10-08,2.822603464126587,2.842069564823253,2.7836709483480884,2.812870413778254,400508.0
1982-10-11,2.910205125808716,2.939404312770968,2.86153949981941,2.9004720634879653,261219.0
1982-10-12,2.910205125808716,2.9783368764395237,2.9004720634879653,2.958870751798022,337426.0
1982-10-13,2.939403533935547,2.968603027546544,2.881004861099022,2.91020435471002,447925.0
1982-10-14,2.8712713718414307,2.9588695251850754,2.861538313555564,2.91020391937032,354361.0
1982-10-15,2.822603464126587,2.9004684956835844,2.822603464126587,2.861535979905086,110923.0
1982-10-18,2.803139925003052,2.842072480725474,2.7058086928897405,2.773940744000351,144793.0
1982-10-19,2.8810064792633057,2.9004729240661065,2.812874708417618,2.861540348846151,229890.0
1982-10-20,2.8810064792633057,2.890739544471883,2.812874708417618,2.8518069692519274,91871.0
1982-10-21,2.997802972793579,3.036735217626313,2.919937854357078,2.978336535991696,426334.0
1982-10-22,2.968601942062378,2.997801424996438,2.9588688858794763,2.97833499824528,336579.0
1982-10-25,2.793407678604126,2.900472316633354,2.7836746154339,2.842073308840837,227773.0
1982-10-26,2.793407678604126,2.793407678604126,2.627944504360752,2.715542858856737,289162.0
1982-10-27,2.803139925003052,2.861538915779429,2.764207683666118,2.812873299722773,161304.0
1982-10-28,2.7252755165100098,2.812873700778725,2.7058090786805544,2.764208077783387,303556.0
1982-10-29,2.744741201400757,2.773940696286694,2.6960755861811823,2.7350081412339384,97798.0
1982-11-01,2.803139925003052,2.803139925003052,2.715542067609462,2.764207683666118,104572.0
1982-11-02,2.919939517974853,2.978338232881784,2.8518074219286884,2.919939517974853,307367.0
1982-11-03,3.0367350578308105,3.0367350578308105,2.8615390221459176,2.9491371971811144,168501.0
1982-11-04,3.0270040035247803,3.0659365865000634,3.007537869229993,3.036737070672174,179932.0
1982-11-05,3.0367350578308105,3.065934554304376,2.97833637926918,3.027001997134789,152413.0
1982-11-08,2.939403533935547,3.017268640641226,2.91020435471002,2.968603027546544,152837.0
1982-11-09,3.017268180847168,3.03673429736446,2.929670027748513,2.988068691685809,390347.0
1982-11-10,2.997802972793579,3.0562016544281967,2.939403976773445,2.997802972793579,428027.0
1982-11-11,2.958870410919189,2.968603472118636,2.929670912935334,2.9491373497197437,112193.0
1982-11-12,2.910205125808716,2.958870751798022,2.8810056244609115,2.919938188129467,202371.0
1982-11-15,2.793407678604126,2.91020537980358,2.7836746154339,2.851806372011063,146063.0
1982-11-16,2.7642087936401367,2.793407986367836,2.686343650928376,2.744742350769389,222693.0
1982-11-17,2.822603464126587,2.871269030253419,2.773937897999755,2.822603464126587,126164.0
1982-11-18,2.8712713718414307,2.93940309422792,2.8128727077408087,2.8810044301272977,107113.0
1982-11-19,3.0157949924468994,3.0157949924468994,2.868921580392388,2.947254024651811,210415.0
1982-11-22,2.9374642372131348,3.006004928146366,2.9276727551187527,2.966838999768838,220152.0
1982-11-23,2.888505458831787,2.908088415890857,2.85913070697074,2.8885054588317867,148180.0
1982-11-24,2.8493380546569824,2.8885042689130507,2.8493380546569824,2.8689210036488606,126588.0
1982-11-26,2.761216163635254,2.859131612486289,2.761216163635254,2.8101738880607714,56732.0
1982-11-29,2.75142502784729,2.7807997927039025,2.7318420621246027,2.7612165107086337,207875.0
1982-11-30,2.917879104614258,2.917879104614258,2.7416312928030058,2.829755198708632,230737.0
1982-12-01,2.8591301441192627,2.9668373355581186,2.8591301441192627,2.917879636275868,380610.0
1982-12-02,2.8591301441192627,2.8982963667995394,2.8591301441192627,2.878713413595591,328112.0
1982-12-03,2.9374642372131348,2.9374642372131348,2.8787150283742857,2.908089474657432,66469.0
1982-12-06,2.8787143230438232,2.937463517488192,2.8493395676853988,2.898297282434453,114733.0
1982-12-07,2.888505458831787,2.927671689222369,2.878713980302252,2.908088415890857,434801.0
1982-12-08,2.9472546577453613,2.9570461363129823,2.908088427202435,2.937463179177741,308213.0
1982-12-09,2.8493380546569824,2.878712794417112,2.819963314896853,2.8493380546569824,596105.0
1982-12-10,2.917879104614258,2.927670579432145,2.8591296231622927,2.898295838706162,202371.0
1982-12-13,2.9570462703704834,2.9570462703704834,2.9080885590404413,2.9374633123474494,66892.0
1982-12-14,2.976629734039306,3.0255874484840413,2.976629734039306,3.006004172942661,298899.0
1982-12-15,2.898296594619751,2.947254297750316,2.898296594619751,2.927671343007052,560542.0
1982-12-16,2.839548349380493,2.8982975492329324,2.819965071914674,2.8982975492329324,282388.0
1982-12-17,3.0157949924468994,3.0157949924468994,2.839547150999386,2.9276710717231427,205758.0
1982-12-20,3.035379409790039,3.084337132003668,2.97663020638819,3.035379409790039,258679.0
1982-12-21,3.006004571914673,3.025587850055244,2.9178809272359203,2.976630129112595,156647.0
1982-12-22,2.996213674545288,3.025588439341131,2.937464461226184,2.986422191704201,914056.0
1982-12-23,3.025587320327759,3.035378799547468,2.966838128737041,3.0060040456158768,68163.0
1982-12-27,2.996213674545288,2.996213674545288,2.957047426908358,2.9766307088631137,192210.0
1982-12-28,2.9668376445770264,2.9962120774425216,2.9668376445770264,2.98642059982069,80440.0
1982-12-29,2.917879104614258,2.9570450038858054,2.898295838706162,2.927670579432145,254869.0
1982-12-30,2.917879104614258,2.917879104614258,2.898295838706162,2.908087313524049,78747.0
1982-12-31,2.898296594619751,2.9178798656354195,2.888505117248119,2.908088071991383,96105.0
1983-01-03,2.819963216781616,2.917878907151153,2.819963216781616,2.868920903830234,56308.0
1983-01-04,2.8787143230438232,2.8787143230438232,2.7807988935457155,2.8297566082947694,90178.0
1983-01-05,2.8787143230438232,2.927672037792877,2.868922527076029,2.898297282434453,241321.0
1983-01-06,2.996213674545288,3.035379922182218,2.87871524790708,2.957047426908358,193903.0
1983-01-07,2.986421585083008,3.0353793056164173,2.9766301042308294,3.006004546787365,416173.0
1983-01-10,3.1430842876434326,3.162667553533637,2.996211216692346,3.0843351225174622,336156.0
1983-01-11,3.2116267681121826,3.2703759611209486,3.172460534015514,3.221418247568232,623624.0
1983-01-12,3.221417188644409,3.329124059801173,3.2116257124069523,3.270374886104063,367485.0
1983-01-13,3.1724607944488525,3.231209992280452,3.1332945571369533,3.1822522747087025,129975.0
1983-01-14,3.1430842876434326,3.172459028342579,3.1137098632166085,3.1430842876434326,541490.0
1983-01-17,3.1822526454925537,3.221418887367953,3.1724611640918376,3.201835608293986,402625.0
1983-01-18,3.1626694202423096,3.201835342595056,3.152877623381615,3.182252381418683,264606.0
1983-01-19,3.054962158203125,3.1528775957725834,3.054962158203125,3.103919876987854,150720.0
1983-01-20,3.074542999267578,3.103917417499148,3.0647515265237213,3.0843344720114345,123201.0
1983-01-21,2.996213674545288,3.074546169819148,2.986422191704201,3.035379922182218,143099.0
1983-01-24,2.8787143230438232,2.898297282434453,2.8395480879900843,2.868922527076029,437765.0
1983-01-25,2.927671194076538,2.9570456246971584,2.8689217002905214,2.9178797172029984,154953.0
1983-01-26,2.9668376445770264,2.976629122198858,2.94725437306095,2.9668376445770264,201524.0
1983-01-27,3.0451695919036865,3.0451695919036865,2.9668374595420195,3.0060033675866564,295089.0
1983-01-28,3.123502016067505,3.133293493001956,3.064752838188411,3.1039187459262134,507197.0
1983-01-31,3.1626694202423096,3.1626694202423096,3.123503181617055,3.1430861427934285,208721.0
1983-02-01,3.2018351554870605,3.231209911807534,3.1528774391345977,3.1920436754710657,397968.0
1983-02-02,3.2018351554870605,3.211626951775545,3.1724607154390765,3.1920436754710657,250212.0
1983-02-03,3.2116267681121826,3.241001206480329,3.1920434929276125,3.221418247568232,155377.0
1983-02-04,3.4662060737609863,3.4662060737609863,3.231209035729441,3.348707712881416,391617.0
1983-02-07,3.397665739059448,3.4466234467936143,3.397665739059448,3.4270401739364877,320068.0
1983-02-08,3.475998640060425,3.505373397618852,3.475998640060425,3.495581917190211,550804.0
1983-02-09,3.38787579536438,3.466208297042756,3.378084311722734,3.427042046203568,234547.0
1983-02-10,3.495581150054932,3.505372628334749,3.387873940159638,3.4466234423834106,262913.0
1983-02-11,3.564121961593628,3.603288192604098,3.5445390042246165,3.573913440278134,409399.0
1983-02-14,3.6032886505126953,3.64245488650044,3.192043647050109,3.4172492667752743,292125.0
1983-02-15,3.740368604660034,3.779534822703528,3.720785337502116,3.750160080102822,491109.0
1983-02-16,3.740368604660034,3.838283991632598,3.720785337502116,3.779534822703528,804826.0
1983-02-17,3.799117565155029,3.799117565155029,3.720785133365657,3.759951349260343,504234.0
1983-02-18,3.906824827194214,3.916616619388529,3.769743215469741,3.8480756553901134,528789.0
1983-02-22,3.906824827194214,3.916616619388529,3.857867131312071,3.8872418753503,573666.0
1983-02-23,3.9949471950531006,3.9949471950531006,3.8970318412295777,3.945989518141339,298899.0
1983-02-24,3.9753665924072266,4.063490526010479,3.9753665924072266,4.024324298156542,814141.0
1983-02-25,3.87745213508606,3.975367570680077,3.799119660101847,3.8872436153909615,527519.0
1983-02-28,3.808910131454468,3.857867836282941,3.759952426625995,3.808910131454468,349280.0
1983-03-01,3.799117565155029,3.8382837810497152,3.769742824165933,3.80890904006062,275614.0
1983-03-02,3.7967584133148193,3.8557753060992974,3.7869219997560593,3.8262667008502502,343353.0
1983-03-03,3.875448703765869,3.8951212192915374,3.816431792616292,3.8557765059539153,941998.0
1983-03-04,3.845938682556152,3.8951194727474334,3.8164300813559553,3.8557747770516944,466554.0
1983-03-07,3.698396921157837,3.845939316033888,3.688560507328533,3.7672499116812106,162574.0
1983-03-08,3.6000349521636963,3.639379332556382,3.5705263491555903,3.609871047261868,374682.0
1983-03-09,3.6098709106445312,3.6098709106445312,3.560690119301354,3.5901984034791123,183743.0
1983-03-10,3.6000349521636963,3.698396538572594,3.6000349521636963,3.649215745368145,193480.0
1983-03-11,3.550853490829468,3.619706461274861,3.501672389165359,3.560689584076876,287892.0
