Date,Close_CSX,High_CSX,Low_CSX,Open_CSX,Volume_CSX
1981-03-05,0.1416814923286438,0.1431969247297036,0.1413028024937863,0.1424392036519155,3164400.0
1981-03-06,0.1401663720607757,0.1424391838150258,0.1401663720607757,0.1416814725972772,1360800.0
1981-03-09,0.139787346124649,0.1405450671253922,0.139787346124649,0.1401663773290399,3715200.0
1981-03-10,0.1401663720607757,0.1409240832785243,0.1397873408706311,0.1397873408706311,7657200.0
1981-03-11,0.1386509537696838,0.1409241073197527,0.1371355213211434,0.1401663959727409,6933600.0
1981-03-12,0.1485005468130111,0.1492582675614644,0.1431968624907874,0.1431968624907874,15454800.0
1981-03-13,0.1515311449766159,0.1526675460651233,0.1511524454104431,0.1511524454104431,15973200.0
1981-03-16,0.1549406200647354,0.1553193096824779,0.151152368010311,0.1515310673825643,5346000.0
1981-03-17,0.154561698436737,0.156077130945923,0.1534252874430085,0.1549407199521945,7624800.0
1981-03-18,0.1538038551807403,0.1538038551807403,0.1500156036920646,0.1538038551807403,6966000.0
1981-03-19,0.1511524319648742,0.1534252534487447,0.1507734105333961,0.1534252534487447,9730800.0
1981-03-20,0.1538038551807403,0.1545615757109426,0.151152345436772,0.151152345436772,9309600.0
1981-03-23,0.1556979715824127,0.1568347132233013,0.154561561594811,0.154561561594811,16642800.0
1981-03-24,0.157213419675827,0.1579711402184044,0.156077009565877,0.156077009565877,17539200.0
1981-03-25,0.1628958284854889,0.1628958284854889,0.1564557340568107,0.1572134547685242,20692800.0
1981-03-26,0.1644112318754196,0.1666840522117229,0.1632748314617779,0.1632748314617779,13597200.0
1981-03-27,0.1621381193399429,0.1666840827440861,0.1621381193399429,0.1644112619914588,10065600.0
1981-03-30,0.1651689857244491,0.1678204960249836,0.160243981702772,0.1621381127219527,8683200.0
1981-03-31,0.1681995391845703,0.1685782288744759,0.164411276653744,0.1651690071960105,6890400.0
1981-04-01,0.1628958284854889,0.1651689906206291,0.1621381175282871,0.1651689906206291,25790400.0
1981-04-02,0.1587289273738861,0.1591076171234533,0.1560770846574405,0.1591076171234533,25898400.0
1981-04-03,0.1579711735248565,0.1583498631720716,0.1572134528225223,0.1583498631720716,12484800.0
1981-04-06,0.1541829258203506,0.156077047174783,0.1534252050951901,0.156077047174783,6480000.0
1981-04-07,0.157213419675827,0.157213419675827,0.1545615782352318,0.1545615782352318,6134400.0
1981-04-08,0.1636535674333572,0.1636535674333572,0.1568347825929494,0.1572134722870499,8877600.0
1981-04-09,0.1644112318754196,0.1644112318754196,0.1621380896402867,0.1636535210485453,6922800.0
1981-04-10,0.1632748395204544,0.165168970363478,0.1632748395204544,0.1644112399901848,6642000.0
1981-04-13,0.1606231033802032,0.1628959155679451,0.1594866924090738,0.1628959155679451,2775600.0
1981-04-14,0.1610017418861389,0.162138152494832,0.1602440210110162,0.1606230521525685,4546800.0
1981-04-15,0.1644112318754196,0.1644112318754196,0.1598652693039834,0.161001679472135,3423600.0
1981-04-16,0.1632748395204544,0.1663053708332084,0.1621380976428575,0.1644112399901848,5572800.0
1981-04-20,0.1610017418861389,0.1632748947569932,0.1610017418861389,0.1632748947569932,4406400.0
1981-04-21,0.1575922816991806,0.1617595687852653,0.1575922816991806,0.1610018474135003,13413600.0
1981-04-22,0.1579711735248565,0.1583498631720716,0.1568347631753072,0.1575921424697374,3542400.0
1981-04-23,0.1606231033802032,0.1621382042056788,0.1583499497843705,0.1583499497843705,6663600.0
1981-04-24,0.1628958284854889,0.1628958284854889,0.1606230175127686,0.1606230175127686,5551200.0
1981-04-27,0.1606231033802032,0.1621382042056788,0.1606231033802032,0.1621382042056788,4428000.0
1981-04-28,0.1606231033802032,0.1613808147424695,0.1602440721177662,0.1606231033802032,3801600.0
1981-04-29,0.1575922816991806,0.1598654360599556,0.1575922816991806,0.1598654360599556,7549200.0
1981-04-30,0.153046503663063,0.1572134454645097,0.153046503663063,0.1572134454645097,15390000.0
1981-05-01,0.1515311449766159,0.1538039569081465,0.1488792920708602,0.1530465772848326,9709200.0
1981-05-04,0.1503946930170059,0.1511524040867048,0.1458487192342059,0.1511524040867048,4719600.0
1981-05-05,0.1500156819820404,0.1500156819820404,0.1462274285163562,0.1500156819820404,9676800.0
1981-05-06,0.1526675820350647,0.1538039931458371,0.1507734594689176,0.1507734594689176,8748000.0
1981-05-07,0.1556979715824127,0.1556979715824127,0.1522887416196076,0.1526674311462097,2937600.0
1981-05-08,0.1579711735248565,0.1583498631720716,0.1568347631753072,0.1568347631753072,3034800.0
1981-05-11,0.153046503663063,0.1572134454645097,0.15039466178747,0.1572134454645097,20541600.0
1981-05-12,0.1541829258203506,0.1541829258203506,0.1522887947114064,0.153046515436567,9687600.0
1981-05-13,0.1538038551807403,0.1553192864866356,0.1526674450893501,0.1541828861497547,7970400.0
1981-05-14,0.1538038551807403,0.1541828861497547,0.1530464760583645,0.1538038551807403,7884000.0
1981-05-15,0.1541829258203506,0.1553193264496224,0.1538038947538131,0.1538038947538131,4849200.0
1981-05-18,0.1572981178760528,0.1572981178760528,0.1534616123890465,0.1561472393329657,3207600.0
1981-05-19,0.1549964100122451,0.1572981778548844,0.1542290355192242,0.1572981778548844,5054400.0
1981-05-20,0.1557634025812149,0.1561472626174146,0.1546125139877232,0.1549963740239229,2030400.0
1981-05-21,0.1561471819877624,0.1561471819877624,0.154612434150568,0.1557633221497762,8056800.0
1981-05-22,0.156530812382698,0.1580655514815384,0.1557634378938831,0.1561472980171066,2635200.0
1981-05-26,0.1595999598503112,0.1595999598503112,0.1565308174324611,0.1565308174324611,2030400.0
1981-05-27,0.1615184843540191,0.1615184843540191,0.1588328575575312,0.1595998859583379,2289600.0
1981-05-28,0.1634368002414703,0.1649712033943735,0.1626694356649992,0.1626694356649992,18068400.0
1981-05-29,0.1645876914262771,0.1649712057806461,0.1619020635516172,0.1634368026055481,6652800.0
1981-06-01,0.1665059328079223,0.1672733170976437,0.1657385682757779,0.1657385682757779,7786800.0
1981-06-02,0.1638202369213104,0.1661220034205893,0.1634367128986603,0.1661220034205893,2473200.0
1981-06-03,0.1588328182697296,0.1619019585074592,0.1565307062430798,0.1619019585074592,13078800.0
1981-06-04,0.160367265343666,0.1611346296481824,0.158065488551255,0.1588328627345568,3164400.0
1981-06-05,0.1615184843540191,0.1622855127548258,0.1599837459162245,0.1603672601166278,4104000.0
1981-06-08,0.1665059328079223,0.1676568314243116,0.1630529405950997,0.1630529405950997,16524000.0
1981-06-09,0.1672732234001159,0.1684241016142678,0.1672732234001159,0.1672732234001159,15498000.0
1981-06-10,0.1676568984985351,0.1680404129786351,0.1672733840184352,0.1672733840184352,7344000.0
1981-06-11,0.1707259863615036,0.1707259863615036,0.1672733297660044,0.1676568441217175,7905600.0
1981-06-12,0.1722606867551803,0.1730280511291914,0.1699585738755743,0.1707259382495853,17193600.0
1981-06-15,0.1691915690898895,0.1730280955819967,0.168807718864899,0.1722607310108413,4093200.0
1981-06-16,0.1691915690898895,0.1711098323359431,0.1691915690898895,0.1691915690898895,7948800.0
1981-06-17,0.1691915690898895,0.1703424677647877,0.1676568399475788,0.1691915690898895,5626800.0
1981-06-18,0.1703425049781799,0.1707260194081281,0.1695751204818021,0.1695751204818021,3304800.0
1981-06-19,0.1695750504732132,0.1711097990747698,0.1695750504732132,0.1703424346527786,6242400.0
1981-06-22,0.1688077002763748,0.1703424490072622,0.1684241859724412,0.1695750647630306,7182000.0
1981-06-23,0.1703425049781799,0.1703425049781799,0.168040391004211,0.1688077557430065,8100000.0
1981-06-24,0.1691915690898895,0.1711098323359431,0.1691915690898895,0.1703424677647877,12247200.0
1981-06-25,0.1695750504732132,0.1703424346527786,0.1688076860512219,0.1691915362015977,2786400.0
1981-06-26,0.1695750504732132,0.1699585845024027,0.1695750504732132,0.1695750504732132,1123200.0
1981-06-29,0.1676568984985351,0.1699586768946055,0.1676568984985351,0.1695751426569207,2624400.0
1981-06-30,0.1691915690898895,0.1703424677647877,0.1676568399475788,0.1676568399475788,3369600.0
1981-07-01,0.1695750504732132,0.1695750504732132,0.1680403216292307,0.1691915362015977,10022400.0
1981-07-02,0.1668893694877624,0.1695749959189279,0.166505855339528,0.1695749959189279,6922800.0
1981-07-06,0.1595999598503112,0.1642038512953031,0.1588329310943838,0.1642038512953031,5832000.0
1981-07-07,0.1584490835666656,0.1603673471244084,0.1561473154792332,0.1595999725497771,10162800.0
1981-07-08,0.1595999598503112,0.1603673343638821,0.1584490709587767,0.1584490709587767,6307200.0
1981-07-09,0.1626694500446319,0.1668894715275999,0.1592164474483208,0.1595999618310442,14547600.0
1981-07-10,0.1649711281061172,0.1657385022111691,0.1638202497060536,0.1638202497060536,4212000.0
1981-07-13,0.1642037481069564,0.1653549721538963,0.1642037481069564,0.1649711122595132,1782000.0
1981-07-14,0.1619020253419876,0.164587652582827,0.1619020253419876,0.1642038024402156,3024000.0
1981-07-15,0.1634368002414703,0.1642038388179025,0.1607511724056574,0.1619020612097391,7700400.0
1981-07-16,0.1653550118207931,0.1653550118207931,0.1634367491609847,0.1634367491609847,3045600.0
1981-07-17,0.1645876914262771,0.1653550658926372,0.1645876914262771,0.1653550658926372,2332800.0
1981-07-20,0.1622855961322784,0.1642038596348076,0.1615185673373954,0.1642038596348076,2808000.0
1981-07-21,0.1619020253419876,0.1626693996272437,0.1603672866502621,0.1622855396058454,4773600.0
1981-07-22,0.1611346751451492,0.163820312666258,0.1611346751451492,0.161902049545122,4136400.0
1981-07-23,0.156530812382698,0.1611346938003765,0.1561472980171066,0.1611346938003765,16297200.0
1981-07-24,0.1580655425786972,0.1588329170242907,0.156530803566299,0.156530803566299,2440800.0
1981-07-27,0.1607511192560196,0.1611346334780386,0.1588328665097046,0.1588328665097046,2138400.0
1981-07-28,0.1615184843540191,0.1622855127548258,0.1603672601166278,0.1607511101957292,1706400.0
1981-07-29,0.160367265343666,0.1622855180443879,0.1588328627345568,0.1615184896185805,4870800.0
1981-07-30,0.1611346751451492,0.1611346751451492,0.1595999362239919,0.1603673106239647,9687600.0
1981-07-31,0.160367265343666,0.1615184896185805,0.160367265343666,0.1611346296481824,3736800.0
1981-08-03,0.156530812382698,0.1595999547015361,0.156530812382698,0.1595999547015361,2268000.0
1981-08-04,0.1549964100122451,0.156530813240653,0.1546125498869176,0.156530813240653,17107200.0
1981-08-05,0.1557634025812149,0.1565307768960606,0.1549963740239229,0.1549963740239229,7430400.0
1981-08-06,0.15537990629673,0.1561472807004435,0.1546125318930165,0.1557634206197898,4525200.0
1981-08-07,0.1546125411987304,0.1557634299947726,0.1546125411987304,0.1553799156486301,1825200.0
1981-08-10,0.1526941657066345,0.1549962773363134,0.1519267918704812,0.1546124175395677,7030800.0
1981-08-11,0.1484742909669876,0.1534616975213993,0.1484742909669876,0.1526943228952849,26859600.0
1981-08-12,0.1503925025463104,0.1526942800206496,0.1492412779303324,0.1492412779303324,7830000.0
1981-08-13,0.152310699224472,0.1526942133836275,0.1503924369138027,0.1503924369138027,6685200.0
1981-08-14,0.1538451015949249,0.1546124657917799,0.1526942133601891,0.1526942133601891,3369600.0
1981-08-17,0.1503925025463104,0.1530781302259823,0.1503925025463104,0.1530781302259823,6901200.0
1981-08-18,0.151046335697174,0.1533822957299875,0.1502676790115593,0.1526036390443727,3520800.0
1981-08-19,0.1549391746520996,0.155717830917537,0.1506571014775501,0.1510462541898252,4028400.0
1981-08-20,0.1545500755310058,0.1553287220424183,0.1537714189955645,0.154939228378222,5907600.0
1981-08-21,0.151046335697174,0.1549392582601402,0.151046335697174,0.1545501053378712,4568400.0
1981-08-24,0.1463748663663864,0.1510464491230154,0.1455962191200901,0.1510464491230154,5356800.0
1981-08-25,0.1467642337083816,0.1471533865603751,0.1436496175524093,0.1463747300153748,8532000.0
1981-08-26,0.1490999609231948,0.1490999609231948,0.1467643502978296,0.1467643502978296,5972400.0
1981-08-27,0.1463748663663864,0.149099981367849,0.1463748663663864,0.149099981367849,4870800.0
1981-08-28,0.1459856033325195,0.1479320696234339,0.1459856033325195,0.1463747562542719,8326800.0
1981-08-31,0.1459856033325195,0.1487107162839842,0.1459856033325195,0.1459856033325195,7279200.0
1981-09-01,0.1444283127784729,0.1455961224882317,0.1444283127784729,0.1455961224882317,3380400.0
1981-09-02,0.1459856033325195,0.1467642600171005,0.1452069566719692,0.1452069566719692,4827600.0
1981-09-03,0.1448178589344024,0.1467643261017671,0.1448178589344024,0.1459856690665744,10519200.0
1981-09-04,0.1459856033325195,0.1463747562542719,0.1436496433028072,0.1448177937261861,6847200.0
1981-09-08,0.1413140445947647,0.1455961203918965,0.1409245408030484,0.1455961203918965,5680800.0
1981-09-09,0.1413140445947647,0.1424818442636775,0.1401462349018203,0.1413140445947647,5540400.0
1981-09-10,0.1428713351488113,0.1432604880642704,0.1413140318288644,0.1413140318288644,3812400.0
1981-09-11,0.140924647450447,0.1428714561760768,0.1393676836286268,0.1428714561760768,3747600.0
1981-09-14,0.1405354589223861,0.1409246120697981,0.1389781546742153,0.1409246120697981,6588000.0
1981-09-15,0.1413140445947647,0.1432605010060078,0.13936757815949,0.1405353878524344,3812400.0
1981-09-16,0.1405354589223861,0.142481916317969,0.1393676486388704,0.1413141160584898,8056800.0
1981-09-17,0.1405354589223861,0.1432605734540727,0.1405354589223861,0.1405354589223861,3024000.0
1981-09-18,0.140924647450447,0.141703304782041,0.1397568368737399,0.1405354942053339,3682800.0
1981-09-21,0.139756754040718,0.140924563925271,0.1393676010262537,0.140924563925271,11836800.0
1981-09-22,0.1378102153539657,0.1401461745509964,0.1370315589469465,0.1397566709270112,6480000.0
1981-09-23,0.1385889500379562,0.1385889500379562,0.131581759640156,0.1378103031588546,7020000.0
1981-09-24,0.1401462852954864,0.1409245914765771,0.1397567813637127,0.1397567813637127,8272800.0
1981-09-25,0.133917286992073,0.1401461670247116,0.1323603251025993,0.1401461670247116,5119200.0
1981-09-28,0.1370317339897155,0.1370317339897155,0.1276889177419854,0.1339174652484855,7063200.0
1981-09-29,0.1424818783998489,0.1471534591079262,0.1393676115495374,0.1393676115495374,9622800.0
1981-09-30,0.1424818783998489,0.145985649135195,0.140924574566117,0.1424818783998489,11890800.0
1981-10-01,0.1455961912870407,0.1455961912870407,0.1424819136423867,0.1424819136423867,5130000.0
1981-10-02,0.151046335697174,0.151046335697174,0.1471534131342078,0.1471534131342078,12495600.0
1981-10-05,0.1518250554800033,0.154939322651618,0.1510463984707853,0.1510463984707853,5216400.0
1981-10-06,0.1526036858558654,0.152992838897508,0.1510463820309606,0.1518250389554299,3013200.0
1981-10-07,0.1549391746520996,0.1564964771589491,0.1522140631675376,0.1526035566966747,6922800.0
1981-10-08,0.1603895276784896,0.1611681845753273,0.1557179571867024,0.1557179571867024,6890400.0
1981-10-09,0.1635037958621978,0.1642824527659959,0.1631146428308863,0.1631146428308863,8132400.0
1981-10-12,0.1673966497182846,0.1673966497182846,0.1638932313977742,0.1638932313977742,10864800.0
1981-10-13,0.1681753695011139,0.1697326832446428,0.1681753695011139,0.1681753695011139,5486400.0
1981-10-14,0.1666180044412613,0.1681753075874365,0.1662288515692258,0.1681753075874365,5799600.0
1981-10-15,0.171289637684822,0.1720682845396532,0.166618067300866,0.166618067300866,12787200.0
1981-10-16,0.1689540147781372,0.1740147481117844,0.1673967110731191,0.1712896345305566,24818400.0
1981-10-19,0.1666180044412613,0.1673966510023341,0.1635037289418833,0.1673966510023341,9093600.0
1981-10-20,0.170510932803154,0.1712895793930027,0.1666180105988353,0.1666180105988353,4881600.0
1981-10-21,0.1728470027446746,0.1771290705395624,0.1724575087930895,0.1724575087930895,16426800.0
1981-10-22,0.1724575310945511,0.1744043194697639,0.1720683578617989,0.1728470250965039,10227600.0
1981-10-23,0.170510932803154,0.1728468926207598,0.1697326270303198,0.1724573989173282,10076400.0
1981-10-26,0.1689540147781372,0.1697326816666958,0.1673967110731191,0.1697326816666958,8445600.0
1981-10-27,0.1740147620439529,0.175182582037695,0.1697326952560286,0.1697326952560286,5356800.0
1981-10-28,0.1720682680606842,0.1763506950396954,0.1720682680606842,0.1740147346508503,17431200.0
1981-10-29,0.170510932803154,0.1728468926207598,0.1701217799167369,0.1720682259828514,3747600.0
1981-10-30,0.1720682680606842,0.1728469348890089,0.1705109745001638,0.1705109745001638,13456800.0
1981-11-02,0.1740147620439529,0.1744042559039454,0.1732361151411195,0.1732361151411195,8596800.0
1981-11-03,0.1736256182193756,0.1744042651635495,0.1728469712752016,0.1740147712828777,7646400.0
1981-11-04,0.1720682680606842,0.1736255816692691,0.1705109745001638,0.1736255816692691,25941600.0
1981-11-05,0.1736256182193756,0.1740147712828777,0.1712896573387849,0.1720683042829589,3218400.0
1981-11-06,0.1736256182193756,0.1740147712828777,0.1728469712752016,0.1736256182193756,3196800.0
1981-11-09,0.1744041889905929,0.1744041889905929,0.1728468957824101,0.1736255423865015,4827600.0
1981-11-10,0.1736256182193756,0.1779077052827154,0.1728469712752016,0.1744042651635495,8575200.0
1981-11-11,0.1806328445672989,0.1814114916207071,0.1759612629679237,0.1759612629679237,10227600.0
1981-11-12,0.1853044331073761,0.1884187006685101,0.1814114984155967,0.1814114984155967,22906800.0
1981-11-13,0.1810219287872314,0.1849151826205455,0.1802436228472691,0.1849151826205455,14666400.0
1981-11-16,0.1751825809478759,0.1802436554723677,0.1747934279074559,0.1802436554723677,11502000.0
1981-11-17,0.1778164356946945,0.1782105633295357,0.175845086868424,0.1774219628859935,13176000.0
1981-11-18,0.1782104671001434,0.1782104671001434,0.1770277396604044,0.1778163396781215,6469200.0
1981-11-19,0.1782104671001434,0.1782104671001434,0.1770277396604044,0.1782104671001434,5443200.0
1981-11-20,0.1841246634721756,0.1841246634721756,0.1786051078890456,0.1786051078890456,12376800.0
1981-11-23,0.1860959678888321,0.1872790413289889,0.1833360181806426,0.1841246187494423,9676800.0
1981-11-24,0.1853073388338089,0.1872790125396713,0.1853073388338089,0.1860959392813816,4946400.0
1981-11-25,0.1829419732093811,0.1857019241656176,0.180576495302882,0.1853074511158801,29516400.0
1981-11-27,0.1809705793857574,0.1813647071660498,0.1797878508708931,0.1813647071660498,7149600.0
1981-11-30,0.1829419732093811,0.1829419732093811,0.180576495302882,0.1809706231785487,9061200.0
1981-12-01,0.1860959678888321,0.1860959678888321,0.18175914191261,0.1829418904832001,14180400.0
1981-12-02,0.1853073388338089,0.1876731604808717,0.1849131908926085,0.1860959392813816,9288000.0
1981-12-03,0.1849132776260376,0.1857018987478572,0.1841246768085723,0.1853074257521128,1760400.0
1981-12-04,0.1825477629899978,0.1864904409688406,0.1813646692441694,0.1849132195251288,4860000.0
1981-12-07,0.1825477629899978,0.1841246189554468,0.1825477629899978,0.1825477629899978,3002400.0
1981-12-08,0.1833359599113464,0.1833359599113464,0.1813646113985063,0.1825477047669909,2008800.0
1981-12-09,0.1860959678888321,0.1860959678888321,0.1813646690412528,0.1833360181806426,4168800.0
1981-12-10,0.1880672574043274,0.1884617301506228,0.1864903816362195,0.1864903816362195,9979200.0
1981-12-11,0.1860959678888321,0.1888559175970215,0.1860959678888321,0.1880673170282218,6220800.0
1981-12-14,0.1845190972089767,0.1853073729320827,0.1797878185224582,0.1853073729320827,7268400.0
1981-12-15,0.1837306320667266,0.1872791850672585,0.1837306320667266,0.184519233240784,5832000.0
1981-12-16,0.1860959678888321,0.1868845684576317,0.1849132193182419,0.1849132193182419,10292400.0
1981-12-17,0.1888559907674789,0.1888559907674789,0.1845191631109942,0.1860960399899728,8953200.0
1981-12-18,0.1860959678888321,0.188461789899579,0.1845190916207994,0.188461789899579,10162800.0
1981-12-21,0.1849132776260376,0.1868846273870434,0.1845191498043167,0.1860960265695781,2311200.0
