Date,Close_VRSK,High_VRSK,Low_VRSK,Open_VRSK,Volume_VRSK
2025-01-21,278.7445983886719,279.4413227449422,277.0525708801534,277.49050669708186,684300.0
2025-01-22,278.0379333496094,280.8048748152334,277.8388605754099,279.7299304333416,547900.0
2025-01-23,276.67437744140625,278.5554845790176,273.5292158780819,278.03793788160016,498500.0
2025-01-24,277.6199035644531,278.65502735726454,275.2212193001816,276.1269488221113,404500.0
2025-01-27,284.11920166015625,285.1045723393822,277.36111578414483,277.61987392403955,753800.0
2025-01-28,280.5262145996094,284.38799589757974,275.3108051472891,283.2334405340659,633300.0
2025-01-29,281.2626953125,283.3329427401053,280.00860370489755,281.8300253611049,600600.0
2025-01-30,286.7268981933594,287.04540246907857,282.7456858695879,282.7456858695879,652200.0
2025-01-31,286.0899353027344,288.498551877741,285.1543479267179,286.2890080792558,651400.0
2025-02-03,289.573486328125,291.2953716257574,282.8551904034919,286.1396784836165,763400.0
2025-02-04,287.8416442871094,292.15129298038056,287.3240672794388,289.5734618146532,704000.0
2025-02-05,290.2702331542969,291.1958578191983,287.1648617273254,289.3246829863379,495200.0
2025-02-06,293.5646667480469,293.60445700330604,288.80711905988,290.6086152731786,581500.0
2025-02-07,292.35040283203125,294.8386606870112,292.1911506844036,293.5646738802311,632200.0
2025-02-10,292.6191101074219,293.84334384974056,288.7473664858892,293.0371507722409,517000.0
2025-02-11,292.9176940917969,293.01723047797407,290.28014691642426,290.8076563514988,342700.0
2025-02-12,291.6835327148437,292.5693670797755,287.7122829477119,289.96164736600224,470400.0
2025-02-13,294.1120910644531,295.18700513920976,290.97689210765014,291.73330187350007,461900.0
2025-02-14,292.1015319824219,295.54527181764183,291.9522122347664,294.11203308434773,535500.0
2025-02-18,291.92242431640625,294.19171445889543,289.5337026465614,291.2058047780284,538400.0
2025-02-19,294.4703674316406,295.5254166864673,290.99676925165,292.13142939166164,692700.0
2025-02-20,291.3252258300781,292.8778962164744,289.692914187116,292.81818046117,878500.0
2025-02-21,293.723876953125,294.99789405303375,290.4592840702075,291.32522326297163,1165500.0
2025-02-24,295.6150207519531,297.30701801090805,293.75380857998067,293.75380857998067,719900.0
2025-02-25,298.3122863769531,299.08862168415857,294.19171641038605,295.6150231187995,1136900.0
2025-02-26,286.6771545410156,294.39075366995667,260.7694157138775,262.7301640622683,1574500.0
2025-02-27,288.7473449707031,290.7379510135857,286.3785492940325,288.82698622199155,918100.0
2025-02-28,295.51544189453125,296.17234557394454,289.91188067971245,290.40953222100376,1029600.0
2025-03-03,299.9146728515625,300.8303650776723,291.7532055719317,294.2414633475948,990300.0
2025-03-04,298.13311767578125,304.66230398912063,297.8842918852599,300.4621234301515,955200.0
2025-03-05,295.4955444335937,298.2425602653413,293.3456861472874,294.80878288209703,699600.0
2025-03-06,293.97271728515625,296.2917905828033,292.6091568597736,293.82342789081525,726800.0
2025-03-07,299.0686950683594,299.74549390610696,292.768409253653,293.9727175346805,754100.0
2025-03-10,296.6003112792969,304.1347627180548,296.02304887033114,299.7056519603294,1645500.0
2025-03-11,289.1654357910156,298.232663684629,288.93650512162606,297.52597654730414,1320100.0
2025-03-12,286.6771545410156,288.65779801694805,284.8358377063558,287.8317097974821,740400.0
2025-03-13,288.1402587890625,288.3990473250033,283.9201831987485,285.7117166995539,715100.0
2025-03-14,287.6717224121094,289.11717091347595,285.8574737217024,288.14024437131184,740700.0
2025-03-17,290.0941162109375,290.6622991339796,286.924101479998,286.924101479998,930800.0
2025-03-18,288.0206298828125,289.1570565101688,285.5982852359052,288.4293431213426,789400.0
2025-03-19,288.8280944824219,290.52275625816264,287.4923155015042,287.4923155015042,784000.0
2025-03-20,286.7745666503906,288.70846324938697,284.9602875034512,287.5222061472749,772900.0
2025-03-21,284.26251220703125,286.3758350087536,282.3485416872184,284.33229919538775,1387700.0
2025-03-24,284.5017395019531,288.5190544543724,283.5547477397794,286.11663592340045,810200.0
2025-03-25,286.8543395996094,286.9739570548772,283.09618549127737,283.9036337358648,992800.0
2025-03-26,291.1108703613281,292.0778186227766,287.20319469257504,287.5421513554368,773100.0
2025-03-27,295.9555969238281,298.78665479028143,290.313407292108,292.70584756022777,852400.0
2025-03-28,293.65283203125,295.8160156066682,292.1974357210192,295.3076110345109,729000.0
2025-03-31,296.6832580566406,299.0158894280397,294.3107440642744,295.2079357176424,1250100.0
2025-04-01,297.670166015625,298.0390270635938,294.06156415912545,295.8858216108777,621600.0
2025-04-02,298.7666931152344,299.12557588110394,294.01171702354026,298.0091058033372,748900.0
2025-04-03,304.1297912597656,305.7147834265062,297.51070504938104,297.51070504938104,1425300.0
2025-04-04,284.0930480957031,303.2027282014563,283.47500427422926,298.2583472081346,2102300.0
2025-04-07,277.2147521972656,286.6549480916741,274.3039594700232,284.9602864033339,1815500.0
2025-04-08,276.1581115722656,280.93304468423696,274.04478864447924,280.62402277054355,1852800.0
2025-04-09,288.4293212890625,289.3862912459852,272.8983715081566,274.56309827748373,1965700.0
2025-04-10,284.88055419921875,288.7782517810671,278.93932081690457,285.2194804557018,1397400.0
2025-04-11,290.9613647460937,292.6260916835789,281.9597862736847,284.17280043740965,835000.0
2025-04-14,294.1712341308594,295.56682180888885,290.4629409169356,292.1974548580915,837600.0
2025-04-15,294.1213684082031,296.67330881222574,293.53322898290014,294.4503468256876,612800.0
2025-04-16,291.3102722167969,296.3842487525018,289.3165668390804,294.3805651130072,954900.0
2025-04-17,292.0977783203125,294.8092189843788,289.6555073652709,291.79873466754213,502900.0
2025-04-21,283.455078125,293.7725099016613,280.98287241797925,290.7221430002527,841400.0
2025-04-22,291.77880859375,292.47658725746123,283.8637954199674,284.9403829915799,643400.0
2025-04-23,289.1370849609375,296.1649140559959,287.92092356997523,291.81862089329263,885700.0
2025-04-24,287.3327941894531,289.36638208579654,283.7042664120456,288.17014675347025,717800.0
2025-04-25,285.1496887207031,286.9240852230623,282.318630841744,286.6948285830538,1016000.0
2025-04-28,287.5022888183594,288.2599065998753,282.7871646290524,284.9602961984714,777100.0
2025-04-29,291.4497985839844,292.1874597953418,285.2693305305125,286.415704970779,596800.0
2025-04-30,295.4970092773437,296.29450961123297,287.98076256767337,290.9114812274439,806100.0
2025-05-01,293.5830993652344,295.4073264266849,290.8217979074884,293.5731211033124,809500.0
2025-05-02,292.9749755859375,297.7499080992032,290.64234413237523,297.02219474316865,849600.0
2025-05-05,293.82232666015625,294.0715398295033,290.0741508582874,292.2174084518955,645200.0
2025-05-06,295.2578125,296.60356976965846,291.3501364133554,293.3338940324787,880000.0
2025-05-07,308.9246520996094,311.63609271711675,299.80345578835943,301.62768288199715,1510900.0
2025-05-08,306.881103515625,311.8354625503639,306.4225598010127,311.018036051881,948200.0
2025-05-09,308.52587890625,309.3532531766495,304.86741648819026,306.88107820478706,707200.0
2025-05-12,302.6943054199219,309.69223059284445,300.0925345685228,308.84489974391295,990500.0
2025-05-13,300.6208801269531,303.5715556410376,300.23209296633325,302.6943203856672,846800.0
2025-05-14,300.32177734375,301.29870386136975,296.0353232539528,298.9859984858992,835400.0
2025-05-15,306.3926086425781,306.7415131461176,301.1093018913623,301.21897149945886,680900.0
2025-05-16,308.5956726074219,308.8050031394129,304.24937936879,306.9109892473581,749800.0
2025-05-19,313.36065673828125,313.6597003838767,308.785106431487,308.785106431487,740700.0
2025-05-20,312.11456298828125,313.0316503672741,309.811835858132,311.39682788138225,508300.0
2025-05-21,311.3469543457031,313.02168980810023,310.1607277578982,311.53635877048896,566200.0
2025-05-22,313.35064697265625,314.11821253353565,308.98442765674906,310.7089936303804,699700.0
2025-05-23,312.7824401855469,313.59986664703035,310.6093087434325,311.8553745365983,547900.0
2025-05-27,315.1649475097656,316.1019914643244,312.0348154867652,313.8889772939985,687300.0
2025-05-28,314.9655456542969,316.8097290876935,313.3107666526373,315.16492834713404,613300.0
2025-05-29,313.33074951171875,315.4939028453389,311.4666398209626,314.7961242048128,774100.0
2025-05-30,313.1513061523437,315.37426809262627,312.69273202972744,314.56681987964487,1204500.0
2025-06-02,315.9923400878906,316.0521488185246,309.89160619097265,311.70588547762065,592900.0
2025-06-03,316.5106811523437,317.22841624662783,311.8553660896977,313.55997553054965,868800.0
2025-06-04,320.31866455078125,320.5678777256609,315.802923038824,317.09884980111605,1006800.0
2025-06-05,319.5809631347656,321.9036466688704,319.1224194686286,321.8139031662429,725300.0
2025-06-06,318.5941162109375,320.8170781728936,316.80974143156186,319.86010813734987,530800.0
2025-06-09,312.28399658203125,317.4178117029182,309.87163037605285,317.4178117029182,642300.0
2025-06-10,311.2971496582031,312.4235980394457,308.1072089549424,311.1775322055984,509600.0
2025-06-11,310.5096130371094,311.9052310430875,308.35640772615966,311.2971351253637,567800.0
2025-06-12,312.9220275878906,313.05162330338686,308.9744995037344,311.1974615043776,521600.0
2025-06-13,309.87725830078125,314.0400844214462,309.1085907911539,311.53441295918475,544000.0
2025-06-16,308.9388732910156,311.1950043145876,308.00048412892124,310.0469536300747,707000.0
2025-06-17,306.7027282714844,308.7491977781848,305.6445499309697,308.3698450777734,537300.0
2025-06-18,305.7443542480469,307.1120285812509,304.7560630808462,307.1120285812509,688400.0
2025-06-20,305.4947814941406,308.150219918764,302.8992681223635,308.150219918764,1898200.0
2025-06-23,307.8807067871094,309.1185689356626,305.49479390991667,307.0421520608117,786500.0
2025-06-24,309.3980712890625,311.883818510468,305.46483092816425,308.60944907179754,863500.0
2025-06-25,303.6479797363281,308.93887139203866,302.3002905892465,308.93887139203866,823700.0
2025-06-26,304.6063232421875,305.5447123974114,302.7095902243613,304.4665488949319,633200.0
2025-06-27,308.1302490234375,308.50960170205445,304.0772196580471,304.7560452591508,2480400.0
2025-06-30,310.96539306640625,311.2349187157163,306.0738087067168,306.1836052976644,1054200.0
2025-07-01,312.41290283203125,314.25970334466,309.3781117883903,310.8056501984985,870600.0
2025-07-02,300.6930236816406,309.6676148291877,300.52333251375416,309.6676148291877,1204200.0
2025-07-03,303.53814697265625,305.2252489050466,298.7563593998645,300.31367957357844,963600.0
2025-07-07,307.64111328125,307.6610679885591,302.33023647762207,303.5381512716691,984900.0
2025-07-08,302.0207824707031,307.3815614795925,301.33196422725,306.0039249926862,998600.0
2025-07-09,303.19873046875,303.787714203475,301.1822083363762,302.2204014627383,823100.0
2025-07-10,302.380126953125,303.7278160425743,300.7828669384148,301.7512033470353,724700.0
2025-07-11,299.9942626953125,302.0706795130073,298.8562045847471,301.6414248075285,950200.0
2025-07-14,305.095458984375,305.9240515144339,300.3935512958792,300.3935512958792,648300.0
2025-07-15,299.6249084472656,305.20531112340626,299.3453597421821,303.3584800367815,845800.0
2025-07-16,300.96258544921875,301.1722164991706,297.1391417591947,299.694745633088,707100.0
2025-07-17,302.0806579589844,302.8193781585033,299.94431618766026,301.6114633947815,526700.0
2025-07-18,301.3818664550781,303.76777930755753,299.9443353776854,303.76777930755753,1530400.0
2025-07-21,299.0458679199219,303.1987318397522,298.88613886932825,301.96086977915326,567100.0
2025-07-22,297.6083374023437,302.60974858286875,294.07440450720145,299.5649649611202,1256900.0
2025-07-23,296.77978515625,297.8080162021808,294.64344330371665,296.42038716363214,884400.0
2025-07-24,295.5818176269531,299.0059234126737,295.5618629203883,296.8796047184875,1078000.0
2025-07-25,297.4486083984375,299.2455373718517,295.41213154651666,296.4902645584041,612400.0
2025-07-28,293.9246826171875,297.07926298114324,293.57527720520835,296.110926507191,635500.0
2025-07-29,293.5453186035156,295.0627293707573,291.9979910081854,294.99284219801297,1066400.0
2025-07-30,274.9972229003906,300.4235109605241,273.8591648142221,295.2823557958552,2417200.0
2025-07-31,278.2316589355469,279.06025151899325,269.8959834250493,270.79446318352416,2403200.0
2025-08-01,271.4233703613281,281.3363202105856,271.24365614141465,280.4478330925051,1544000.0
2025-08-04,267.5400390625,273.03059956564834,267.09079919888904,271.5631212671079,1527200.0
2025-08-05,264.26568603515625,267.9493556564654,261.6701420888252,266.94107927997595,1557700.0
2025-08-06,264.5252380371094,265.8030400136448,260.9114252850742,264.26567451423114,874500.0
2025-08-07,264.0660095214844,267.7297243294492,263.2474399909278,265.4536385727253,1130000.0
2025-08-08,264.58514404296875,266.3021933791511,263.487025781712,263.487025781712,830100.0
2025-08-11,266.9610595703125,267.46020145604587,263.5668703751634,264.8247176760764,1405700.0
2025-08-12,259.55377197265625,266.6316000217787,259.3241557453616,266.6316000217787,1350600.0
2025-08-13,263.736572265625,264.0859776525065,258.5654700284214,259.74343747886684,900600.0
2025-08-14,267.2405700683594,269.43677602286164,262.6384661732705,264.4653424826614,1483000.0
2025-08-15,267.4002685546875,268.9576192204605,264.9145517855458,267.54004290188846,940300.0
2025-08-18,265.2340087890625,268.5183708173716,264.21577034376514,267.5500343728939,1033100.0
2025-08-19,270.5448913574219,271.193769707928,263.25740163539245,265.4236907977679,1043900.0
2025-08-20,270.3851623535156,275.71599397341936,270.2553805903483,272.5414589298592,1368600.0
2025-08-21,271.4433288574219,273.02060372392054,268.5882215879251,269.1472580316361,871900.0
2025-08-22,270.59478759765625,274.3084043217972,269.1872038711865,273.01064764841755,830200.0
2025-08-25,266.61163330078125,270.7345498288439,265.92281511513784,270.30526468714106,937400.0
2025-08-26,267.8495178222656,268.29875770808513,264.50526107561814,266.3720468645423,1101100.0
2025-08-27,267.2405700683594,268.2688011045841,266.14245185850723,267.26052477573774,840100.0
2025-08-28,265.733154296875,266.88117451826633,264.6849685436921,266.0825597030034,763200.0
2025-08-29,267.6598205566406,267.9792786520347,265.6932004505971,266.30216934901705,652600.0
2025-09-02,264.5451965332031,268.0791295756393,262.83813983300035,267.8495133432507,1116300.0
2025-09-03,267.9792785644531,268.07911302738125,264.54518020309126,264.54518020309126,933500.0
2025-09-04,269.5865173339844,270.37517003502745,266.72144781581324,268.328700512106,1103500.0
2025-09-05,269.8460693359375,273.2502204696443,267.64983297057785,270.57482741744354,1005000.0
2025-09-08,272.5614013671875,272.73112300335094,267.8594936018752,270.03574478796355,1240400.0
2025-09-09,268.19891357421875,273.3600234558559,267.7596662908621,272.37173230090457,902700.0
2025-09-10,262.3190002441406,267.7297113721877,260.9713416040259,266.2422783889849,954200.0
2025-09-11,265.7830505371094,266.80131943947976,262.28905748196775,262.28905748196775,1083400.0
2025-09-12,261.75,266.6116367756585,261.58027836522626,266.1124949224665,895500.0
2025-09-15,255.0800018310547,263.6700134277344,254.66000366210935,261.8500061035156,1402000.0
2025-09-16,251.8300018310547,256.94000244140625,251.1300048828125,254.72000122070312,1697100.0
2025-09-17,249.69000244140625,255.22999572753903,248.97999572753903,250.67999267578125,1515400.0
2025-09-18,245.3300018310547,251.1999969482422,245.0399932861328,248.5500030517578,1669900.0
2025-09-19,243.47000122070312,246.17999267578125,242.57000732421875,246.1300048828125,2380600.0
2025-09-22,244.17999267578125,244.3999938964844,239.8300018310547,241.82000732421875,1549600.0
2025-09-23,242.3000030517578,245.8600006103516,240.1699981689453,243.3800048828125,1077600.0
2025-09-24,242.9499969482422,245.83999633789065,240.9199981689453,241.9499969482422,1179600.0
2025-09-25,244.05999755859372,246.02999877929688,240.88999938964844,244.0,1615700.0
2025-09-26,247.07000732421875,248.82000732421875,242.6000061035156,244.1199951171875,1120600.0
2025-09-29,248.77999877929688,250.3800048828125,245.3500061035156,245.91000366210935,1376500.0
2025-09-30,251.50999450683597,253.3500061035156,246.3800048828125,247.00999450683597,1451900.0
2025-10-01,249.5500030517578,252.8000030517578,247.8500061035156,252.8000030517578,1099100.0
2025-10-02,247.42999267578125,251.9600067138672,246.83999633789065,249.5500030517578,1303800.0
2025-10-03,249.0399932861328,250.1999969482422,245.9900054931641,247.05999755859372,861800.0
2025-10-06,245.07000732421875,249.25999450683597,242.8999938964844,249.25999450683597,1096400.0
2025-10-07,246.08999633789065,246.1199951171875,242.67999267578125,244.3800048828125,824100.0
2025-10-08,243.47999572753903,245.94000244140625,241.6699981689453,245.94000244140625,1004400.0
2025-10-09,241.2700042724609,243.47999572753903,240.42999267578125,243.47999572753903,765500.0
2025-10-10,243.05999755859372,248.22000122070312,241.1199951171875,241.72999572753903,1143400.0
2025-10-13,242.0800018310547,244.4900054931641,239.77999877929688,241.42999267578125,739200.0
2025-10-14,244.3600006103516,245.0,241.8999938964844,242.88999938964844,129864.0
