Date,Close_HIG,High_HIG,Low_HIG,Open_HIG,Volume_HIG
1997-01-14,18.70203971862793,18.770545358622904,18.359511518653058,18.359511518653058,782000.0
1997-01-15,18.59927749633789,18.633530309406652,18.53077187020037,18.53077187020037,387600.0
1997-01-16,18.59927749633789,18.633530309406652,18.291002178719037,18.56502468326913,485200.0
1997-01-17,19.01030921936035,19.01030921936035,18.63352831591357,18.63352831591357,451200.0
1997-01-20,19.11307144165039,19.250082706465086,18.839048912020992,18.97606017683569,458000.0
1997-01-21,19.215822219848636,19.318580627441406,18.907546997070312,18.97605260213216,510600.0
1997-01-22,19.695371627807617,19.76387726825217,19.078820863806683,19.181579324473507,754000.0
1997-01-23,19.763872146606445,20.277664316795523,19.62686090122269,19.62686090122269,1085000.0
1997-01-24,19.79813003540039,19.79813003540039,19.455601834095884,19.72962439513949,836000.0
1997-01-27,19.421348571777344,19.695371126581964,19.421348571777344,19.558359849179656,565800.0
1997-01-28,19.489850997924805,19.866631948675547,19.455598184220197,19.62686225274326,946600.0
1997-01-29,19.284334182739254,19.52410387950511,19.250081368915566,19.489851065681417,902000.0
1997-01-30,19.661109924316406,19.661109924316406,19.38708748634684,19.455593095839237,600600.0
1997-01-31,20.10640335083008,20.14065616744137,19.76387518471713,19.83238081793972,934000.0
1997-02-03,20.311914443969727,20.380420057608745,20.03789198941364,20.277661637150214,672000.0
1997-02-04,20.44891929626465,20.51742488854694,20.277655315558917,20.380413703982352,900400.0
1997-02-05,20.89422035217285,20.99697881292124,20.72295625092553,20.72295625092553,1125600.0
1997-02-06,20.5859375,21.09972961730449,20.414673460898506,20.8599599625624,1223200.0
1997-02-07,20.620195388793945,20.79145947009622,20.58594257253349,20.58594257253349,634600.0
1997-02-10,21.476511001586918,21.68202785327674,20.99697168097732,21.031224489592287,1503800.0
1997-02-11,21.476511001586918,21.579269427431825,21.373752575742,21.476511001586918,1528000.0
1997-02-12,21.373762130737305,21.71629037001194,20.99698106753521,21.44226777859223,1632000.0
1997-02-13,21.44226837158203,21.44226837158203,21.27100424720837,21.33950989695784,543000.0
1997-02-14,22.127315521240234,22.195821142049027,21.442259313152302,21.442259313152302,1457600.0
1997-02-18,21.647777557373047,21.95605287069007,21.33950224405603,21.92180005809929,592000.0
1997-02-19,21.682024002075195,21.836161613464355,21.236737569173176,21.236737569173176,574000.0
1997-02-20,21.168235778808597,21.6820279093622,20.96271892658715,21.613522291955054,585200.0
1997-02-21,20.620195388793945,21.133987632700773,20.620195388793945,21.065482000179863,980400.0
1997-02-24,21.30525779724121,21.30525779724121,20.6202012764296,20.6202012764296,914600.0
1997-02-25,21.44226837158203,21.44226837158203,21.133992947709444,21.305257072083105,486000.0
1997-02-26,21.20249557495117,21.613529414853296,21.099737114975643,21.510770954877767,639400.0
1997-02-27,20.722959518432617,21.33951038013805,20.58594821583141,21.20249907753684,708000.0
1997-02-28,20.551685333251957,20.85996061325073,20.48317971547445,20.65444375991821,470400.0
1997-03-03,20.414670944213867,20.551682158604567,20.17490131903015,20.551682158604567,361600.0
1997-03-04,20.311914443969727,20.51743128488679,20.277661637150214,20.34616725078924,622600.0
1997-03-05,20.517431259155277,20.51743125915527,20.346167225272502,20.346167225272502,756800.0
1997-03-06,20.730939865112305,21.247491522880885,20.730939865112305,20.76537664229688,1025800.0
1997-03-07,21.14417839050293,21.213051935748865,20.868684209519177,20.868684209519177,1007600.0
1997-03-10,21.591856002807617,21.660729546676222,21.3507985992675,21.454108915070407,942800.0
1997-03-11,21.90179252624512,22.03953964905169,21.62629828063197,21.62629828063197,782600.0
1997-03-12,21.7296142578125,22.24616610229299,21.66074067854844,22.00510857486876,1234400.0
1997-03-13,20.937562942504883,21.729608909079904,20.937562942504883,21.729608909079904,917000.0
